0.0000		255			 256			 257			 258			 259			 260			 261			 262			 263			 264			 265			 266			 267			 268			 269			 270			 271			 272			 273			 274			 275			 276			 277			 278			 279			 280			 281			 282			 283			 284			 285			 286			 287			 288			 289			 290			 291			 292			 293			 294			 295			 296			 297			 298			 299			 300			 301			 302			 303			 304			 305			 306			 307			 308			 
 0.200		  0.1258		  0.1332		  0.1373		  0.1454		  0.1526		  0.1608		  0.1678		  0.2004		  0.2053		  0.2241		  0.2407		  0.2570		  0.2833		  0.3067		  0.3347		  0.3685		  0.4030		  0.4494		  0.4861		  0.5381		  0.5900		  0.6269		  0.6305		  0.5585		  0.4573		  0.3719		  0.2933		  0.2331		  0.1839		  0.1479		  0.1203		  0.0969		  0.0833		  0.0965		  0.0825		  0.0711		  0.0618		  0.0528		  0.0468		  0.0432		  0.0511		  0.0453		  0.0410		  0.0365		  0.0349		  0.0308		  0.0468		  0.0437		  0.0395		  0.0370		  0.0370		  0.0370		  0.0370		     NaN		
 0.210		  0.1321		  0.1399		  0.1442		  0.1526		  0.1602		  0.1689		  0.1762		  0.2075		  0.2126		  0.2321		  0.2495		  0.2665		  0.2938		  0.3179		  0.3473		  0.3825		  0.4189		  0.4669		  0.5054		  0.5595		  0.6133		  0.6514		  0.6551		  0.5860		  0.4802		  0.3904		  0.3079		  0.2448		  0.1931		  0.1553		  0.1263		  0.1018		  0.0875		  0.1013		  0.0866		  0.0746		  0.0649		  0.0555		  0.0491		  0.0454		  0.0537		  0.0476		  0.0430		  0.0383		  0.0366		  0.0323		  0.0491		  0.0459		  0.0414		  0.0389		  0.0389		  0.0389		  0.0389		     NaN		
 0.220		  0.1384		  0.1465		  0.1510		  0.1599		  0.1678		  0.1769		  0.1846		  0.2146		  0.2199		  0.2401		  0.2582		  0.2761		  0.3042		  0.3291		  0.3598		  0.3964		  0.4348		  0.4844		  0.5247		  0.5810		  0.6366		  0.6759		  0.6797		  0.6099		  0.5030		  0.4090		  0.3226		  0.2565		  0.2023		  0.1627		  0.1323		  0.1066		  0.0917		  0.1062		  0.0907		  0.0782		  0.0680		  0.0581		  0.0515		  0.0475		  0.0563		  0.0499		  0.0451		  0.0401		  0.0384		  0.0338		  0.0514		  0.0481		  0.0434		  0.0407		  0.0407		  0.0407		  0.0407		     NaN		
 0.230		  0.1447		  0.1532		  0.1579		  0.1672		  0.1755		  0.1850		  0.1930		  0.2217		  0.2272		  0.2480		  0.2670		  0.2856		  0.3147		  0.3403		  0.3724		  0.4104		  0.4507		  0.5019		  0.5440		  0.6024		  0.6599		  0.7005		  0.7043		  0.6338		  0.5255		  0.4280		  0.3372		  0.2681		  0.2115		  0.1701		  0.1383		  0.1115		  0.0958		  0.1110		  0.0949		  0.0817		  0.0711		  0.0607		  0.0538		  0.0497		  0.0588		  0.0521		  0.0471		  0.0419		  0.0401		  0.0354		  0.0538		  0.0502		  0.0454		  0.0426		  0.0426		  0.0426		  0.0426		     NaN		
 0.240		  0.1510		  0.1598		  0.1648		  0.1744		  0.1831		  0.1930		  0.2014		  0.2289		  0.2344		  0.2560		  0.2757		  0.2951		  0.3251		  0.3514		  0.3850		  0.4244		  0.4667		  0.5193		  0.5633		  0.6238		  0.6832		  0.7250		  0.7289		  0.6576		  0.5480		  0.4484		  0.3535		  0.2798		  0.2207		  0.1775		  0.1443		  0.1163		  0.1000		  0.1158		  0.0990		  0.0853		  0.0742		  0.0634		  0.0561		  0.0519		  0.0614		  0.0544		  0.0492		  0.0438		  0.0418		  0.0369		  0.0561		  0.0524		  0.0474		  0.0444		  0.0444		  0.0444		  0.0444		     NaN		
 0.250		  0.1570		  0.1665		  0.1716		  0.1817		  0.1907		  0.2010		  0.2098		  0.2360		  0.2417		  0.2639		  0.2845		  0.3047		  0.3356		  0.3626		  0.3976		  0.4384		  0.4826		  0.5368		  0.5826		  0.6452		  0.7066		  0.7495		  0.7535		  0.6815		  0.5705		  0.4688		  0.3720		  0.2956		  0.2317		  0.1849		  0.1504		  0.1212		  0.1042		  0.1206		  0.1031		  0.0889		  0.0773		  0.0660		  0.0585		  0.0540		  0.0639		  0.0567		  0.0512		  0.0456		  0.0436		  0.0384		  0.0585		  0.0546		  0.0493		  0.0463		  0.0463		  0.0463		  0.0463		     NaN		
 0.260		  0.1616		  0.1713		  0.1773		  0.1881		  0.1980		  0.2091		  0.2181		  0.2431		  0.2490		  0.2719		  0.2933		  0.3142		  0.3460		  0.3738		  0.4102		  0.4524		  0.4985		  0.5543		  0.6019		  0.6667		  0.7299		  0.7740		  0.7781		  0.7053		  0.5930		  0.4893		  0.3905		  0.3121		  0.2458		  0.1969		  0.1591		  0.1274		  0.1087		  0.1255		  0.1072		  0.0924		  0.0803		  0.0687		  0.0608		  0.0562		  0.0665		  0.0590		  0.0533		  0.0474		  0.0453		  0.0400		  0.0608		  0.0568		  0.0513		  0.0481		  0.0481		  0.0481		  0.0481		     NaN		
 0.270		  0.1662		  0.1761		  0.1823		  0.1935		  0.2037		  0.2156		  0.2256		  0.2502		  0.2563		  0.2799		  0.3020		  0.3237		  0.3565		  0.3850		  0.4228		  0.4663		  0.5144		  0.5718		  0.6212		  0.6881		  0.7532		  0.7985		  0.8027		  0.7292		  0.6155		  0.5097		  0.4090		  0.3285		  0.2599		  0.2091		  0.1695		  0.1363		  0.1164		  0.1303		  0.1114		  0.0960		  0.0834		  0.0713		  0.0632		  0.0583		  0.0691		  0.0612		  0.0553		  0.0492		  0.0471		  0.0415		  0.0631		  0.0590		  0.0533		  0.0500		  0.0500		  0.0500		  0.0500		     NaN		
 0.280		  0.1707		  0.1808		  0.1874		  0.1989		  0.2094		  0.2219		  0.2325		  0.2570		  0.2637		  0.2878		  0.3107		  0.3333		  0.3669		  0.3962		  0.4353		  0.4803		  0.5303		  0.5893		  0.6405		  0.7095		  0.7765		  0.8231		  0.8273		  0.7530		  0.6380		  0.5301		  0.4274		  0.3450		  0.2739		  0.2213		  0.1800		  0.1453		  0.1242		  0.1351		  0.1155		  0.0995		  0.0865		  0.0739		  0.0655		  0.0605		  0.0716		  0.0635		  0.0574		  0.0511		  0.0488		  0.0431		  0.0655		  0.0612		  0.0553		  0.0518		  0.0518		  0.0518		  0.0518		     NaN		
 0.290		  0.1753		  0.1855		  0.1925		  0.2042		  0.2151		  0.2282		  0.2393		  0.2639		  0.2712		  0.2957		  0.3191		  0.3427		  0.3773		  0.4074		  0.4479		  0.4943		  0.5462		  0.6068		  0.6598		  0.7309		  0.7998		  0.8476		  0.8519		  0.7769		  0.6605		  0.5505		  0.4459		  0.3615		  0.2880		  0.2335		  0.1904		  0.1542		  0.1320		  0.1399		  0.1196		  0.1031		  0.0896		  0.0766		  0.0678		  0.0627		  0.0742		  0.0658		  0.0594		  0.0529		  0.0506		  0.0446		  0.0678		  0.0633		  0.0572		  0.0537		  0.0537		  0.0537		  0.0537		     NaN		
 0.300		  0.1799		  0.1902		  0.1976		  0.2096		  0.2208		  0.2345		  0.2462		  0.2708		  0.2786		  0.3037		  0.3274		  0.3520		  0.3869		  0.4185		  0.4605		  0.5083		  0.5621		  0.6243		  0.6791		  0.7524		  0.8231		  0.8721		  0.8765		  0.8007		  0.6830		  0.5710		  0.4644		  0.3780		  0.3020		  0.2457		  0.2009		  0.1632		  0.1397		  0.1448		  0.1237		  0.1066		  0.0927		  0.0792		  0.0702		  0.0648		  0.0767		  0.0680		  0.0615		  0.0547		  0.0523		  0.0461		  0.0701		  0.0655		  0.0592		  0.0555		  0.0555		  0.0555		  0.0555		     NaN		
 0.310		  0.1845		  0.1949		  0.2026		  0.2150		  0.2265		  0.2408		  0.2530		  0.2777		  0.2861		  0.3116		  0.3357		  0.3613		  0.3965		  0.4294		  0.4725		  0.5222		  0.5780		  0.6418		  0.6984		  0.7738		  0.8464		  0.8966		  0.9011		  0.8246		  0.7055		  0.5914		  0.4828		  0.3945		  0.3161		  0.2579		  0.2113		  0.1722		  0.1475		  0.1496		  0.1278		  0.1102		  0.0958		  0.0819		  0.0725		  0.0670		  0.0793		  0.0703		  0.0635		  0.0565		  0.0540		  0.0477		  0.0725		  0.0677		  0.0612		  0.0574		  0.0574		  0.0574		  0.0574		     NaN		
 0.320		  0.1891		  0.1997		  0.2077		  0.2204		  0.2322		  0.2472		  0.2598		  0.2845		  0.2935		  0.3195		  0.3440		  0.3706		  0.4061		  0.4404		  0.4845		  0.5356		  0.5937		  0.6592		  0.7178		  0.7952		  0.8697		  0.9211		  0.9257		  0.8485		  0.7279		  0.6118		  0.5013		  0.4110		  0.3301		  0.2701		  0.2218		  0.1811		  0.1553		  0.1544		  0.1320		  0.1137		  0.0989		  0.0845		  0.0748		  0.0692		  0.0818		  0.0726		  0.0656		  0.0584		  0.0558		  0.0492		  0.0748		  0.0699		  0.0632		  0.0592		  0.0592		  0.0592		  0.0592		     NaN		
 0.330		  0.1937		  0.2044		  0.2128		  0.2257		  0.2379		  0.2535		  0.2667		  0.2914		  0.3009		  0.3274		  0.3523		  0.3799		  0.4157		  0.4514		  0.4964		  0.5489		  0.6079		  0.6765		  0.7371		  0.8166		  0.8930		  0.9457		  0.9503		  0.8723		  0.7504		  0.6322		  0.5198		  0.4275		  0.3442		  0.2822		  0.2322		  0.1901		  0.1630		  0.1593		  0.1361		  0.1173		  0.1020		  0.0871		  0.0772		  0.0713		  0.0844		  0.0748		  0.0676		  0.0602		  0.0575		  0.0507		  0.0772		  0.0721		  0.0651		  0.0611		  0.0611		  0.0611		     NaN		     NaN		
 0.340		  0.1983		  0.2091		  0.2179		  0.2311		  0.2436		  0.2598		  0.2735		  0.2983		  0.3084		  0.3353		  0.3606		  0.3892		  0.4253		  0.4623		  0.5083		  0.5622		  0.6220		  0.6923		  0.7563		  0.8381		  0.9164		  0.9702		  0.9749		  0.8962		  0.7729		  0.6527		  0.5382		  0.4439		  0.3582		  0.2944		  0.2426		  0.1990		  0.1708		  0.1641		  0.1402		  0.1208		  0.1051		  0.0898		  0.0795		  0.0735		  0.0870		  0.0771		  0.0697		  0.0620		  0.0593		  0.0523		  0.0795		  0.0743		  0.0671		  0.0630		  0.0630		  0.0630		     NaN		     NaN		
 0.350		  0.2028		  0.2138		  0.2230		  0.2365		  0.2493		  0.2661		  0.2804		  0.3052		  0.3158		  0.3432		  0.3690		  0.3985		  0.4349		  0.4733		  0.5202		  0.5755		  0.6362		  0.7081		  0.7735		  0.8595		  0.9397		  0.9947		  0.9995		  0.9200		  0.7954		  0.6731		  0.5567		  0.4604		  0.3723		  0.3066		  0.2531		  0.2080		  0.1786		  0.1689		  0.1443		  0.1244		  0.1082		  0.0924		  0.0819		  0.0756		  0.0895		  0.0794		  0.0717		  0.0638		  0.0610		  0.0538		  0.0818		  0.0765		  0.0691		  0.0648		  0.0648		  0.0648		     NaN		     NaN		
 0.360		  0.2074		  0.2185		  0.2280		  0.2419		  0.2550		  0.2725		  0.2872		  0.3120		  0.3233		  0.3512		  0.3773		  0.4078		  0.4445		  0.4842		  0.5321		  0.5888		  0.6504		  0.7239		  0.7907		  0.8787		  0.9630		  1.0192		  1.0241		  0.9439		  0.8179		  0.6935		  0.5752		  0.4769		  0.3863		  0.3188		  0.2635		  0.2170		  0.1863		  0.1737		  0.1485		  0.1279		  0.1113		  0.0951		  0.0842		  0.0778		  0.0921		  0.0816		  0.0738		  0.0656		  0.0628		  0.0554		  0.0842		  0.0786		  0.0711		  0.0667		  0.0667		  0.0667		     NaN		     NaN		
 0.370		  0.2120		  0.2233		  0.2331		  0.2472		  0.2607		  0.2788		  0.2941		  0.3189		  0.3307		  0.3591		  0.3856		  0.4171		  0.4541		  0.4952		  0.5440		  0.6021		  0.6645		  0.7397		  0.8079		  0.8973		  0.9847		  1.0437		  1.0487		  0.9677		  0.8404		  0.7140		  0.5936		  0.4934		  0.4004		  0.3310		  0.2740		  0.2259		  0.1941		  0.1786		  0.1526		  0.1315		  0.1143		  0.0977		  0.0865		  0.0800		  0.0946		  0.0839		  0.0758		  0.0675		  0.0645		  0.0569		  0.0865		  0.0808		  0.0730		  0.0685		  0.0685		  0.0685		     NaN		     NaN		
 0.380		  0.2166		  0.2280		  0.2382		  0.2526		  0.2664		  0.2851		  0.3009		  0.3258		  0.3382		  0.3670		  0.3939		  0.4264		  0.4637		  0.5062		  0.5559		  0.6155		  0.6787		  0.7555		  0.8251		  0.9160		  1.0047		  1.0677		  1.0733		  0.9916		  0.8629		  0.7344		  0.6121		  0.5099		  0.4145		  0.3432		  0.2844		  0.2349		  0.2019		  0.1834		  0.1567		  0.1351		  0.1174		  0.1003		  0.0889		  0.0821		  0.0972		  0.0862		  0.0779		  0.0693		  0.0663		  0.0584		  0.0889		  0.0830		  0.0750		  0.0704		  0.0704		  0.0704		     NaN		     NaN		
 0.390		  0.2212		  0.2327		  0.2433		  0.2580		  0.2721		  0.2914		  0.3078		  0.3327		  0.3456		  0.3749		  0.4022		  0.4358		  0.4733		  0.5171		  0.5678		  0.6288		  0.6929		  0.7713		  0.8423		  0.9346		  1.0247		  1.0894		  1.0979		  1.0154		  0.8854		  0.7548		  0.6306		  0.5264		  0.4285		  0.3554		  0.2949		  0.2438		  0.2096		  0.1882		  0.1608		  0.1386		  0.1205		  0.1030		  0.0912		  0.0843		  0.0997		  0.0884		  0.0799		  0.0711		  0.0680		  0.0600		  0.0912		  0.0852		  0.0770		  0.0722		  0.0722		  0.0722		     NaN		     NaN		
 0.400		  0.2258		  0.2374		  0.2484		  0.2634		  0.2778		  0.2977		  0.3146		  0.3395		  0.3531		  0.3828		  0.4106		  0.4451		  0.4829		  0.5281		  0.5797		  0.6421		  0.7070		  0.7871		  0.8595		  0.9532		  1.0447		  1.1110		  1.1205		  1.0393		  0.9079		  0.7752		  0.6491		  0.5428		  0.4426		  0.3676		  0.3053		  0.2528		  0.2174		  0.1930		  0.1650		  0.1422		  0.1236		  0.1056		  0.0936		  0.0864		  0.1023		  0.0907		  0.0820		  0.0729		  0.0697		  0.0615		  0.0935		  0.0874		  0.0789		  0.0741		  0.0741		  0.0741		     NaN		     NaN		
