%H field first colomn	Temp row	Ds array	Corrected for demagnetization using the Anaroni demagnetization factor	 NaN means no data
0.0000		127.28			177.41			207.57			217.43			227.33			237.14			244.46			249.40			252.86			254.84			256.82			258.80			260.78			262.28			263.30			264.32			265.34			266.34			267.36			268.39			269.37			270.35			271.32			272.33			273.33			274.33			275.36			276.35			277.35			278.34			279.32			280.30			281.28			282.76			284.72			286.68			288.66			290.65			292.61			294.56			296.49			298.39			300.31			303.72			308.59			
 0.410		 -0.0484		 -0.0731		 -0.0914		 -0.1187		 -0.1517		 -0.1900		 -0.2364		 -0.2917		 -0.3490		 -0.4060		 -0.4655		 -0.5290		 -0.5937		 -0.6638		 -0.7432		 -0.8303		 -0.9229		 -1.0468		 -1.1938		 -1.4849		 -1.6221		 -1.7654		 -2.0196		 -2.4119		 -2.6523		 -2.8573		 -2.9071		 -2.7994		 -2.5653		 -2.2464		 -1.8603		 -1.5134		 -1.1630		 -0.8732		 -0.6174		 -0.4348		 -0.2992		 -0.2083		 -0.1591		 -0.1205		 -0.0950		 -0.0723		 -0.0573		 -0.0432		     NaN		
 0.420		 -0.0496		 -0.0750		 -0.0938		 -0.1217		 -0.1554		 -0.1947		 -0.2424		 -0.2989		 -0.3575		 -0.4158		 -0.4768		 -0.5418		 -0.6079		 -0.6796		 -0.7606		 -0.8497		 -0.9442		 -1.0708		 -1.2208		 -1.5154		 -1.6563		 -1.8046		 -2.0638		 -2.4623		 -2.7074		 -2.9176		 -2.9694		 -2.8625		 -2.6259		 -2.3041		 -1.9120		 -1.5589		 -1.2009		 -0.9037		 -0.6407		 -0.4522		 -0.3119		 -0.2177		 -0.1663		 -0.1261		 -0.0994		 -0.0758		 -0.0601		 -0.0453		     NaN		
 0.430		 -0.0509		 -0.0768		 -0.0961		 -0.1247		 -0.1592		 -0.1994		 -0.2483		 -0.3060		 -0.3659		 -0.4256		 -0.4880		 -0.5545		 -0.6220		 -0.6953		 -0.7779		 -0.8690		 -0.9653		 -1.0946		 -1.2477		 -1.5458		 -1.6905		 -1.8438		 -2.1076		 -2.5124		 -2.7621		 -2.9774		 -3.0314		 -2.9255		 -2.6864		 -2.3616		 -1.9638		 -1.6044		 -1.2391		 -0.9346		 -0.6644		 -0.4697		 -0.3248		 -0.2272		 -0.1735		 -0.1319		 -0.1039		 -0.0794		 -0.0629		 -0.0474		     NaN		
 0.440		 -0.0521		 -0.0786		 -0.0985		 -0.1277		 -0.1630		 -0.2041		 -0.2541		 -0.3132		 -0.3743		 -0.4354		 -0.4992		 -0.5672		 -0.6361		 -0.7110		 -0.7952		 -0.8882		 -0.9864		 -1.1184		 -1.2744		 -1.5761		 -1.7245		 -1.8827		 -2.1513		 -2.5622		 -2.8165		 -3.0368		 -3.0930		 -2.9882		 -2.7466		 -2.4190		 -2.0157		 -1.6501		 -1.2774		 -0.9657		 -0.6884		 -0.4875		 -0.3379		 -0.2369		 -0.1809		 -0.1377		 -0.1085		 -0.0831		 -0.0658		 -0.0496		     NaN		
 0.450		 -0.0533		 -0.0805		 -0.1008		 -0.1307		 -0.1668		 -0.2088		 -0.2600		 -0.3203		 -0.3828		 -0.4452		 -0.5105		 -0.5799		 -0.6502		 -0.7267		 -0.8124		 -0.9074		 -1.0074		 -1.1422		 -1.3010		 -1.6063		 -1.7585		 -1.9215		 -2.1947		 -2.6115		 -2.8705		 -3.0957		 -3.1544		 -3.0507		 -2.8068		 -2.4764		 -2.0676		 -1.6958		 -1.3158		 -0.9971		 -0.7126		 -0.5055		 -0.3512		 -0.2467		 -0.1884		 -0.1436		 -0.1132		 -0.0868		 -0.0687		 -0.0518		     NaN		
 0.460		 -0.0545		 -0.0823		 -0.1032		 -0.1336		 -0.1705		 -0.2135		 -0.2659		 -0.3275		 -0.3912		 -0.4549		 -0.5217		 -0.5925		 -0.6642		 -0.7423		 -0.8296		 -0.9265		 -1.0283		 -1.1658		 -1.3274		 -1.6364		 -1.7922		 -1.9601		 -2.2380		 -2.6606		 -2.9241		 -3.1542		 -3.2154		 -3.1130		 -2.8669		 -2.5338		 -2.1197		 -1.7417		 -1.3544		 -1.0287		 -0.7370		 -0.5236		 -0.3646		 -0.2567		 -0.1961		 -0.1497		 -0.1180		 -0.0906		 -0.0717		 -0.0540		     NaN		
 0.470		 -0.0557		 -0.0841		 -0.1055		 -0.1366		 -0.1743		 -0.2181		 -0.2717		 -0.3346		 -0.3996		 -0.4646		 -0.5328		 -0.6052		 -0.6781		 -0.7579		 -0.8468		 -0.9456		 -1.0492		 -1.1893		 -1.3536		 -1.6664		 -1.8259		 -1.9986		 -2.2810		 -2.7092		 -2.9772		 -3.2123		 -3.2761		 -3.1750		 -2.9271		 -2.5911		 -2.1718		 -1.7877		 -1.3931		 -1.0603		 -0.7617		 -0.5420		 -0.3783		 -0.2669		 -0.2039		 -0.1558		 -0.1229		 -0.0945		 -0.0748		 -0.0563		     NaN		
 0.480		 -0.0569		 -0.0860		 -0.1079		 -0.1396		 -0.1781		 -0.2228		 -0.2775		 -0.3417		 -0.4080		 -0.4743		 -0.5440		 -0.6178		 -0.6921		 -0.7736		 -0.8640		 -0.9646		 -1.0699		 -1.2127		 -1.3796		 -1.6963		 -1.8594		 -2.0368		 -2.3239		 -2.7575		 -3.0300		 -3.2699		 -3.3366		 -3.2367		 -2.9873		 -2.6484		 -2.2241		 -1.8336		 -1.4320		 -1.0921		 -0.7866		 -0.5606		 -0.3922		 -0.2772		 -0.2118		 -0.1621		 -0.1279		 -0.0984		 -0.0779		 -0.0587		     NaN		
 0.490		 -0.0581		 -0.0878		 -0.1102		 -0.1426		 -0.1819		 -0.2275		 -0.2833		 -0.3488		 -0.4164		 -0.4839		 -0.5551		 -0.6304		 -0.7060		 -0.7891		 -0.8811		 -0.9836		 -1.0906		 -1.2360		 -1.4055		 -1.7260		 -1.8928		 -2.0748		 -2.3665		 -2.8055		 -3.0824		 -3.3272		 -3.3970		 -3.2981		 -3.0475		 -2.7056		 -2.2764		 -1.8796		 -1.4711		 -1.1241		 -0.8117		 -0.5793		 -0.4063		 -0.2876		 -0.2199		 -0.1684		 -0.1330		 -0.1024		 -0.0811		 -0.0610		     NaN		
 0.500		 -0.0593		 -0.0897		 -0.1126		 -0.1456		 -0.1857		 -0.2322		 -0.2891		 -0.3558		 -0.4248		 -0.4935		 -0.5662		 -0.6430		 -0.7198		 -0.8047		 -0.8983		 -1.0024		 -1.1111		 -1.2591		 -1.4312		 -1.7556		 -1.9260		 -2.1125		 -2.4090		 -2.8531		 -3.1345		 -3.3840		 -3.4572		 -3.3593		 -3.1076		 -2.7629		 -2.3288		 -1.9256		 -1.5103		 -1.1562		 -0.8370		 -0.5983		 -0.4205		 -0.2983		 -0.2280		 -0.1749		 -0.1382		 -0.1065		 -0.0844		 -0.0635		     NaN		
 0.510		 -0.0605		 -0.0915		 -0.1149		 -0.1486		 -0.1894		 -0.2369		 -0.2949		 -0.3629		 -0.4331		 -0.5031		 -0.5772		 -0.6555		 -0.7337		 -0.8201		 -0.9153		 -1.0212		 -1.1316		 -1.2821		 -1.4569		 -1.7850		 -1.9591		 -2.1499		 -2.4514		 -2.9003		 -3.1862		 -3.4404		 -3.5173		 -3.4202		 -3.1678		 -2.8202		 -2.3812		 -1.9717		 -1.5495		 -1.1884		 -0.8624		 -0.6175		 -0.4349		 -0.3091		 -0.2363		 -0.1815		 -0.1435		 -0.1107		 -0.0877		 -0.0660		     NaN		
 0.520		 -0.0617		 -0.0933		 -0.1173		 -0.1516		 -0.1932		 -0.2416		 -0.3006		 -0.3699		 -0.4415		 -0.5126		 -0.5883		 -0.6680		 -0.7475		 -0.8355		 -0.9324		 -1.0399		 -1.1521		 -1.3050		 -1.4824		 -1.8143		 -1.9921		 -2.1869		 -2.4936		 -2.9472		 -3.2375		 -3.4965		 -3.5772		 -3.4808		 -3.2278		 -2.8774		 -2.4337		 -2.0178		 -1.5890		 -1.2208		 -0.8881		 -0.6369		 -0.4495		 -0.3200		 -0.2448		 -0.1881		 -0.1488		 -0.1149		 -0.0911		 -0.0685		     NaN		
 0.530		 -0.0629		 -0.0952		 -0.1196		 -0.1546		 -0.1970		 -0.2463		 -0.3064		 -0.3769		 -0.4498		 -0.5222		 -0.5993		 -0.6804		 -0.7613		 -0.8509		 -0.9494		 -1.0586		 -1.1725		 -1.3277		 -1.5079		 -1.8434		 -2.0248		 -2.2237		 -2.5356		 -2.9938		 -3.2885		 -3.5522		 -3.6370		 -3.5412		 -3.2877		 -2.9346		 -2.4863		 -2.0640		 -1.6285		 -1.2534		 -0.9139		 -0.6566		 -0.4642		 -0.3311		 -0.2533		 -0.1949		 -0.1542		 -0.1192		 -0.0946		 -0.0711		     NaN		
 0.540		 -0.0642		 -0.0970		 -0.1220		 -0.1576		 -0.2008		 -0.2510		 -0.3122		 -0.3840		 -0.4580		 -0.5317		 -0.6103		 -0.6928		 -0.7751		 -0.8662		 -0.9663		 -1.0772		 -1.1928		 -1.3504		 -1.5332		 -1.8724		 -2.0574		 -2.2601		 -2.5774		 -3.0401		 -3.3392		 -3.6076		 -3.6965		 -3.6013		 -3.3475		 -2.9917		 -2.5388		 -2.1103		 -1.6682		 -1.2862		 -0.9400		 -0.6764		 -0.4790		 -0.3424		 -0.2620		 -0.2017		 -0.1597		 -0.1236		 -0.0981		 -0.0737		     NaN		
 0.550		 -0.0654		 -0.0989		 -0.1243		 -0.1606		 -0.2046		 -0.2557		 -0.3180		 -0.3910		 -0.4663		 -0.5412		 -0.6212		 -0.7052		 -0.7888		 -0.8815		 -0.9831		 -1.0958		 -1.2131		 -1.3729		 -1.5585		 -1.9013		 -2.0898		 -2.2962		 -2.6189		 -3.0860		 -3.3896		 -3.6628		 -3.7558		 -3.6611		 -3.4073		 -3.0487		 -2.5913		 -2.1569		 -1.7081		 -1.3190		 -0.9663		 -0.6964		 -0.4941		 -0.3538		 -0.2708		 -0.2087		 -0.1653		 -0.1281		 -0.1017		 -0.0763		     NaN		
 0.560		 -0.0666		 -0.1007		 -0.1267		 -0.1636		 -0.2083		 -0.2603		 -0.3238		 -0.3980		 -0.4746		 -0.5508		 -0.6322		 -0.7175		 -0.8025		 -0.8966		 -0.9999		 -1.1143		 -1.2333		 -1.3954		 -1.5837		 -1.9300		 -2.1221		 -2.3319		 -2.6601		 -3.1316		 -3.4397		 -3.7177		 -3.8149		 -3.7208		 -3.4669		 -3.1056		 -2.6437		 -2.2035		 -1.7481		 -1.3521		 -0.9928		 -0.7167		 -0.5092		 -0.3654		 -0.2797		 -0.2158		 -0.1710		 -0.1326		 -0.1053		 -0.0791		     NaN		
 0.570		 -0.0678		 -0.1026		 -0.1291		 -0.1666		 -0.2121		 -0.2650		 -0.3296		 -0.4050		 -0.4828		 -0.5603		 -0.6431		 -0.7298		 -0.8161		 -0.9117		 -1.0166		 -1.1327		 -1.2535		 -1.4179		 -1.6089		 -1.9586		 -2.1542		 -2.3674		 -2.7010		 -3.1769		 -3.4895		 -3.7722		 -3.8737		 -3.7802		 -3.5264		 -3.1624		 -2.6962		 -2.2504		 -1.7882		 -1.3854		 -1.0196		 -0.7371		 -0.5245		 -0.3771		 -0.2887		 -0.2229		 -0.1768		 -0.1372		 -0.1090		 -0.0818		     NaN		
 0.580		 -0.0690		 -0.1044		 -0.1314		 -0.1696		 -0.2159		 -0.2697		 -0.3355		 -0.4120		 -0.4911		 -0.5699		 -0.6539		 -0.7420		 -0.8297		 -0.9268		 -1.0332		 -1.1511		 -1.2737		 -1.4403		 -1.6340		 -1.9870		 -2.1861		 -2.4026		 -2.7416		 -3.2218		 -3.5390		 -3.8264		 -3.9321		 -3.8395		 -3.5858		 -3.2191		 -2.7486		 -2.2975		 -1.8285		 -1.4188		 -1.0465		 -0.7577		 -0.5400		 -0.3889		 -0.2978		 -0.2302		 -0.1826		 -0.1419		 -0.1128		 -0.0846		     NaN		
 0.590		 -0.0702		 -0.1063		 -0.1338		 -0.1726		 -0.2196		 -0.2744		 -0.3413		 -0.4190		 -0.4993		 -0.5794		 -0.6648		 -0.7543		 -0.8433		 -0.9418		 -1.0498		 -1.1695		 -1.2937		 -1.4627		 -1.6590		 -2.0154		 -2.2179		 -2.4377		 -2.7819		 -3.2664		 -3.5883		 -3.8803		 -3.9902		 -3.8986		 -3.6451		 -3.2758		 -2.8011		 -2.3447		 -1.8689		 -1.4523		 -1.0736		 -0.7785		 -0.5556		 -0.4008		 -0.3071		 -0.2375		 -0.1886		 -0.1466		 -0.1166		 -0.0875		     NaN		
 0.600		 -0.0715		 -0.1081		 -0.1361		 -0.1756		 -0.2234		 -0.2790		 -0.3471		 -0.4260		 -0.5075		 -0.5889		 -0.6757		 -0.7666		 -0.8568		 -0.9568		 -1.0663		 -1.1878		 -1.3137		 -1.4851		 -1.6840		 -2.0436		 -2.2496		 -2.4726		 -2.8219		 -3.3107		 -3.6372		 -3.9338		 -4.0480		 -3.9574		 -3.7044		 -3.3325		 -2.8537		 -2.3921		 -1.9095		 -1.4860		 -1.1009		 -0.7995		 -0.5713		 -0.4129		 -0.3165		 -0.2449		 -0.1946		 -0.1515		 -0.1204		 -0.0903		     NaN		
 0.610		 -0.0727		 -0.1100		 -0.1385		 -0.1786		 -0.2272		 -0.2837		 -0.3529		 -0.4330		 -0.5158		 -0.5984		 -0.6865		 -0.7788		 -0.8703		 -0.9718		 -1.0827		 -1.2061		 -1.3336		 -1.5075		 -1.7089		 -2.0717		 -2.2811		 -2.5072		 -2.8617		 -3.3546		 -3.6858		 -3.9870		 -4.1055		 -4.0161		 -3.7635		 -3.3891		 -2.9063		 -2.4395		 -1.9503		 -1.5198		 -1.1283		 -0.8206		 -0.5872		 -0.4250		 -0.3260		 -0.2524		 -0.2007		 -0.1564		 -0.1243		 -0.0933		     NaN		
 0.620		 -0.0739		 -0.1118		 -0.1408		 -0.1816		 -0.2309		 -0.2884		 -0.3587		 -0.4400		 -0.5240		 -0.6079		 -0.6973		 -0.7910		 -0.8837		 -0.9867		 -1.0991		 -1.2243		 -1.3534		 -1.5298		 -1.7336		 -2.0997		 -2.3124		 -2.5417		 -2.9012		 -3.3983		 -3.7341		 -4.0400		 -4.1627		 -4.0745		 -3.8225		 -3.4458		 -2.9590		 -2.4870		 -1.9913		 -1.5539		 -1.1559		 -0.8419		 -0.6032		 -0.4373		 -0.3356		 -0.2601		 -0.2069		 -0.1614		 -0.1283		 -0.0963		     NaN		
 0.630		 -0.0751		 -0.1136		 -0.1432		 -0.1846		 -0.2347		 -0.2930		 -0.3644		 -0.4469		 -0.5322		 -0.6174		 -0.7081		 -0.8033		 -0.8971		 -1.0016		 -1.1154		 -1.2424		 -1.3732		 -1.5521		 -1.7583		 -2.1276		 -2.3435		 -2.5760		 -2.9405		 -3.4417		 -3.7821		 -4.0927		 -4.2197		 -4.1326		 -3.8813		 -3.5026		 -3.0118		 -2.5346		 -2.0326		 -1.5881		 -1.1836		 -0.8633		 -0.6195		 -0.4497		 -0.3453		 -0.2678		 -0.2132		 -0.1664		 -0.1323		 -0.0993		     NaN		
 0.640		 -0.0763		 -0.1155		 -0.1455		 -0.1876		 -0.2385		 -0.2977		 -0.3702		 -0.4539		 -0.5404		 -0.6268		 -0.7188		 -0.8154		 -0.9105		 -1.0165		 -1.1317		 -1.2605		 -1.3929		 -1.5743		 -1.7828		 -2.1554		 -2.3744		 -2.6102		 -2.9795		 -3.4849		 -3.8297		 -4.1451		 -4.2763		 -4.1903		 -3.9399		 -3.5592		 -3.0647		 -2.5823		 -2.0741		 -1.6226		 -1.2116		 -0.8848		 -0.6358		 -0.4622		 -0.3552		 -0.2756		 -0.2196		 -0.1715		 -0.1363		 -0.1024		     NaN		
 0.650		 -0.0776		 -0.1173		 -0.1479		 -0.1906		 -0.2422		 -0.3023		 -0.3760		 -0.4608		 -0.5485		 -0.6363		 -0.7295		 -0.8276		 -0.9238		 -1.0313		 -1.1480		 -1.2785		 -1.4125		 -1.5963		 -1.8072		 -2.1830		 -2.4050		 -2.6442		 -3.0183		 -3.5278		 -3.8769		 -4.1974		 -4.3326		 -4.2478		 -3.9983		 -3.6159		 -3.1178		 -2.6302		 -2.1160		 -1.6573		 -1.2398		 -0.9064		 -0.6524		 -0.4748		 -0.3651		 -0.2835		 -0.2260		 -0.1767		 -0.1405		 -0.1055		     NaN		
 0.660		 -0.0788		 -0.1192		 -0.1502		 -0.1936		 -0.2460		 -0.3070		 -0.3818		 -0.4678		 -0.5567		 -0.6457		 -0.7403		 -0.8398		 -0.9372		 -1.0461		 -1.1642		 -1.2965		 -1.4320		 -1.6183		 -1.8315		 -2.2104		 -2.4354		 -2.6780		 -3.0569		 -3.5705		 -3.9239		 -4.2494		 -4.3886		 -4.3049		 -4.0566		 -3.6725		 -3.1709		 -2.6783		 -2.1581		 -1.6923		 -1.2682		 -0.9281		 -0.6691		 -0.4876		 -0.3752		 -0.2915		 -0.2326		 -0.1819		 -0.1446		 -0.1086		     NaN		
 0.670		 -0.0800		 -0.1210		 -0.1526		 -0.1966		 -0.2497		 -0.3116		 -0.3875		 -0.4747		 -0.5649		 -0.6551		 -0.7509		 -0.8519		 -0.9505		 -1.0608		 -1.1805		 -1.3145		 -1.4515		 -1.6401		 -1.8557		 -2.2377		 -2.4656		 -2.7116		 -3.0953		 -3.6128		 -3.9706		 -4.3012		 -4.4441		 -4.3618		 -4.1146		 -3.7289		 -3.2241		 -2.7265		 -2.2004		 -1.7276		 -1.2968		 -0.9500		 -0.6860		 -0.5005		 -0.3854		 -0.2996		 -0.2393		 -0.1872		 -0.1489		 -0.1118		     NaN		
 0.680		 -0.0812		 -0.1229		 -0.1550		 -0.1996		 -0.2535		 -0.3163		 -0.3933		 -0.4816		 -0.5731		 -0.6645		 -0.7616		 -0.8640		 -0.9638		 -1.0755		 -1.1967		 -1.3324		 -1.4710		 -1.6618		 -1.8798		 -2.2648		 -2.4955		 -2.7449		 -3.1334		 -3.6548		 -4.0171		 -4.3527		 -4.4994		 -4.4184		 -4.1724		 -3.7853		 -3.2774		 -2.7749		 -2.2429		 -1.7631		 -1.3256		 -0.9720		 -0.7031		 -0.5135		 -0.3956		 -0.3078		 -0.2460		 -0.1926		 -0.1532		 -0.1151		     NaN		
 0.690		 -0.0825		 -0.1247		 -0.1573		 -0.2026		 -0.2572		 -0.3209		 -0.3990		 -0.4885		 -0.5812		 -0.6739		 -0.7722		 -0.8761		 -0.9771		 -1.0902		 -1.2129		 -1.3502		 -1.4904		 -1.6834		 -1.9038		 -2.2917		 -2.5252		 -2.7781		 -3.1714		 -3.6966		 -4.0634		 -4.4040		 -4.5543		 -4.4747		 -4.2301		 -3.8417		 -3.3307		 -2.8235		 -2.2857		 -1.7988		 -1.3545		 -0.9942		 -0.7203		 -0.5266		 -0.4060		 -0.3161		 -0.2528		 -0.1980		 -0.1576		 -0.1184		     NaN		
 0.700		 -0.0837		 -0.1266		 -0.1597		 -0.2056		 -0.2609		 -0.3256		 -0.4048		 -0.4954		 -0.5894		 -0.6832		 -0.7829		 -0.8882		 -0.9904		 -1.1049		 -1.2290		 -1.3680		 -1.5097		 -1.7048		 -1.9277		 -2.3185		 -2.5547		 -2.8111		 -3.2091		 -3.7381		 -4.1095		 -4.4550		 -4.6088		 -4.5307		 -4.2875		 -3.8980		 -3.3841		 -2.8722		 -2.3286		 -1.8348		 -1.3835		 -1.0165		 -0.7376		 -0.5399		 -0.4164		 -0.3245		 -0.2597		 -0.2035		 -0.1620		 -0.1217		     NaN		
 0.710		 -0.0849		 -0.1284		 -0.1620		 -0.2086		 -0.2647		 -0.3302		 -0.4105		 -0.5024		 -0.5975		 -0.6926		 -0.7935		 -0.9002		 -1.0036		 -1.1195		 -1.2451		 -1.3857		 -1.5289		 -1.7261		 -1.9516		 -2.3452		 -2.5840		 -2.8440		 -3.2467		 -3.7793		 -4.1553		 -4.5057		 -4.6630		 -4.5864		 -4.3447		 -3.9544		 -3.4375		 -2.9212		 -2.3717		 -1.8709		 -1.4124		 -1.0391		 -0.7551		 -0.5533		 -0.4270		 -0.3329		 -0.2667		 -0.2091		 -0.1665		 -0.1251		     NaN		
 0.720		 -0.0861		 -0.1303		 -0.1644		 -0.2116		 -0.2684		 -0.3348		 -0.4162		 -0.5093		 -0.6056		 -0.7019		 -0.8041		 -0.9121		 -1.0169		 -1.1340		 -1.2612		 -1.4033		 -1.5481		 -1.7473		 -1.9753		 -2.3717		 -2.6132		 -2.8767		 -3.2842		 -3.8203		 -4.2009		 -4.5560		 -4.7168		 -4.6418		 -4.4017		 -4.0108		 -3.4909		 -2.9702		 -2.4149		 -1.9073		 -1.4414		 -1.0618		 -0.7727		 -0.5668		 -0.4377		 -0.3415		 -0.2737		 -0.2147		 -0.1710		 -0.1285		     NaN		
 0.730		 -0.0874		 -0.1321		 -0.1667		 -0.2146		 -0.2722		 -0.3395		 -0.4219		 -0.5162		 -0.6137		 -0.7112		 -0.8147		 -0.9240		 -1.0301		 -1.1485		 -1.2773		 -1.4209		 -1.5672		 -1.7684		 -1.9990		 -2.3981		 -2.6423		 -2.9093		 -3.3215		 -3.8610		 -4.2461		 -4.6059		 -4.7703		 -4.6969		 -4.4584		 -4.0672		 -3.5444		 -3.0194		 -2.4584		 -1.9439		 -1.4705		 -1.0847		 -0.7904		 -0.5804		 -0.4485		 -0.3501		 -0.2809		 -0.2204		 -0.1756		 -0.1320		     NaN		
 0.740		 -0.0886		 -0.1340		 -0.1691		 -0.2176		 -0.2759		 -0.3441		 -0.4276		 -0.5231		 -0.6218		 -0.7205		 -0.8253		 -0.9359		 -1.0433		 -1.1630		 -1.2933		 -1.4384		 -1.5862		 -1.7893		 -2.0226		 -2.4244		 -2.6713		 -2.9418		 -3.3586		 -3.9016		 -4.2911		 -4.6554		 -4.8235		 -4.7517		 -4.5149		 -4.1236		 -3.5979		 -3.0687		 -2.5020		 -1.9806		 -1.4996		 -1.1077		 -0.8082		 -0.5942		 -0.4594		 -0.3588		 -0.2881		 -0.2262		 -0.1802		 -0.1355		     NaN		
 0.750		 -0.0898		 -0.1359		 -0.1714		 -0.2206		 -0.2796		 -0.3487		 -0.4334		 -0.5300		 -0.6299		 -0.7297		 -0.8359		 -0.9477		 -1.0564		 -1.1774		 -1.3092		 -1.4558		 -1.6052		 -1.8101		 -2.0461		 -2.4506		 -2.7003		 -2.9743		 -3.3955		 -3.9419		 -4.3358		 -4.7044		 -4.8763		 -4.8062		 -4.5712		 -4.1801		 -3.6515		 -3.1180		 -2.5458		 -2.0174		 -1.5289		 -1.1309		 -0.8262		 -0.6080		 -0.4704		 -0.3677		 -0.2954		 -0.2320		 -0.1849		 -0.1391		     NaN		
 0.760		 -0.0910		 -0.1377		 -0.1738		 -0.2236		 -0.2834		 -0.3533		 -0.4391		 -0.5369		 -0.6380		 -0.7390		 -0.8465		 -0.9595		 -1.0695		 -1.1918		 -1.3251		 -1.4732		 -1.6240		 -1.8308		 -2.0694		 -2.4767		 -2.7292		 -3.0067		 -3.4323		 -3.9820		 -4.3801		 -4.7531		 -4.9289		 -4.8603		 -4.6274		 -4.2366		 -3.7053		 -3.1674		 -2.5899		 -2.0544		 -1.5582		 -1.1542		 -0.8442		 -0.6220		 -0.4815		 -0.3766		 -0.3027		 -0.2379		 -0.1897		 -0.1427		     NaN		
 0.770		 -0.0923		 -0.1396		 -0.1762		 -0.2265		 -0.2871		 -0.3580		 -0.4448		 -0.5438		 -0.6461		 -0.7482		 -0.8570		 -0.9713		 -1.0826		 -1.2062		 -1.3408		 -1.4904		 -1.6428		 -1.8514		 -2.0927		 -2.5028		 -2.7580		 -3.0389		 -3.4690		 -4.0219		 -4.4242		 -4.8013		 -4.9811		 -4.9141		 -4.6835		 -4.2930		 -3.7590		 -3.2168		 -2.6342		 -2.0914		 -1.5876		 -1.1777		 -0.8623		 -0.6361		 -0.4928		 -0.3855		 -0.3102		 -0.2439		 -0.1944		 -0.1464		     NaN		
 0.780		 -0.0935		 -0.1414		 -0.1785		 -0.2295		 -0.2908		 -0.3626		 -0.4505		 -0.5507		 -0.6541		 -0.7575		 -0.8676		 -0.9831		 -1.0957		 -1.2205		 -1.3566		 -1.5075		 -1.6615		 -1.8720		 -2.1159		 -2.5287		 -2.7867		 -3.0710		 -3.5054		 -4.0615		 -4.4678		 -4.8492		 -5.0332		 -4.9675		 -4.7395		 -4.3496		 -3.8129		 -3.2662		 -2.6787		 -2.1285		 -1.6172		 -1.2013		 -0.8806		 -0.6503		 -0.5041		 -0.3946		 -0.3177		 -0.2500		 -0.1993		 -0.1501		     NaN		
 0.790		 -0.0947		 -0.1433		 -0.1809		 -0.2325		 -0.2946		 -0.3672		 -0.4562		 -0.5576		 -0.6621		 -0.7667		 -0.8781		 -0.9948		 -1.1086		 -1.2348		 -1.3722		 -1.5246		 -1.6803		 -1.8924		 -2.1390		 -2.5546		 -2.8154		 -3.1029		 -3.5416		 -4.1007		 -4.5112		 -4.8968		 -5.0849		 -5.0208		 -4.7955		 -4.4061		 -3.8668		 -3.3156		 -2.7233		 -2.1658		 -1.6469		 -1.2251		 -0.8991		 -0.6646		 -0.5156		 -0.4037		 -0.3253		 -0.2561		 -0.2042		 -0.1538		     NaN		
 0.800		 -0.0960		 -0.1451		 -0.1832		 -0.2355		 -0.2983		 -0.3718		 -0.4619		 -0.5644		 -0.6701		 -0.7759		 -0.8887		 -1.0065		 -1.1216		 -1.2490		 -1.3878		 -1.5416		 -1.6990		 -1.9129		 -2.1620		 -2.5803		 -2.8439		 -3.1347		 -3.5776		 -4.1396		 -4.5542		 -4.9440		 -5.1364		 -5.0738		 -4.8515		 -4.4626		 -3.9208		 -3.3650		 -2.7681		 -2.2032		 -1.6767		 -1.2490		 -0.9176		 -0.6790		 -0.5272		 -0.4130		 -0.3329		 -0.2623		 -0.2092		 -0.1576		     NaN		
 0.810		 -0.0972		 -0.1470		 -0.1856		 -0.2385		 -0.3021		 -0.3764		 -0.4676		 -0.5713		 -0.6781		 -0.7850		 -0.8992		 -1.0181		 -1.1345		 -1.2632		 -1.4033		 -1.5585		 -1.7176		 -1.9333		 -2.1850		 -2.6059		 -2.8723		 -3.1663		 -3.6134		 -4.1781		 -4.5970		 -4.9910		 -5.1877		 -5.1267		 -4.9074		 -4.5192		 -3.9748		 -3.4145		 -2.8130		 -2.2407		 -1.7067		 -1.2730		 -0.9364		 -0.6935		 -0.5388		 -0.4223		 -0.3406		 -0.2686		 -0.2142		 -0.1614		     NaN		
 0.820		 -0.0984		 -0.1488		 -0.1879		 -0.2415		 -0.3058		 -0.3810		 -0.4733		 -0.5781		 -0.6861		 -0.7942		 -0.9097		 -1.0297		 -1.1474		 -1.2773		 -1.4188		 -1.5753		 -1.7363		 -1.9537		 -2.2078		 -2.6314		 -2.9006		 -3.1978		 -3.6488		 -4.2164		 -4.6395		 -5.0377		 -5.2386		 -5.1795		 -4.9633		 -4.5757		 -4.0287		 -3.4639		 -2.8578		 -2.2783		 -1.7368		 -1.2972		 -0.9552		 -0.7082		 -0.5506		 -0.4317		 -0.3484		 -0.2749		 -0.2192		 -0.1653		     NaN		
 0.830		 -0.0996		 -0.1507		 -0.1903		 -0.2445		 -0.3096		 -0.3856		 -0.4790		 -0.5849		 -0.6941		 -0.8033		 -0.9201		 -1.0413		 -1.1602		 -1.2914		 -1.4342		 -1.5922		 -1.7549		 -1.9740		 -2.2306		 -2.6567		 -2.9286		 -3.2291		 -3.6840		 -4.2544		 -4.6818		 -5.0844		 -5.2894		 -5.2322		 -5.0191		 -4.6321		 -4.0824		 -3.5134		 -2.9027		 -2.3161		 -1.7670		 -1.3216		 -0.9743		 -0.7230		 -0.5624		 -0.4412		 -0.3563		 -0.2814		 -0.2244		 -0.1692		     NaN		
