%H field first colomn	Temp row	Mag data array
0.4800		1113347.4357		1075833.0529		1019962.1917		988410.1813		969178.8682		946346.0215		915925.1605		873021.7737		862550.0680		851296.6846		837439.8756		821702.4390		804881.9056		784234.7719		761659.1002		751058.4350		735925.5061		718352.0576		703640.4770		685843.9833		664882.0844		646663.6022		618071.2135		590099.5559		566500.0786		531408.3128		503078.1821		461190.2100		422314.8974		384030.3490		342478.4627		307004.1710		280315.2450		251896.2500		224154.9360		200714.4016		183747.6640		163851.7828		148991.0620		137607.2804		124396.9178		114026.0937		97961.5705		85259.7255		64268.6046		51614.3148		42923.1806		
0.4900		1114324.7196		1076798.3252		1020862.3561		989290.9843		970003.9762		947219.9223		916828.9847		873927.8804		863346.1686		852271.6392		838282.9172		822665.1923		806031.1389		785246.3804		762880.7433		752347.7467		737101.2421		719470.9983		704729.4251		686647.9365		666264.2071		648502.9784		619834.3600		591739.1833		567652.5098		533637.3305		504869.4799		464024.3654		424509.3679		387627.2805		344867.9023		309935.5244		282644.8069		254737.0094		226841.5960		203466.9594		186222.0115		166187.3295		151425.6791		139616.2212		126404.1352		115990.0369		99626.5743		86724.4165		65499.1138		52559.0737		43731.6134		
0.5000		1115275.6505		1077706.7336		1021746.1752		990123.1823		970795.5610		948072.7190		917732.4435		874873.2551		864223.5247		853231.7714		839173.7093		823698.9172		807028.4092		786243.8242		764095.2090		753363.0107		738285.2405		720556.3509		705592.9328		687449.3925		667832.1857		650011.6957		621643.7967		593393.4107		569027.1974		535907.8615		506568.4599		465990.3852		426832.9169		391100.2443		348534.1280		312542.7111		285009.3046		257520.3952		229426.6574		206420.3112		188712.0605		168552.5729		154019.4227		141766.0850		128418.0321		117840.6440		101300.6725		88234.9949		66733.3659		53486.9234		44503.1073		
0.5100		1116199.5900		1078604.9867		1022615.9369		990922.4930		971661.3124		948842.1939		918587.2327		875599.3604		865137.4572		854175.0743		840084.3436		824756.1803		807940.4009		787246.6592		765302.4517		754096.8038		739457.3036		721619.2253		706436.6325		688295.8047		669553.9323		651132.2914		623402.0814		595127.0417		571360.0965		538200.2557		508242.3907		467348.9308		429047.4419		394628.2043		351811.3942		315131.9916		287579.2463		260279.3275		232180.3277		209378.0354		191207.4533		171024.7680		156478.9454		143887.1499		130429.2098		119810.9192		103045.1615		89943.6862		67965.1095		54412.1425		45288.6799		
0.5200		1117127.1450		1079501.2389		1023458.1646		991707.7265		972543.3554		949596.4194		919334.4462		876404.0610		865984.9965		855102.2973		840975.6429		825764.3856		808784.1497		788255.1544		766502.3990		754712.9347		740601.6523		722625.2550		707546.6215		689239.4820		671314.4369		652033.5786		625096.7832		596946.8543		573428.0043		540508.5270		509848.5830		468658.0030		431580.0402		398035.3271		354284.8656		317777.2082		290503.6975		263025.1182		235038.8701		211828.2515		193694.4620		173606.8430		158696.8429		145965.2013		132442.7632		121825.2616		104781.6000		91635.8673		69188.2576		55338.2947		46095.4309		
0.5300		1118048.9573		1080362.7545		1024270.3800		992496.8347		973359.3981		950349.4339		920022.6792		877337.7671		866759.2484		855996.5559		841847.9777		826655.1767		809436.8015		789259.6057		767682.2854		755336.7967		741703.1304		723527.5838		708715.8693		690333.6477		673207.8515		652818.4601		626814.9359		599167.8796		575302.5718		542855.1113		511289.3864		470292.9539		434231.5850		401265.3771		357324.1540		320423.5765		293878.7380		265754.0682		238187.0630		214105.4830		196148.0471		176296.3780		160891.3938		147973.2210		134463.5869		123764.4358		106519.6513		93291.7416		70396.6041		56274.2777		46907.7828		
0.5400		1118939.1910		1081196.1035		1025065.1929		993280.3661		974134.4932		951100.2874		920715.4152		878195.2924		867513.6450		856805.2246		842674.3801		827486.8232		810109.9155		790250.4749		768740.8390		756040.9179		742748.3660		724728.6590		709918.6807		691533.5311		674723.1578		653531.6866		628369.3526		601455.0753		576902.9891		545532.7964		513129.7376		472140.1899		436924.3304		404302.9134		360599.8111		323069.8593		297375.5884		268529.9555		241362.4333		216326.3219		198867.1544		179006.4996		163215.6064		149954.4508		136490.9822		125641.3232		108272.5432		94968.9683		71580.9806		57210.5612		47719.0724		
0.5500		1119754.0937		1082007.0965		1025843.3927		994064.4632		974888.0695		951848.3232		921433.5833		878998.0925		868276.5940		857550.5840		843442.2989		828296.6876		810883.6275		791217.7740		769621.1199		756851.2736		743481.5685		726033.4854		711294.7545		692891.4750		676113.3857		654408.5333		629880.1955		603765.0442		578078.7406		547995.0151		513698.3396		475220.8322		439258.0677		407149.2883		363797.3267		325683.2860		300628.8504		271350.0830		244173.6689		218498.0133		201096.2084		181618.6336		165838.9146		151928.9886		138543.7231		127475.7320		110017.3030		96644.3952		72717.2976		58142.3878		48522.9442		
0.5600		1120555.2599		1082816.7295		1026607.8707		994811.4969		975627.2968		952592.7752		922169.4118		879898.6166		868998.4351		858248.3139		844176.6775		829108.4367		811792.2690		791915.9639		770430.7580		757716.4889		743961.7399		727369.6923		712534.2205		694348.2769		677413.7309		655421.3723		630739.5894		606052.3023		579049.0330		549925.6535		514359.1251		476846.0703		441893.9325		409871.3883		366946.5329		328286.6306		303882.2403		274257.5765		246825.5364		221611.4271		203126.3345		184080.7468		168482.8263		153903.3734		140610.8983		129313.4557		111726.4777		98138.5360		73826.4024		59075.1656		49311.1222		
0.5700		1121398.9227		1083629.6877		1027366.7540		995535.6150		976363.1301		953333.0316		922954.8861		880824.0484		869631.9107		858903.2497		844874.5644		829926.1065		812763.8680		792671.4157		771201.8733		758598.2030		744553.8982		728728.7815		713602.6707		695826.9857		678573.7457		656469.3687		631359.0349		608439.0076		580403.2794		551778.0193		515504.1564		478445.5129		444506.2390		412529.0255		370014.2085		330896.6773		307079.5869		277129.1452		249389.0282		224748.8133		205297.6770		186503.2730		170965.1319		155875.5729		142682.5063		131213.4876		113339.1199		99449.0436		74938.5527		60004.5698		50069.4032		
0.5800		1122237.1009		1084425.7951		1028134.6458		996257.3924		977091.8265		954069.7642		923829.5313		881737.3930		870246.5198		859523.9944		845559.2696		830852.5622		813757.0564		793570.7873		771920.0891		759460.2218		745334.1665		730270.1069		714377.8005		697350.0215		679305.1494		657541.0919		631990.0885		610688.2767		581748.2694		553574.8808		517257.6378		480497.9547		447039.3062		414678.7701		372937.5096		333532.3105		310252.4802		279733.3256		251873.3521		227726.2593		207532.8988		188853.8358		172865.2927		157860.9065		144753.0592		133022.6913		114828.5590		100871.2675		76094.0695		60926.0563		50815.1117		
0.5900		1123008.9179		1085198.3805		1028903.4593		996976.7785		977797.9766		954807.1938		924605.4952		882615.1315		870919.1852		860134.2973		846239.3118		831779.6976		814749.3080		794485.0336		772478.2018		760274.9216		746006.3599		731892.6986		715132.7731		698904.0674		680058.2017		658626.2206		632940.9924		612709.8357		583151.2788		555326.1848		519306.1246		482652.9523		449046.1849		416639.0352		375075.3833		336289.0173		313368.4821		282228.3193		254207.2587		230579.6856		209903.4715		191182.5849		174701.2258		159925.5101		146813.8265		134807.3545		116306.3411		102357.3521		77302.1513		61843.2632		51559.2759		
0.6000		1123769.8602		1085949.7994		1029672.9484		997692.2377		978495.7760		955545.2506		925326.0070		883410.4619		871607.8770		860747.6315		846939.9570		832639.0773		815735.1280		795417.6374		773042.2140		760936.9605		746696.5149		733340.3013		715989.5630		700101.8358		680866.9918		659714.2570		633894.0973		614653.3565		584518.6669		557034.0041		521573.4041		484842.8270		450714.1216		418755.2185		376966.8543		339243.9685		316416.4050		284673.4751		256638.6048		233164.5014		212452.7763		193487.7297		176704.4850		162081.6929		148861.1601		136630.0238		117792.0588		103865.1063		78532.5363		62757.4114		52333.5018		
0.6100		1124522.2534		1086659.0651		1030381.4069		998401.8046		979167.1338		956282.9229		926000.1991		884155.9670		872269.5725		861378.4886		847649.1971		833488.7055		816623.9662		796370.9399		773689.2711		761442.6725		747505.6425		734544.1590		716873.5884		701323.4964		681647.3350		660794.4611		635030.4024		616515.2636		585759.1188		558806.2953		523841.1076		487017.7027		452960.8415		420952.1432		379765.4076		342109.7582		319329.1683		287102.4906		259635.5722		235568.1195		215204.2462		195718.1287		178754.0363		164228.8839		150899.8534		138473.6005		119253.0294		105359.5873		79775.9071		63669.5878		53146.9413		
0.6200		1125265.9648		1087338.6178		1031084.7340		999096.4976		979784.3569		957019.2033		926713.1860		884820.6995		872925.3722		862058.6399		848334.9504		834324.1948		817430.1572		797342.9428		774380.2359		762008.7253		748769.2911		735687.5298		717779.5844		702687.8372		682411.4210		661854.9660		636375.0012		618269.2514		587006.3468		560769.3719		526066.6752		489131.6087		455413.4625		423180.6254		382068.7264		344985.6912		321821.3433		289549.4172		262508.8236		237920.4294		217968.4391		197837.8070		180821.2392		166292.7645		152930.1157		140321.8794		120798.9778		106833.7125		81024.3041		64580.9450		53932.0404		
0.6300		1125993.9352		1088025.2164		1031774.9248		999720.2579		980441.9910		957753.0623		927404.2727		885354.2688		873588.5652		862930.5451		848953.0711		835127.3982		818159.6747		798403.5493		775117.0156		762803.0444		750061.6202		736789.5646		718699.4180		704188.1707		683167.0429		662785.2901		637881.2466		619911.1018		588380.1607		562517.5431		528451.4154		491123.6672		457946.9524		425422.9638		384168.0958		347864.5648		324135.6412		292075.6990		265068.9281		240311.3356		220577.6280		199851.6319		182892.2506		168257.1963		154879.5712		142178.0761		122391.5808		108390.9118		82268.7994		65492.4519		54689.6780		
0.6400		1126698.7726		1088713.0473		1032443.5163		1000374.2696		981095.7008		958483.3535		928076.3261		886040.0314		874275.1791		863562.6926		849517.2830		835950.4462		818842.1888		799515.3457		775898.0446		764068.1694		751424.5789		737859.7705		719621.1537		705592.7854		683922.2539		663411.6821		639478.5302		621330.0720		590219.2628		564204.2719		530896.9395		492909.8884		460448.8405		427908.0947		386309.5164		350847.7895		326119.9531		294764.5278		267457.6910		242711.7029		222696.8824		201622.6104		184953.4049		170183.3816		156676.1288		144074.4948		123939.8476		110037.6501		83487.8181		66401.2447		55426.6259		
0.6500		1127398.2175		1089406.9664		1033093.3561		1001049.0488		981732.1844		959208.5393		928745.4162		886815.9144		874978.6342		864000.4509		850067.1190		836563.3192		819491.6761		800539.3583		776709.3277		764769.9408		752948.9624		738920.7690		720979.8839		706780.7755		684678.6129		664806.3630		641086.9266		622259.2286		592401.4787		565814.2929		533384.1902		494607.5309		462692.0052		430190.0969		388624.7163		353754.4357		328168.9792		297099.7354		269756.2901		245064.0361		224506.7650		203162.6516		186990.7614		172134.5904		158706.0853		145991.7708		125466.2239		111681.2864		84640.4538		67308.1123		56156.6044		
0.6600		1128094.7336		1090109.0232		1033735.6244		1001714.4701		982355.7832		959925.7555		929411.1830		887614.8407		875711.3043		864403.5467		850641.1781		837124.7291		820134.7554		801579.8737		777541.7625		765818.4441		754377.1179		739968.1219		722206.0428		707686.6475		685430.4072		666225.1280		642629.4988		622974.1303		594654.8184		567768.0977		535825.3311		496254.1290		464351.1155		432502.3331		391127.4936		356423.1900		330195.8428		298962.3586		272104.2907		247527.5028		226467.2767		205088.0897		188997.4027		174175.9720		160826.4107		147773.7235		127119.7977		113399.3934		85778.9116		68214.4406		56881.0256		
0.6700		1128791.4721		1090785.9685		1034366.4770		1002367.0482		982964.2555		960622.2519		930072.5132		888410.9615		876488.1511		864971.1583		851360.8025		837681.2002		820790.5510		802147.2050		778385.3611		767290.0687		755105.0747		741003.3703		723391.8719		708426.5580		686203.2316		667569.5562		644207.8396		623681.0548		596827.3858		570343.9083		537919.2645		497969.6301		467203.4542		434717.3946		393669.5383		359060.3332		332168.0023		301186.0173		274468.4053		249703.5195		229280.3277		207212.5960		190980.3381		176160.1605		162894.8306		149535.3511		128786.2072		114895.5222		86899.3640		69121.5994		57603.3880		
0.6800		1129447.9511		1091443.6270		1034992.8075		1003010.7800		983565.1070		961290.3918		930699.9650		889169.0585		877355.4520		865665.4958		851987.4367		838323.0928		821479.9947		802630.0002		779228.9756		768761.9161		755838.4736		741948.6850		724575.6670		709402.8536		687022.3160		668885.4891		645779.0632		624625.4830		598742.3895		573395.5077		539918.0403		499827.4227		469578.0977		436818.7666		396246.7344		361609.5301		334043.6962		303616.7135		276829.4839		252161.0749		231232.3038		209168.2217		192942.1899		177998.4490		164947.2984		151339.6766		130424.6488		116006.1785		88010.0787		70031.0102		58327.2420		
0.6900		1130057.4778		1092067.3687		1035619.0246		1003626.6843		984147.2422		961914.3486		931314.6524		889832.2239		878260.7444		866401.8144		852546.1068		839058.8191		822291.0872		803116.6019		780048.6951		769881.5743		756672.2493		742695.6894		725766.2348		710414.3564		687829.8617		670162.2118		647320.6611		626090.6314		600058.3386		574549.1476		541824.7215		501461.6399		471951.3224		438636.7624		398851.3328		364134.0373		335961.7734		306129.8347		279184.3392		254577.2349		233123.7845		211135.5349		194891.8880		179772.0091		167327.1816		153202.3711		132062.6126		117399.7342		89076.7484		70944.9760		59046.7674		
0.7000		1130663.7564		1092668.0291		1036219.1837		1004208.9914		984683.7523		962493.5831		931896.5087		890439.1035		879121.1877		867143.1656		853107.6628		839808.0050		823134.9801		803682.0502		780889.0583		770826.7525		757575.3176		743633.2741		726888.5287		711346.8036		688645.9280		671387.9692		648803.6521		627973.4572		601400.4096		575543.1793		543753.0573		504377.0270		474265.2466		440820.9007		401462.2537		366624.6859		338174.1997		308697.2202		281527.8226		256809.7896		234968.6879		213151.5817		196834.8158		181532.2649		169573.3679		155020.8806		133684.6816		118918.5626		90120.4523		71874.4308		59763.7168		
0.7100		1131280.1359		1093257.1006		1036753.9936		1004786.9877		985210.1386		962945.7782		932439.9736		891020.8536		879838.7996		867832.9334		853613.8934		840552.8308		823890.5890		804264.6488		781552.2165		771712.0517		758506.9097		744570.1735		727761.6915		712289.3317		689557.9934		672532.0169		650402.9744		629426.8543		602658.5875		576743.4813		545722.1517		506545.4006		476491.2803		443117.0161		404135.4574		369083.7558		340700.7872		311348.9719		283854.9434		259032.7632		236786.5638		215225.6078		198822.3625		183296.1539		171439.2142		156739.2252		135278.0695		120449.2581		91178.0462		72808.1009		60495.8971		
0.7200		1131902.5911		1093866.8052		1037253.5757		1005375.4010		985741.2114		963538.8990		932984.8667		891588.6633		880492.5704		868395.5660		854121.7013		841293.1939		824694.5432		804871.3036		782483.8355		772593.2108		759380.5913		745505.5461		728570.6998		713231.7907		690163.8290		673815.4641		651502.1400		630663.6440		603902.7229		577955.2913		547633.0842		508633.5594		478193.1242		445400.3420		407036.2512		371520.4662		343336.7917		313779.4081		286160.7612		261217.7064		238596.6790		217327.1829		200717.8234		185095.7173		173009.4591		158218.3413		136841.9862		121944.6439		92202.4159		73745.2607		61260.3727		
0.7300		1132512.2548		1094439.2270		1037784.5540		1005927.0944		986285.6804		964162.8643		933534.9941		892151.9588		881090.2839		868722.3491		854676.6140		841960.4352		825334.6558		805519.2241		783574.3728		773420.7301		760155.7571		746442.3216		729364.6868		714164.2867		690444.1939		675118.9711		652598.5239		631856.0728		605149.6801		579051.6565		549321.1197		510618.1086		480237.1993		447587.8446		409304.0216		373926.3658		345967.0954		316066.3730		288440.1655		263344.5838		240423.8867		219438.2240		202572.9116		187038.3605		174653.8364		159806.6658		138399.9199		123365.9557		93177.6611		74696.2793		62038.2641		
0.7400		1133093.2693		1095004.3442		1038332.9818		1006481.0981		986827.5302		964673.0420		934133.9763		892711.5160		881677.5991		869085.0138		855407.6557		842545.7151		825948.3594		806234.8241		784397.6309		774393.0142		760892.0218		747387.6160		730146.6617		715081.9091		691994.5244		676428.5123		653648.2983		633007.2678		606398.8569		580275.2012		551015.4669		512288.9857		482314.5376		449702.4676		411519.6787		376293.0959		348491.2227		318333.6804		290687.1389		265270.7649		242357.7193		221545.2890		204438.2944		188961.4011		176320.0030		161331.5096		139911.5740		124603.1096		94185.6255		75582.2903		62812.0505		
0.7500		1133680.1154		1095564.9340		1038895.6035		1007033.6097		987372.9130		965127.5000		934630.4889		893241.7380		882278.8304		869590.9599		856156.5875		843048.5584		826550.5902		807022.2329		784976.4813		775423.7562		761679.7942		748356.5056		730922.3284		715979.5157		693309.7743		677732.4600		654655.9900		634113.0601		608498.2224		581690.2062		552721.4430		513838.1741		484297.2816		451733.2981		413714.6408		378681.0439		350883.3488		320596.6180		292867.0580		267249.0159		244408.9999		223635.2466		206337.9181		190781.8321		177986.7073		162883.9909		141383.9711		125699.3850		95194.0358		76367.8430		63566.2796		
0.7600		1134282.8193		1096125.4015		1039462.2402		1007664.2571		987918.9574		965559.9674		935052.8950		893759.0286		882860.3037		870142.0766		856904.9078		843612.2835		827150.0909		807837.6018		785573.7754		776399.2007		762650.9350		749387.8682		731699.9663		716852.5647		694672.0368		679019.0947		655672.6198		635192.1194		609862.4389		583164.7835		554374.0568		515784.7077		486137.8052		453553.2708		415887.6356		381047.2018		353229.0771		322859.9670		294873.7815		269228.6257		246765.4585		225676.0315		208256.0625		192553.5856		179652.0708		164700.3570		142820.3450		126830.1632		96202.0859		77170.5286		64286.0166		
0.7700		1134887.2769		1096706.4527		1040054.1200		1008181.2016		988425.8361		965972.6820		935475.0700		894282.7542		883446.1769		870684.0426		857660.7941		844259.4041		827724.7312		808669.1608		786301.8751		776911.6458		763647.5984		750512.6696		732548.7511		717441.0483		696034.4042		680274.8081		656716.1434		636397.5826		611106.9021		584721.6227		556014.6290		517592.5822		487792.8627		455134.0172		418042.1970		383402.6091		355533.0475		325125.9979		296642.7782		271180.8353		249165.3967		227764.2969		210177.5302		194296.9435		181319.2982		166577.3452		144242.7708		128134.9279		97211.6265		77961.2163		64975.9284		
0.7800		1135428.9817		1097248.0646		1040605.6766		1008627.6478		988883.3090		966480.5295		935923.6919		894804.7424		884043.5369		871255.6902		858398.3057		844942.3448		828271.4693		809508.2689		787237.9499		777417.1650		764608.7062		751760.2993		733295.6192		718294.4326		697362.3177		681202.3122		657677.8359		637731.4673		612269.2009		586392.5287		557660.1480		519550.2059		489258.1281		456574.5330		420191.5486		385761.8166		357805.4305		327397.3670		298305.3005		273106.6276		251541.2085		229827.0143		212087.0081		196014.0969		182995.0654		168452.8604		145656.8191		129518.8206		98225.7475		78836.7568		65658.7618		
0.7900		1135980.2766		1097782.5197		1041103.1181		1009110.7718		989362.1705		966990.6278		936375.0504		895319.2562		884637.8169		871850.2646		859090.9907		845651.3652		828800.1148		810345.8901		787782.9910		777888.6262		765520.0503		753014.4971		734052.1848		719157.4327		698566.3860		682580.6924		658530.8227		639087.7434		613509.9605		588660.5189		559332.4741		523227.0871		490616.1216		457791.5963		422380.0529		388132.4547		360055.0364		329677.2929		300054.9081		275017.7623		253798.2643		231840.7714		213958.1613		197701.9732		184653.3950		170305.5229		147068.9035		130929.4751		99245.9795		79760.3294		66334.4023		
0.8000		1136517.7853		1098311.8235		1041591.7874		1009596.8562		989866.1266		967504.6985		936829.3890		895824.9350		885295.3759		872475.9736		859763.6518		846375.2782		829322.5151		811167.1510		788241.8114		778410.4002		766302.5481		754212.7924		734975.6676		720039.1992		699662.3614		683970.4233		659571.4088		640087.0059		615018.6853		590779.7017		561078.0585		525963.5280		491940.0168		459027.0038		424691.4730		390522.1260		362288.9123		331791.1544		301884.4860		276819.2042		255605.3398		233770.8861		215785.8502		199340.1929		186297.5298		172111.8475		148457.3821		132337.9008		100268.1020		80697.8748		67050.1909		
0.8100		1137029.5921		1098839.5621		1042085.1310		1010111.8947		990423.0617		968024.1996		937288.8367		896220.5129		885745.9700		873180.8328		860381.7580		847221.5572		829854.5823		811927.3254		788821.5429		779046.7718		766983.6681		755328.8377		735740.6296		720945.2141		700782.5941		684795.1762		660662.2630		641067.9423		616985.9847		592918.4203		563231.8314		528314.9926		493303.0320		460726.6718		426812.0204		392938.6495		364514.8865		333933.9605		303768.7325		278458.7082		257395.3445		235492.2200		217597.4668		200968.7167		187913.7113		173836.9312		149818.8912		133716.3760		101291.5911		81626.6380		67768.2660		
0.8200		1137521.5949		1099326.8428		1042586.3077		1010641.8921		991035.4155		968550.7236		937753.7109		896679.1998		886101.6148		873763.1347		860989.2603		847990.3815		830372.0923		812656.8808		789629.7321		780099.3504		767806.7586		756289.4104		736474.8720		721867.8671		701932.6526		685562.6814		661839.2922		642233.4360		618924.0719		595048.9301		565398.1169		530530.0307		494805.1851		462555.5163		430269.6500		395390.9988		366755.9388		336114.2247		305690.1108		280072.5053		259251.2376		237019.0352		219286.5062		202780.8543		189512.6989		175419.4839		151183.1130		135037.9957		102317.6963		82524.2386		68472.4413		
0.8300		1138009.5208		1099818.6909		1043075.5935		1011152.6308		991633.1593		969109.1835		938223.8335		897193.8288		886435.2871		874396.9629		861583.6766		848580.7598		830923.4529		813398.6193		790580.4328		781020.5061		768744.0630		756905.1134		737137.1610		722844.4999		703073.2912		686334.4882		663032.0190		643818.6981		620644.9476		597117.3875		567000.6577		532600.3825		497010.3852		464431.6855		433581.0911		397933.5865		368716.7688		338307.6736		307522.3363		281806.3738		261159.0574		238588.9132		221363.2110		204767.7839		191105.5481		176883.0377		152554.5201		136263.6127		103348.4156		83398.5649		69171.5219		
0.8400		1138508.1098		1100312.4477		1043549.5230		1011641.4448		992155.1535		969649.0681		938699.1444		897645.0801		886853.0863		875084.9104		862174.0796		849075.1347		831534.5770		814148.0135		791581.1863		781997.2730		769501.6588		757309.9600		737781.8931		723965.2008		704227.2055		687147.9915		664317.0871		645525.8673		622175.8627		599020.1311		568529.6296		534381.9042		499125.2231		466343.2718		435814.8395		400526.9502		370697.0732		340489.5537		309370.5292		283953.4121		263093.0558		240349.6907		223554.6269		206907.4704		192709.5484		178289.1008		153952.3011		137404.0691		104383.6321		84263.0089		69836.5013		
0.8500		1139005.8805		1100799.0366		1044020.2389		1012126.7959		992644.2550		970154.8207		939188.1890		897929.2046		887431.9298		875755.1893		862757.4284		849492.6785		832127.5370		814896.2178		792344.6002		782987.5508		769578.9556		757706.9766		738512.1759		725087.2751		705365.8814		688039.7739		665557.2371		646331.9417		623693.5345		600800.5376		569993.5028		536141.2671		501142.2060		468273.0869		437380.8007		402959.9678		372661.1292		342622.7180		311250.5946		286722.3285		265049.5424		242182.8026		225516.9656		208857.4040		194324.7155		179682.9326		155400.1067		138511.1967		105421.6405		85118.3873		70495.8262		
0.8600		1139515.9708		1101291.8903		1044488.0379		1012606.4828		993119.7292		970669.4403		939683.2916		898542.1350		888118.7726		876267.0536		863310.2398		849908.5728		832703.5668		815613.5861		793104.4831		783935.4442		770017.9901		758130.9684		739459.4461		726247.0236		706431.5594		689078.3983		666833.4129		647394.4801		625312.9235		602445.7295		571401.5547		537907.0554		503246.0317		470200.1264		439468.4299		405448.7073		374343.9357		344701.4678		313264.4982		289190.6803		267023.1048		244067.5577		227524.6548		210563.6877		195955.6687		181072.3273		156968.8768		139657.6952		106460.5808		85965.3055		71190.6731		
0.8700		1140011.7477		1101781.6657		1044953.1147		1013082.4698		993584.6626		971172.6850		940178.2078		899191.4117		888834.0562		876792.4476		863829.0077		850362.6101		833282.5673		816305.1811		793712.4290		784765.7287		770522.1187		758759.8677		740436.7787		727487.0975		707280.5530		690274.6273		668155.0717		648793.6185		627017.7324		603653.3364		572763.4588		539485.0916		505411.0481		472090.7413		441406.2468		407948.8971		375830.6779		346674.8443		315371.0600		291355.4624		269014.4549		245984.3230		229238.2681		212148.4953		197611.1892		182485.1374		158590.5174		140961.0502		107498.4776		86804.7224		71903.6617		
0.8800		1140505.8177		1102263.4996		1045413.5607		1013556.1123		994042.1393		971669.2193		940664.6986		899768.6642		889501.7194		877347.2613		864393.1444		850913.1152		834009.2669		816902.7268		794260.1419		785489.6877		771044.0937		759591.1943		741429.2355		728598.7986		708318.3741		691556.9709		669499.4040		650327.1316		628601.1034		606433.6253		574095.2812		540944.4011		508062.4603		473831.7784		443336.1124		410447.4496		377235.6974		348519.6743		317490.1013		293451.4321		271106.9765		247917.8301		230725.1002		213696.0438		199433.9951		184131.0135		160166.9353		142326.4987		108532.7546		87639.4087		72603.8392		
0.8900		1140992.2498		1102736.5364		1045868.4560		1014029.0895		994495.3217		972124.4994		941077.5008		900326.2100		890131.0588		877917.1094		864868.3495		851486.3017		834619.9719		817488.2801		795117.9500		786121.4029		771565.7409		760512.6052		742421.3588		729346.3164		709118.8687		692850.2352		671104.7837		652013.9209		630080.8096		607841.3718		575387.3907		542599.7736		509905.9215		475548.4299		445184.5972		412936.2562		378648.7545		350266.6134		319515.4150		295367.8728		273224.1501		249865.3530		232169.5890		215285.1556		201003.9201		185901.8252		161511.3749		143700.7689		109555.1293		88477.7339		73317.2426		
0.9000		1141467.6809		1103204.6563		1046318.9698		1014496.7031		994945.2951		972537.7362		941383.1154		900885.6485		890599.8172		878487.4949		865345.4256		852010.8291		835209.0388		818050.0426		796020.4103		786697.8390		772080.2809		761118.4660		743384.5238		729685.5085		710185.9967		694081.0610		672185.5278		653725.9849		631310.6512		608762.8507		576654.7369		544397.6208		511714.5733		477228.1732		446994.0037		415408.6653		380169.6593		351950.8287		322319.1155		296994.8368		275253.2171		251733.0393		233729.6573		216881.0674		202588.2202		187543.7593		162955.1792		145070.1165		110556.7072		89365.5403		74065.6307		
0.9100		1141931.7600		1103657.6343		1046766.8789		1014963.8642		995377.4698		972939.7178		941766.1331		901439.9101		891043.9621		879018.9753		865879.4372		852537.8692		835824.3739		818703.7852		796916.4574		787374.4791		772579.4931		761380.0786		744116.9815		730193.4890		711430.9654		695135.1381		673214.6882		654990.5090		632566.0686		609540.5523		577894.2253		546308.7282		513623.6016		478906.6309		448712.4016		417858.6437		381930.6373		353629.7663		324494.0767		298661.6898		277138.3834		253356.7469		235676.9822		218465.9317		204162.4860		189080.7766		164426.9402		146427.2395		111560.3816		90178.1494		74776.3489		
0.9200		1142384.6900		1104102.9297		1047217.6754		1015430.7368		995794.7614		973383.4127		942205.8924		901989.4511		891427.1554		879516.6077		866414.2851		853069.2557		836435.2377		819238.4416		797819.7514		788062.4564		773047.2375		761559.0837		744995.3774		731064.5839		712755.1094		695952.0921		674249.3927		656172.9799		634187.3864		610495.2848		579116.9930		548109.3312		515520.7250		480625.1891		450279.1984		420280.2233		383906.4545		355376.2779		326612.6885		300516.9066		278801.5016		254931.9017		237590.7613		220047.8161		205705.1563		190578.9715		165889.5421		147790.2506		112580.9581		90956.7379		75444.8071		
0.9300		1142827.0067		1104543.1730		1047670.3748		1015897.6540		996203.8979		973803.6316		942653.2052		902537.6688		891844.5995		879905.5132		867014.5990		853604.7080		837043.4689		819656.0986		798882.0479		788748.7526		773396.0541		761757.8921		745874.5790		732191.9958		714090.2124		696843.8957		675301.5063		657383.3838		636132.4537		611667.7999		580334.0249		549596.7500		517105.2454		482297.5277		451751.3433		422600.3325		385909.4140		357199.5578		328674.4822		302476.9098		280743.2642		256561.2595		239367.0641		221633.8516		207194.6964		192060.8405		167312.8770		149150.7263		113606.0645		91750.8670		76121.0683		
0.9400		1143275.0868		1104977.9918		1048120.2657		1016377.6107		996611.6457		974181.2999		943149.2415		903004.7854		892154.3363		880274.7747		867582.8328		854143.1361		837649.8337		820220.7501		799754.3498		789475.3503		773725.0723		762126.6560		746607.2960		733382.0064		715373.2535		698000.2178		676373.0836		658518.4895		636788.9681		612819.4033		581558.5213		551052.7179		518574.6942		484235.3940		453168.5869		424645.9053		388020.4587		359343.3617		330666.7728		304593.7908		282711.1822		258316.7373		241051.5369		223231.4725		208549.4433		193547.4692		168667.7905		150462.3075		114631.3211		92571.4188		76796.4216		
