297.52	564.28	605.45	624.36	643.66	664.07	664.06
297.64	557.09	603.82	624.42	642.8	660.31	662.52
297.76	558.69	603.78	622.42	640.49	659.17	662.7
297.88	555.58	601.41	620.99	638.85	655.05	659.56
298	556.12	600.74	616.79	639.37	654.01	659.96
298.12	554.29	599.85	616.81	631.7	650.36	659.63
298.23	552.55	595.69	614.69	636.34	647.08	656.55
298.35	549.97	591.7	613.37	632.42	644.8	657.3
298.47	551.42	591.2	611.9	629.15	643.3	658.15
298.59	549.26	592.03	607.09	628.92	641.64	656.07
298.71	549	589.89	607.18	624.25	642.47	654.04
298.83	547.69	583.86	605.04	621.49	640.73	651.24
298.95	547.42	582.74	602.57	620.18	638.82	648.1
299.06	547.94	582.24	606.84	616.35	637.53	646.29
299.18	548.01	581.11	605.61	613.06	639.48	645.27
299.3	545.78	578.55	599.34	611.38	633.3	641.98
299.42	539.89	576.2	596.6	607.75	631.47	637.69
299.54	542.54	575.58	593.68	607.33	633.48	635.92
299.66	539.13	573.31	592.21	604.31	630.3	633.42
299.78	539.29	570.47	591.09	599.23	626.35	629.25
299.89	538.3	565.63	585.88	598.73	621.68	624.36
300.01	541.57	569.52	586.52	596.52	622.98	626.7
300.13	541.36	566.34	587.08	593.49	622.78	623.71
300.25	537.91	567.09	586.76	588.37	621.36	628.58
300.37	539.19	565.31	586.48	588.21	619.04	627.33
300.49	539.79	561.15	583.78	587.31	613.86	622.17
300.61	537.76	564.18	581.54	584.52	614.67	621.81
300.72	539.56	561.6	578.58	589.88	611.66	618.04
300.84	533.8	559	578.83	587.04	607.82	614.32
300.96	535.16	555.65	577.37	585.32	607.37	610.77
301.08	534.15	554.91	578.3	584.65	606.58	604.07
301.2	532.24	553.35	574.25	586.66	603.83	604.48
301.32	531.45	553.59	572.57	586.74	602.85	601.83
301.44	530.4	552.89	572.06	588.4	599.48	600.96
301.55	529.44	549.72	570.51	586.44	598.55	601.55
301.67	527.03	548.71	564.09	583.57	595.48	598.89
301.79	528.7	549.11	565.19	582.11	595.87	600.23
301.91	528.49	540.8	563.34	576.44	590.77	599.24
302.03	525.35	540.63	561.22	578.81	585.69	593.96
302.15	526.09	541.24	561.89	577.11	583.32	597.04
302.27	524.02	541.03	561.25	572.81	580.94	595.09
302.38	522.83	541.4	554.06	570.59	573.01	592.71
302.5	521.91	542.41	552	571.05	575.46	589.79
302.62	517.77	537.36	553	568.65	572.51	586.62
302.74	519.85	538.76	554.33	569.67	573.02	587.29
302.86	521.3	536.73	552.32	570.21	573.24	585.89
302.98	520.51	535.05	550.5	567.84	573.92	585.28
303.1	517.85	533.53	548.43	560.94	570.91	585.66
303.21	517.49	529.79	546.17	565.24	566.87	584.74
303.33	518.81	531.84	546.79	563.15	568.32	582.61
303.45	516.63	529.53	548	561.45	568.77	581.48
303.57	514.33	528.96	548.37	558.76	565.69	581.77
303.69	514.48	528.13	544.67	555.68	568.03	579.32
303.81	513.48	527.68	543.83	555.42	569.73	578.16
303.93	515.26	525.53	538.72	554.91	566.58	575.07
304.04	517.76	525.6	540.79	554.87	566.36	575.78
304.16	517.1	525.68	538.21	555.67	562.62	573.05
304.28	514.89	523.04	539.85	552.56	559.15	571.62
304.4	514.72	521.92	534.82	551.64	556.88	565.77
304.52	513.37	521	534.16	547.7	559.2	567.77
304.64	512.02	519.66	534.08	547.89	556.58	564.87
304.76	510.14	514.01	529.61	544.06	553.92	561.12
304.87	510.53	515.46	527.19	544.69	554.62	559.74
304.99	509.96	514.7	523.87	542.54	553.23	557.22
305.11	509.86	515.34	525.39	545.05	553.64	556.29
305.23	508.43	515.07	523.8	539.71	552.59	556.7
305.35	509.83	516.38	521.44	540.66	550.9	554.34
305.47	509.75	515.25	520.99	540.92	551.09	552.03
305.59	507.32	515.83	518.93	537.64	547.65	550.31
305.7	509.62	517.14	517.89	536.54	547.5	550.61
305.82	505.33	514.93	518.8	533.42	543.75	546.36
305.94	505.72	514.06	519.97	535.55	540.29	546.45
306.06	505.39	512.67	518.61	533.32	540	547.56
306.18	504.03	513.59	519.4	530.86	540.9	548.25
306.3	503.48	513.17	520.44	529.06	537.83	551.23
306.42	505.26	513.46	517.66	529.53	538	548.84
306.53	502.36	513.37	517.46	529.03	537.55	546.39
306.65	501.21	509.54	515.83	525.2	533.16	542.37
306.77	502.06	509.06	517.69	523.81	533.95	541.88
306.89	500.87	506.73	512	525.81	537.04	541.93
307.01	498	508.3	510.32	520.41	529.27	536.67
307.13	497.44	505.68	510.75	524.09	527.12	535.95
307.25	496.25	506.79	511.13	520.81	525.23	533.67
307.36	496.35	504.94	511.65	522.24	526.37	535.24
307.48	494.4	504.79	511.98	518.85	527.49	535.76
307.6	495.82	504.3	510.12	519.23	527.61	531.06
307.72	495.71	502.03	510.68	521.47	523.73	532.48
307.84	496.21	505.16	510.79	523.04	523.34	533.53
307.96	496.24	504.79	509.87	520.11	522.46	533.26
308.08	498.29	504.53	506.44	519.58	523.36	528.93
308.19	496.88	501.95	505.06	519.25	519.63	528.67
308.31	498.9	500.23	505.84	521.57	521.94	529.15
308.43	497.44	500.16	501.99	517.65	521.38	527.36
308.55	498.99	498.63	502.5	518.69	517.75	529.32
308.67	496.61	494.52	504.1	516.27	514.55	525.84
308.79	494.03	496.16	504.24	515.22	511.73	524.4
308.91	496.86	500.35	506.64	514.02	510.6	525.14
309.02	493.78	498.77	507.05	516.81	507.97	523
309.14	494.06	498.46	506.77	510.98	507.51	520.6
309.26	494.84	498.98	504.45	508.51	508.84	520.76
309.38	494.43	497.51	506.87	506.84	509.13	517.72
309.5	493.15	496.47	504.88	508.21	509.59	517.33
309.62	491.97	496.73	505.99	508.67	509.83	513.7
309.74	492.79	495.94	503.71	507.69	511.73	514.65
309.85	491.75	496.04	500.43	508.22	511.18	513.66
309.97	492.26	495.74	500.61	506.88	508.12	514.01
310.09	493.45	496.22	498.85	505.33	506.3	515.95
310.21	490.76	491.81	501.87	503.36	508.92	512.97
310.33	491.55	491.68	495.23	501.18	506.27	511.97
310.45	489.84	489.77	496.36	502.05	507.82	512.52
310.57	490.72	490.75	496.62	500.85	508.88	510.3
310.68	492.11	488.58	495.42	502.32	509.05	507.75
310.8	489.49	487.6	493.44	498.58	507.32	507.39
310.92	487.79	486.79	493.22	499.19	509.25	507.67
311.04	487.41	486.19	493.22	496.73	508.25	503.76
311.16	487.75	485.84	493.45	496.9	505.19	500.04
311.28	485.56	483.57	492.46	496.69	503.51	498.79
311.4	487.38	485.22	494.07	495.66	505.95	502.57
311.51	486.16	485.91	493.68	495.89	505.4	501.96
311.63	483.08	481.52	494.15	491.79	503.49	501.76
311.75	486.95	479.37	492.11	495.49	502.94	501.55
311.87	485.29	479.8	491.59	493.6	503.22	502.61
311.99	484.33	478.58	494.25	490.93	503.08	500.27
312.11	484.3	480.14	492.63	491.04	502.5	500.84
312.23	485.16	481.63	491.97	492.14	500.7	500.68
312.34	483.55	478.82	488.21	493.81	498.95	500.67
312.46	484.08	480.69	490.17	492.74	498.9	498.45
312.58	483.98	479.9	489.28	491.01	495.59	497.9
312.7	483.27	479.92	487.6	491.38	496.24	495.74
312.82	482.82	478.65	488.43	492.09	497.33	496.5
312.94	479.37	477.2	488.05	490.6	496.43	497.26
313.06	482.85	474.78	488.79	490.39	495.06	498.92
313.17	483.52	477.04	483.64	489.1	493.49	500.03
313.29	481.98	478.67	485.9	488.07	490.17	498.35
313.41	479.27	479.6	487.09	487.6	490.32	496.56
313.53	477.5	481.63	484.32	486.11	488.55	496.16
313.65	480.2	479.37	480.03	482.4	487.28	497.84
313.77	480.32	479.83	479.82	482.95	485.33	493.68
313.89	480.17	479.73	484.54	481.18	486.11	495.18
314	477.07	477.06	480.42	478.8	487.2	495.23
314.12	479	480.4	481.53	476.7	489.14	496.84
314.24	478.33	479.8	482	476.93	487.49	492.98
314.36	479.14	479.79	482.18	477.37	486.11	490.42
314.48	477.66	480.3	483.62	478.74	487.2	491.94
314.6	477.23	480.2	482.04	481.86	486.22	492.59
314.72	476.96	479.59	481.9	479.66	485.35	491.48
314.83	477.66	477.62	482.09	478.98	484.17	488.95
314.95	478.3	475.01	481.52	478.14	484.45	488.2
315.07	479.31	472.88	483.54	478.02	484.74	489.62
315.19	477.47	474.58	480.77	478.55	483.65	488.59
315.31	477.11	474.83	481.07	478.67	483.14	488.88
315.43	475.08	474.89	481.52	478.68	480.9	486.96
315.55	476.06	474.49	480.67	478.41	480.73	485.21
315.66	474.95	472.71	478.12	475.93	476.26	481.55
315.78	473.91	473.75	479.41	474.26	478.53	483.81
315.9	471.08	474.9	476.08	474.15	482.31	478.7
316.02	475.97	473.25	473.82	477.94	478.77	480.36
316.14	469.19	471.98	473.28	474.53	479.67	479.01
316.26	471.75	474.23	473.16	476.85	482.08	476.21
316.38	472.39	475.31	473	477.86	482.64	474.15
316.49	470.58	473.58	472.81	474.3	483.4	474.22
316.61	472.45	476.88	477.12	475.76	482.15	473.44
316.73	470.5	475.02	476.44	478	481.54	472.92
316.85	470.62	472.67	475.35	475.26	479.7	471.54
316.97	471.89	474.11	475.24	474.37	479.84	474.43
317.09	471.2	472.25	473.38	473.35	481.52	471.28
317.21	470.9	470.29	474.33	472.9	479	471.48
317.32	467.93	469.93	472.44	468.7	475.13	471.58
317.44	468.44	470.2	472.43	471.76	475.49	473.33
317.56	468.55	469.87	472.99	468.01	474.29	473.23
317.68	465.63	468.06	471.69	469.93	471.82	472.66
317.8	466.24	467.67	470.26	471.87	473.5	474.22
317.92	471.05	468.88	472.96	469.82	475.03	472.61
318.04	466.77	471.49	471.5	470.89	475.77	475.94
318.15	467.99	470.07	470.23	470.37	477.15	476
318.27	468.6	470.09	470.25	471.72	475.8	471.69
318.39	468.56	469.4	474.32	471.55	477.56	471.98
318.51	466.48	467.48	468.09	466.42	476.75	467.9
318.63	467.78	465.77	468.03	468.73	472.25	469.93
318.75	468.19	466.36	468.66	469.29	471.43	469.45
318.87	463.1	465.15	466.99	468.19	472.33	467.87
318.98	461.4	466.24	464.64	467.28	470.7	464.28
319.1	461.12	463.6	465.71	463.96	467.96	466.14
319.22	458.79	464.75	464.16	463.68	464.14	461.24
319.34	453.37	461.04	460.2	462.65	463.33	460.98
319.46	453.47	458.79	457.16	459.14	461.81	459.96
319.58	451.56	455.53	454.47	459.05	460.37	457.45
319.7	453.07	453.62	449.76	458.62	455.99	457.48
319.81	448.06	451.11	450.89	455.35	453.55	456.84
319.93	447.5	448.16	444.5	450.92	447.62	451.6
320.05	444.84	443.07	439.66	447.09	443.58	447.36
320.17	441.8	441.41	439.13	442.94	442.72	446.41
320.29	441.8	441.41	439.13	442.94	442.72	446.41
320.41	441.8	441.41	439.13	442.94	442.72	446.41
320.53	441.8	441.41	439.13	442.94	442.72	446.41
320.64	441.8	441.41	439.13	442.94	442.72	446.41
320.76	441.8	441.41	439.13	442.94	442.72	446.41
320.88	441.8	441.41	439.13	442.94	442.72	446.41
