251.04	424.43	449.25	474.14	458.04
251.15	426.37	448.87	475.05	458.35
251.26	431.54	454.39	477.2	453.16
251.37	429.08	460.99	478.51	456.76
251.48	428.37	458.69	472.03	457.04
251.59	428.64	457.53	477.1	459.58
251.71	426.49	455.91	476.73	459.34
251.82	429.97	456.68	473.96	459.88
251.93	427.98	461.46	473.29	460.82
252.04	431.66	459.88	470.17	459.2
252.15	434.42	455.85	473.52	455.39
252.26	433.41	454.92	474.83	455.32
252.37	434.85	453.46	478.53	457.09
252.49	431.04	456.82	476.74	457.94
252.6	431.66	452.63	482.82	454.59
252.71	433.15	453.92	478.12	456.44
252.82	434.64	454.7	481.02	457.35
252.93	435.82	451.62	480.29	458.29
253.04	435.64	455.91	480.15	454.11
253.15	433.22	460.75	482	452.88
253.27	440.59	461.03	486.11	451.15
253.38	437.91	458.85	483.4	456.37
253.49	440.11	461.67	485.22	453.49
253.6	441.58	462.6	484.19	454.14
253.71	442.34	464.11	486.39	457.32
253.82	441.01	464.79	485.59	457.73
253.93	440.67	466.04	486.47	460
254.05	442.93	465.53	487.39	460.33
254.16	442.12	458.36	484.25	459.79
254.27	443.26	457.77	488.26	462.92
254.38	442.54	459.27	492.03	459.55
254.49	443.92	457.33	486.11	461.87
254.6	443.29	454.39	489.97	464.26
254.71	442.02	453.42	487.83	459.91
254.83	443.75	453.7	487.7	459.35
254.94	445.05	452.73	490.13	464.11
255.05	445.9	457.64	490.79	466.38
255.16	441.74	462.6	483.98	472.09
255.27	446.24	464.98	489.52	471.88
255.38	452.13	463.89	488.24	471.49
255.49	451.02	462.08	487.06	471.51
255.61	449.77	461.59	489.13	474.11
255.72	454.41	465.12	489.57	476.45
255.83	452.75	464.23	490.77	475.62
255.94	454.45	462.94	489.54	471.37
256.05	451.1	462.7	489.27	472.59
256.16	451.35	463.12	488.51	472.7
256.27	451.09	466.41	487.11	471.85
256.39	453.69	468.18	488.69	467.5
256.5	455.11	474.84	490.31	476.18
256.61	454.81	474.1	490.01	471.91
256.72	458.34	476.36	493.16	474.45
256.83	456.37	475.7	493.95	480.62
256.94	454.41	477.71	493.32	480.01
257.05	454.99	480.38	495.19	478.44
257.17	457.26	478.95	496.03	480.89
257.28	459.25	477.3	493.11	479.73
257.39	459.14	481.74	497.43	475.93
257.5	458.35	483.21	498.84	477.04
257.61	458.97	486.63	498.09	481.74
257.72	460.74	486.05	500.94	480.95
257.83	462.23	488.23	505.72	480.9
257.95	459.76	491.26	503.47	487.09
258.06	464.93	487.98	506.85	484.97
258.17	462.83	488.03	501.98	488.34
258.28	465.19	491.21	504.73	493.52
258.39	465.72	489.42	503.46	490.71
258.5	466.58	489.55	504.91	490.85
258.61	468.46	490.71	509.19	491.97
258.73	469.89	492.05	506.82	491.91
258.84	470.4	494.04	506.63	494.47
258.95	469.4	494.06	507.94	494.42
259.06	471.38	493.19	510.02	493.26
259.17	470.65	493.15	511.72	497.21
259.28	472.23	494.61	510.41	499.89
259.39	469.26	497.74	509.18	494.61
259.51	469.5	496.14	509.71	500.13
259.62	470.65	493.83	511.18	498.75
259.73	473.95	494.69	509.38	497.57
259.84	475.44	493.99	509.73	498.95
259.95	476.26	497.8	510.24	500.05
260.06	475.52	495.8	506.66	499.11
260.17	476.54	495.18	513.33	498.37
260.29	477.14	501.09	510.8	505.83
260.4	477.76	499.27	511.18	504.4
260.51	481.7	500.04	512.36	501.54
260.62	482.77	495.89	510.89	502.1
260.73	483.67	499.52	510.92	501.28
260.84	482.19	497.49	509.81	499.24
260.95	481.08	500.21	505.77	499.03
261.07	484.75	503.43	508.03	500.06
261.18	491.07	505.72	509.74	499.88
261.29	486.73	504.74	510	498.97
261.4	487.33	502.15	509.73	498.59
261.51	492.54	504.49	509.63	500.02
261.62	491.05	509.34	508.45	497.98
261.73	488.7	507.17	509.85	499.3
261.85	488.97	507.81	509.04	501.33
261.96	496	509.92	512.13	503.95
262.07	492.7	511.46	514.37	502.48
262.18	494.49	513.06	516	507.75
262.29	494.51	510.23	517.1	506.13
262.4	495.99	508.87	521.07	505.91
262.51	496.15	512.24	520.21	502.7
262.63	498.65	510.71	519.82	502.46
262.74	497.23	508.44	522.38	503.94
262.85	495.72	508.61	524.63	502.85
262.96	497.04	506.72	525.68	502.98
263.07	498.8	506.87	521.03	505.87
263.18	503.16	508.3	526.04	509.59
263.29	500.36	512.29	531.01	511.69
263.41	500.6	511.72	531.45	511.22
263.52	502.3	512.38	531	512.65
263.63	501.79	515.89	531.49	509.03
263.74	499.83	518.62	531.83	513.97
263.85	504.28	521.94	527.29	518.81
263.96	501.07	522.6	525.25	522.12
264.07	510.37	521.85	532.44	520.39
264.19	510.51	520.27	531.72	519.17
264.3	515.04	524.39	530.66	520.42
264.41	512.06	524.22	533.16	517.2
264.52	514.85	525.41	534.5	515.84
264.63	515.36	525.21	532.18	518.39
264.74	515.18	528.85	531.04	521.03
264.85	514.51	529.6	530.23	519.49
264.97	515.37	529	531.89	521.18
265.08	519.46	526.97	530.46	521.77
265.19	517.92	531.77	533.03	525.9
265.3	522.75	527.3	542.19	527.19
265.41	524.79	527.67	542.13	524.75
265.52	523.14	532.08	546.71	529.79
265.63	525.3	533.43	551.41	528.89
265.75	524.97	534.9	553.2	529.93
265.86	522.46	536.46	554.78	531.03
265.97	530.94	538.31	553.76	531.95
266.08	528.91	536.39	554.73	532.23
266.19	528.73	536.12	556.3	527.43
266.3	533.33	540.78	555.68	525.99
266.41	532.05	539.86	555.37	524.53
266.53	534.22	540.15	558.1	523.34
266.64	532.96	541.77	558.69	522.08
266.75	531.92	543.8	558.63	522.8
266.86	528.82	547.76	557.65	529.02
266.97	536.18	547.23	559.54	533.17
267.08	536.36	548.36	560.33	537.39
267.19	534.78	546.19	557.92	539.25
267.31	534.03	546.38	559.65	539.12
267.42	536.84	544.08	561.34	539.43
267.53	535.72	547.16	559.18	541.23
267.64	535.89	549.01	560.14	539.48
267.75	532.61	551.6	561.42	539.5
267.86	538.19	551.28	565.41	538.61
267.97	536.26	553.36	565.55	539.54
268.09	537.06	551.13	566.76	540.13
268.2	541.78	551.06	563.56	540.49
268.31	544.38	551.18	562.29	539.92
268.42	548.75	552.02	561.68	539.94
268.53	545.53	554.68	563.26	539.15
268.64	546.42	552.92	564.92	536.92
268.75	547.84	552.16	568.51	535.94
268.87	550.44	552.4	566.26	536.87
268.98	553.95	552.11	566.3	538.98
269.09	556.62	554.27	571.56	536.35
269.2	557.05	557.09	568.64	540.15
269.31	559.03	557.75	568.89	540.04
269.42	562.21	553.97	570.41	540.95
269.53	564.07	558.22	570.39	543.31
269.65	567.72	557.49	569.86	539.71
269.76	572.47	559.04	570.91	538.11
269.87	572.93	560.61	568.9	541.29
269.98	568.29	559.26	572.26	542.82
270.09	574.22	561.11	574	548.49
270.2	577.39	565.79	569.01	550.27
270.31	581.14	570.46	571.66	556.01
270.43	581.21	572.24	575.49	556.45
270.54	581.31	574.73	577.51	559.73
270.65	585.24	576.9	582.64	560.91
270.76	580.67	578.15	582.59	560.44
270.87	588.68	575.35	580.56	557.82
270.98	588.06	576.39	584.25	556.35
271.09	590.43	578.72	584.67	559.13
271.21	594.64	580.12	582.97	558.44
271.32	596.67	579.65	583.14	556.38
271.43	597.54	576.68	581.03	560.22
271.54	598.31	579.29	580.81	560.75
271.65	600.49	582.55	582.67	560.11
271.76	608.34	584.7	584.18	564.5
271.87	607.87	585.73	586.88	569.71
271.99	610.76	587.51	580.35	571.73
272.1	614.77	586.92	582.51	575.57
272.21	615.5	582.33	583.49	570.42
272.32	616.99	582.57	584.9	573.39
272.43	616.32	579.88	586.76	575.69
272.54	619.71	581.91	587.49	577.16
272.65	630.31	582.58	590.27	577.19
272.77	635.79	587.43	592.91	579.7
272.88	634.3	596.3	599.42	580.81
272.99	634.92	596.4	605.18	578.47
273.1	638.18	596.97	607.25	586.3
273.21	640.54	597.47	606.61	584.88
273.32	645.3	598.07	610.62	586.65
273.43	649.76	599.37	610.99	591.42
273.55	655.25	602.58	611.29	592.15
273.66	658.35	606.46	616.54	595.38
273.77	658.49	608.23	618.62	596.06
273.88	661.68	616.64	619.55	599.73
273.99	669.06	617.61	618.56	595.13
274.1	670.58	620.94	620.54	598.93
274.21	673.72	622.14	623.93	602.41
274.33	673.38	623.12	624.69	601.77
274.44	676.66	625.95	628.54	602.46
274.55	682.72	628.94	628.02	606.83
274.66	685.79	635.4	631.26	609.27
274.77	690.22	634.31	630.45	611.71
274.88	692.62	634.64	634.56	607.86
274.99	697.06	640.62	639.31	613.96
275.11	701.41	641.26	641.51	615.68
275.22	703.73	638.91	640.7	612.1
275.33	704.82	644.08	643.49	615
275.44	710.24	645.98	648.57	617.32
275.55	710.86	651.75	647.48	620.78
275.66	714.3	653.78	651.69	623.86
275.77	721.83	654.12	650.12	624.22
275.89	723.18	656.71	652.94	626.88
276	726.31	654.21	656	628.17
276.11	730.6	656.67	654.08	625.26
276.22	733.12	659.14	656.43	627.04
276.33	734.65	663.64	657.45	632.81
276.44	739.85	662.92	658.21	631.63
276.55	745.58	661.51	660.09	630.64
276.67	749.5	664.73	663.84	635.84
276.78	747.46	668.4	662.01	638.21
276.89	753.87	672.89	662.1	639.56
277	757.6	671.49	660.19	643.03
277.11	760.59	672.25	662.32	641.66
277.22	763.04	675.23	663.54	646.59
277.33	767.14	676.53	666.93	646.37
277.45	767.81	677.59	674.8	648.56
277.56	768.86	680.88	680.91	651.42
277.67	769.06	683.81	682.6	651.74
277.78	773.03	684.82	690.65	653.18
277.89	777.8	686.13	687.04	653.97
278	774.71	688.13	690.26	656.61
278.11	772.17	695.23	692.05	660.5
278.23	771.55	697.69	689.17	661.39
278.34	770.31	702.42	690.75	663.9
278.45	772.22	706.69	695.39	665.8
278.56	769.56	705.92	694.46	666.77
278.67	770.24	708.3	702.23	666.71
278.78	770.27	710.33	700.85	668.06
278.89	770.72	708.05	704.77	668.45
279.01	767.56	709.52	704.71	672.15
279.12	768.27	712.81	707.21	672.12
279.23	764.1	718.04	707.16	673.29
279.34	761.41	715.57	705.45	672.76
279.45	759.78	720.03	703.89	678.27
279.56	753.63	720.58	709.96	676.88
279.67	748.94	719.38	711.26	677.2
279.79	751.5	722.33	708.41	678.73
279.9	743.86	723.43	709.07	678.82
280.01	738.75	727.49	710.51	680.03
280.12	732.75	726.57	712.23	681.22
280.23	721.32	727.37	714.6	684.55
280.34	717.47	729.16	717.61	688.46
280.45	708.95	727.27	719.28	688.53
280.57	707.44	728.52	717.68	690.13
280.68	703.95	731.8	722.15	689.83
280.79	697.27	731.42	723.55	696.03
280.9	687.48	732.67	728.22	690.77
281.01	684.83	733.06	729.2	694.3
281.12	677.39	733.66	727.81	695.47
281.23	668.22	730.97	730.04	694.54
281.35	663.6	730.37	728.94	698.24
281.46	656.26	731.48	730.79	700.07
281.57	649.48	733.56	734.51	701.02
281.68	641.69	735.57	732.42	705.44
281.79	632.75	732.63	735.56	703.04
281.9	625.48	731.32	735.99	703.01
282.01	617.38	733.97	737.19	703.14
282.13	611.35	729.89	740.23	701.36
282.24	605.33	728.48	740.85	701.67
282.35	599.16	728.26	737.6	703.89
282.46	592.38	727.42	738.55	709.02
282.57	583.2	726.19	737.22	711.54
282.68	582.97	728.16	739.68	716.49
282.79	577.15	728.18	737.39	720.27
282.91	573.72	724.53	736.36	715.46
283.02	565.13	722.26	735.51	715.41
283.13	560.09	721.15	738.32	717.39
283.24	557.91	716.29	735.28	714.69
283.35	553.68	715.39	733.01	715.13
283.46	548.56	706.91	733.37	712.35
283.57	546.66	707.01	732.34	714.79
283.69	537.74	706.79	730.64	713.66
283.8	538.06	703.87	730.47	710.51
283.91	535.01	699.39	732.36	710.12
284.02	530.05	699.56	733.95	708.3
284.13	527.12	704.89	733.03	708.16
284.24	524.84	703.01	726.46	708.42
284.35	521.43	704.62	725.42	707.02
284.47	518.03	702.6	723.54	703.4
284.58	515.18	698.24	719.57	704.38
284.69	511.51	699.92	721.87	707.84
284.8	507.21	700.26	715.38	702.4
284.91	506.72	696.55	715.2	705.15
285.02	506.36	692.01	716.64	705.77
285.13	503.13	690.3	714.83	706.98
285.25	500.07	689.16	709.77	708.75
285.36	498.34	686.39	709.29	706.4
285.47	496.4	682.36	709.32	704.15
285.58	492.8	678.78	706.39	704.14
285.69	490.34	677.81	706.65	705.32
285.8	487.81	672.17	706.45	696.31
285.91	485.46	669.59	704.73	697.13
286.03	485.27	664.52	701.08	692.95
286.14	482.97	664.13	700.36	691.45
286.25	480.31	663.27	695.45	691.7
286.36	478.93	659.48	692.82	688.31
286.47	476.83	656.59	692.28	686.58
286.58	479.3	650.43	688.57	680.69
286.69	476.33	654.31	683.66	681.21
286.81	478.04	647.15	682.27	679.83
286.92	476.35	642.86	681.07	674.35
287.03	473.72	643.02	676.14	673.5
287.14	472.4	638.03	672.63	667.46
287.25	471.1	635.24	672.74	668.81
287.36	470.4	631.43	667.41	665.72
287.47	471.91	628.73	666.09	665.99
287.59	467	625.95	664.22	661.04
287.7	467.09	624.86	660.72	661.94
287.81	464.15	619.67	659.12	660.09
287.92	466.35	618.43	654.08	658.3
288.03	467.98	614.52	651.58	655.62
288.14	469.34	611.41	649.63	655.42
288.25	467.71	611.21	648.59	651.32
288.37	464.31	609.49	645.48	646.4
288.48	461.04	605.05	638.93	642.21
288.59	459.31	598.78	640.38	642.58
288.7	459.99	598.08	638.18	639.02
288.81	457.7	593.3	633.3	633.89
288.92	455.21	594.19	630.7	636.37
289.03	456.97	587.26	629.74	631.13
289.15	457.89	585.98	627.58	631.76
289.26	454.45	584.69	623.78	630.6
289.37	456.13	581.51	621.16	628.91
289.48	451.83	579.43	617.95	627.13
289.59	451.38	576.39	616.31	622.97
289.7	450.33	575.54	614.39	620.7
289.81	451.16	571.48	609.92	619.38
289.93	452.04	570.69	609.66	618.47
290.04	448.56	568.87	607.53	615.79
290.15	451.78	564.48	602.32	611.64
290.26	448.98	567.75	602.35	609.56
290.37	445.99	567.25	599.3	609.51
290.48	446.96	562.63	599.37	604.26
290.59	442.69	559.7	599.47	602.14
290.71	444.09	561.29	594.75	600.02
290.82	444.83	557.37	593.24	597.65
290.93	444.8	553.48	589.59	596.12
291.04	441	553.58	585.64	596.49
291.15	438.77	551.99	584.75	594.61
291.26	437.95	546.84	579.58	589.26
291.37	442.68	545.64	575.78	585.76
291.49	439	544.13	578.84	585.89
291.6	438.63	543.7	582.45	582.53
291.71	439.73	538.89	576.73	579
291.82	438.33	538.58	577.39	578.13
291.93	440	539.28	574.56	575.82
292.04	436.99	537.52	574.29	574.1
292.15	435.86	536.83	565.75	570.27
292.27	436.65	535.8	565.97	568.59
292.38	436.16	533.81	567.13	569.47
292.49	432.4	527.04	565.39	566.26
292.6	428.89	531.46	563.24	564.12
292.71	429.68	528.12	560.52	560.62
292.82	430.88	527.07	560.55	557.59
292.93	431.77	526.67	559.31	556.25
293.05	426.64	522.46	554.97	554.45
293.16	428.38	518.99	557.92	552.24
293.27	419.25	517.23	547	550.39
293.38	424.8	518.87	546.93	548.18
293.49	426.16	513.85	549	546.48
293.6	428.83	516.68	550.54	544.63
293.71	426.63	513.18	548.32	544.12
293.83	427.37	509.25	545.55	540.68
293.94	425.34	508.02	545.88	538.91
294.05	425.75	507.12	544.53	539.04
294.16	420.91	506.76	540.51	540.7
294.27	423.47	502.11	536.48	539.74
294.38	426.22	500.6	535.45	538.58
294.49	424.9	497.84	534.97	535.68
294.61	425.5	495.36	535.96	535.22
294.72	425.57	494.05	534.6	533.64
294.83	424.62	492.83	531.74	531.75
294.94	423.88	490.86	526.94	528.8
295.05	422.38	491.16	523.37	525.76
295.16	420.54	494.56	521.73	522.63
295.27	426.13	494.83	522.17	522.11
295.39	423.32	494.42	523.98	518.73
295.5	423.55	495.22	521.22	520.1
295.61	422.09	492.7	519.35	519
295.72	421.51	493.87	517.63	516.41
295.83	419.46	488.56	515.86	514.17
295.94	419.86	489.42	514.28	514.74
296.05	421.73	491.38	515	516.57
296.17	416.76	487.23	514.91	516.3
296.28	414.31	489.42	513.65	511.4
296.39	417.14	491.95	513.97	509.25
296.5	413.87	487.11	512.66	512.76
296.61	413.77	487.23	513.27	510.71
296.72	414.38	488	510.07	510.55
296.83	412.99	486.16	509.14	508.31
296.95	414.65	484.52	509.61	507.59
297.06	415.69	484.3	511.64	506.96
297.17	413.04	483.21	511.11	504.25
297.28	413.08	482.54	509.61	502.13
297.39	413.62	481	510.12	503.6
297.5	414.91	476.2	508.25	498.76
297.61	414.07	480.32	509.38	497.7
297.73	411.61	479.43	508.45	497.77
297.84	411.63	479.28	504.22	494.58
297.95	409.04	479.16	502.94	496.19
298.06	411.89	479.09	503.65	498.62
298.17	410.26	476.95	502.28	493.21
298.28	411.02	473.25	504.22	492.27
298.39	411.52	476.48	501.17	492.73
298.51	411.45	473.85	501.59	491.16
298.62	410.02	472.8	500.17	489.27
298.73	408.69	475.29	497.93	492.45
298.84	410.13	471.79	496.07	492.96
298.95	410.15	470.14	495.48	490.65
299.06	409.76	468.5	497.41	489.42
299.17	407.15	468.69	492.23	492.18
299.29	409.93	469.37	493.61	486.84
299.4	409.44	467.49	491.86	486.79
299.51	410.72	466.78	493.01	487.23
299.62	409.66	464.37	490.23	485.32
299.73	406.68	460.76	491.06	483.55
299.84	403.23	459.72	490.47	480.29
299.95	405.44	459.38	489.02	480.79
300.07	406.99	456.92	488.76	477.63
300.18	406.6	458.53	489.88	480.21
300.29	401.55	455.04	488.99	478.71
300.4	401.04	455.29	485.54	478.63
300.51	402.03	451.24	483.19	475.65
300.62	400.63	454.46	481.39	475.11
300.73	401.9	456.32	481.26	474.09
300.85	398.48	461.35	480.63	475.2
300.96	396.18	460.56	482.54	474.48
301.07	392.1	458.66	479.67	472.35
301.18	394.49	455.84	479.28	471.02
301.29	394.81	457.4	482.17	471.84
301.4	393.98	457.98	481.53	471.4
301.51	393.04	457.65	479.34	472.03
301.63	394.18	456.48	478.41	470.53
301.74	396.75	456.03	477.21	469.31
301.85	397.09	456.82	477.05	468.71
301.96	396.51	454.04	474.78	465.64
302.07	396.58	453.98	473.18	467.65
302.18	395.36	455.08	473.27	468.1
302.29	392.85	455.07	470.24	466.42
302.41	391.79	450.48	472.44	462.67
302.52	389.85	450.78	474.13	462.72
302.63	389.82	451.01	473.51	461.65
302.74	392.32	453.56	473.37	460.98
302.85	387.95	453.36	471.8	460.98
302.96	385.45	451.5	472.03	459.4
303.07	386.01	451.44	470.48	459.26
303.19	387.56	448.91	470.82	457.51
303.3	388.95	448.94	467.95	460.54
303.41	387.62	449.3	469.69	460.1
303.52	387.88	447.79	470.89	460.42
303.63	386.53	448.38	473.11	460.7
303.74	388.49	448.69	471.98	458.82
303.85	388.9	447.36	470.38	456.89
303.97	385.26	444.79	468.41	455.13
304.08	385.57	445.2	468.99	460.1
304.19	384.01	447.13	469.79	456.43
304.3	382.04	446.81	468.98	457.19
304.41	386.42	444.28	466.52	455.23
304.52	383.48	447	467.36	456.5
304.63	383.37	444.64	466.24	456.35
304.75	382.27	443.28	465.86	451.79
304.86	379.89	444.94	466	449.85
304.97	380.92	444.86	462.8	450.67
305.08	380.76	444.82	462.8	449.21
305.19	382.15	441.84	464.92	449.59
305.3	383.74	444.63	461.34	451.83
305.41	379.76	441.66	460.73	450.48
305.53	378.4	443.98	460.35	451.19
305.64	375.86	441.18	461.4	451.87
305.75	377.02	439.71	459.81	448.32
305.86	381.8	437.32	460.67	446.31
305.97	382.75	436.51	457.5	445.62
306.08	381.41	439.05	459.52	446.22
306.19	381.17	439.57	459.15	443.39
306.31	379.76	438.68	458.58	442.73
306.42	380.84	438.71	458.7	443.65
306.53	379.32	438.33	459.03	441.75
306.64	380.28	438.79	457.86	439.18
306.75	377.72	438.42	456.67	441.22
306.86	375.56	439.08	456.44	442.39
306.97	376.63	438.31	456.26	443.53
307.09	374.47	434.46	454.24	442.1
307.2	375.25	433.37	451.85	441.3
307.31	374.05	434.1	454.99	444
307.42	375.43	434.17	453.22	442.66
307.53	376.37	432.91	453.83	440.28
307.64	374.18	432.5	453.34	441.78
307.75	372.01	431.24	450.51	442.59
307.87	372.26	432.48	451.66	441.82
307.98	369.88	434.28	455.59	441.58
308.09	368.85	431.25	452.61	441
308.2	372.13	430.1	451.19	442.78
308.31	369.64	432.08	452.3	441.14
308.42	367.86	432.48	451.57	439.09
308.53	368.75	431.77	451.44	436.94
308.65	367.4	430.55	450.73	435.59
308.76	370.06	428.61	448.75	435.76
308.87	369.94	431.47	448.35	435.56
308.98	372.69	428.97	448.2	433.96
309.09	371.5	428.79	448.89	433.24
309.2	369.74	426.1	449.66	435.72
309.31	371.29	426.96	447.63	435.25
309.43	368.91	426.38	445.08	433.23
309.54	367.33	426.99	445	433.1
309.65	363.11	427.02	445.06	434.06
309.76	363.91	425.3	443.3	433.61
309.87	364.31	424.53	442.74	434.18
309.98	363.26	422.94	439.8	432.06
310.09	365.68	426.12	443.01	431.5
310.21	366.86	425.29	440.57	433.59
310.32	366.79	422.96	440.98	429.27
310.43	362.26	422.88	442.41	430.99
310.54	365.13	424.17	440.32	430.89
310.65	367.97	423.69	437.81	431.09
310.76	366.87	424.23	439.25	429.59
310.87	366.07	423.03	438.95	432.07
310.99	361.86	421.19	440.85	431.23
311.1	359.2	422.35	439.61	428.85
311.21	361.06	418.4	438.82	425.51
311.32	361.42	420.66	439.1	424.76
311.43	362.27	420.36	439.8	426.31
311.54	363.52	419.8	442	423.76
311.65	361.63	420.22	439.57	424.55
311.77	359.7	415.83	438.45	423.87
311.88	358.76	414.7	440.14	422.8
311.99	358.94	413.28	437.11	424.16
312.1	357.46	418.04	437.11	422.85
312.21	360.91	416.33	438.99	422.52
312.32	358.99	416.58	439.4	418.94
312.43	355.16	417.95	436.67	418.54
312.55	357.94	417.56	434.89	419.23
312.66	358.9	417.16	434.46	416.61
312.77	354.29	418.03	431.79	415.3
312.88	354.82	417.79	433.53	414.76
312.99	353.78	417.08	434.05	417.01
313.1	353.2	417.15	434.07	416.05
313.21	350.74	415.38	432.9	415.83
313.33	349.59	412.77	431.25	418.74
313.44	352.11	413.73	428.3	415.91
313.55	352.39	410.5	427.52	415.67
313.66	351.09	406.87	426.58	415.01
313.77	349.06	408.57	423.4	414.38
313.88	348.11	404.85	421.6	414.93
313.99	347.77	403.25	422.73	413.98
314.11	344.22	401.28	419.83	414.14
314.22	340.92	401.24	418.49	412.21
314.33	338.27	399.59	416.82	409.59
314.44	342.03	399.93	416.41	407.54
314.55	339.14	398.15	416.43	404.96
314.66	337.23	395.55	411.66	402.06
314.77	331.99	393.53	411.58	400.76
314.89	327.77	387.22	404.45	397.84
315	324.03	381.25	403.02	391.78
315.11	318.5	378.9	397.26	385.94
315.22	319.03	370.4	391.99	378.83
315.33	311.12	364.41	386.6	373.62
315.44	304.94	355.02	379.23	365.92
315.55	296.11	353.16	376.88	363.05
315.67	295.4	353.16	376.88	363.05
315.78	295.4	353.16	376.88	363.05
315.89	295.4	353.16	376.88	363.05
