Data from VACUUMSCHMELZE GmbH & Co. KG, Germany (https://vacuumschmelze.com)
Specific heat capacity at no external magnetic field
Temperature(K)	Heat capacity(J/kg/K)
270.6621634	585.824131
270.7621634	580.553724
270.8621634	588.778411
270.9621634	587.662713
271.0621634	589.5588358
271.1621634	592.2580324
271.2621634	597.7235879
271.3621634	595.8024439
271.4621634	598.4153204
271.5621634	598.2820334
271.6621634	600.7539397
271.7621634	608.3489446
271.8621634	607.6410942
271.9621634	609.5556283
272.0621634	614.6745546
272.1621634	614.9503487
272.2621634	616.1443146
272.3621634	617.6145536
272.4621634	615.7471429
272.5621634	620.6567232
272.6621634	631.1316316
272.7621634	635.8455743
272.8621634	634.2873031
272.9621634	634.3885767
273.0621634	636.4008083
273.1621634	641.10002
273.2621634	639.9608317
273.3621634	648.7600211
273.4621634	650.1437226
273.5621634	656.2595787
273.6621634	658.4569707
273.7621634	658.3892882
273.8621634	659.9638328
273.9621634	669.5670662
274.0621634	667.8239117
274.1621634	674.6026023
274.2621634	672.9119881
274.3621634	673.6559027
274.4621634	677.6590758
274.5621634	683.5115196
274.6621634	685.843666
274.7621634	690.0718806
274.8621634	691.6369582
274.9621634	696.3793195
275.0621634	698.4909764
275.1621634	705.1995969
275.2621634	702.5240663
275.3621634	705.9806566
275.4621634	711.4492125
275.5621634	710.7860865
275.6621634	714.2482591
275.7621634	721.7027366
275.8621634	722.7805721
275.9621634	724.4608986
276.0621634	729.7399713
276.1621634	731.5828243
276.2621634	734.2451051
276.3621634	734.832071
276.4621634	741.0528336
276.5621634	745.9632986
276.6621634	749.6162305
276.7621634	746.3931372
276.8621634	753.5464962
276.9621634	754.7623717
277.0621634	762.2751813
277.1621634	758.8472497
277.2621634	765.7580923
277.3621634	767.6679123
277.4621634	767.8368039
277.5621634	768.9115051
277.6621634	768.8694385
277.7621634	771.864565
277.8621634	778.3770383
277.9621634	776.4090434
278.0621634	772.2406054
278.1621634	772.1116778
278.2621634	771.2256042
278.3621634	770.0087056
278.4621634	772.5734862
278.5621634	769.4924816
278.6621634	770.3042766
278.7621634	769.6154839
278.8621634	772.7930108
278.9621634	766.3502837
279.0621634	769.1281693
279.1621634	767.5696371
279.2621634	762.3423019
279.3621634	761.1474932
279.4621634	759.6148429
279.5621634	753.6697028
279.6621634	748.3119098
279.7621634	753.4989437
279.8621634	744.994223
279.9621634	741.7492714
280.0621634	735.2936684
280.1621634	730.8998724
280.2621634	717.0632894
280.3621634	717.5720158
280.4621634	708.2180812
280.5621634	707.5470172
280.6621634	704.6416541
280.7621634	700.0429573
280.8621634	689.5541549
280.9621634	684.0748999
281.0621634	685.6051786
281.1621634	672.0726883
281.2621634	666.7301244
281.3621634	662.9816702
281.4621634	655.903383
281.5621634	649.9037497
281.6621634	643.3000108
281.7621634	634.2937849
281.8621634	629.0198418
281.9621634	620.310409
282.0621634	614.6841703
282.1621634	609.4454655
282.2621634	603.9506907
282.3621634	598.4072304
282.4621634	592.2501064
282.5621634	583.0788998
282.6621634	584.3684483
282.7621634	577.626758
282.8621634	576.1292681
282.9621634	570.5897079
283.0621634	560.6517105
283.1621634	559.8086286
283.2621634	557.373971
283.3621634	553.2340141
283.4621634	548.5634781
283.5621634	547.9180335
283.6621634	537.5626548
283.7621634	538.314411
283.8621634	537.5952771
283.9621634	532.0228562
284.0621634	528.6057385
284.1621634	526.4679517
284.2621634	524.449603
284.3621634	521.1690598
284.4621634	518.123625
284.5621634	515.6152319
284.6621634	512.6870167
284.7621634	508.2323481
284.8621634	505.5375422
284.9621634	507.9294093
285.0621634	505.3417143
285.1621634	502.2732565
285.2621634	499.6408784
285.3621634	498.2668227
285.4621634	496.6181056
285.5621634	493.240474
285.6621634	490.7572595
285.7621634	489.3267373
285.8621634	485.5989116
285.9621634	485.3413299
286.0621634	485.2286657
286.1621634	482.2166067
286.2621634	480.011129
286.3621634	478.9044903
286.4621634	476.4684775
286.5621634	480.4060601
286.6621634	475.0499699
286.7621634	479.0282671
286.8621634	476.7696044
286.9621634	476.008948
287.0621634	472.5678629
287.1621634	472.3460765
287.2621634	470.9497253
287.3621634	470.3809471
287.4621634	472.6525687
287.5621634	466.539944
287.6621634	468.4998764
287.7621634	464.4786862
287.8621634	463.7679572
287.9621634	468.2333822
288.0621634	467.8630564
288.1621634	469.689202
288.2621634	467.5430131
288.3621634	464.413224
288.4621634	461.4038198
288.5621634	458.9823495
288.6621634	460.2386218
288.7621634	459.5774779
288.8621634	455.7724657
288.9621634	454.8448579
289.0621634	457.7957196
289.1621634	457.90354
289.2621634	454.2640716
289.3621634	456.4225401
289.4621634	451.8460323
289.5621634	451.7597029
289.6621634	450.4537846
289.7621634	450.1456297
289.8621634	452.0936023
289.9621634	452.0136293
290.0621634	447.4093734
290.1621634	452.4723001
290.2621634	448.9035116
290.3621634	445.7890515
290.4621634	447.9796516
290.5621634	443.0439269
290.6621634	441.956631
290.7621634	446.8445793
290.8621634	443.1750748
290.9621634	445.6192011
291.0621634	439.6890347
291.1621634	438.6577169
291.2621634	437.91323
291.3621634	443.1553217
291.4621634	439.2478236
291.5621634	438.2142974
291.6621634	439.4015232
291.7621634	440.1024463
291.8621634	437.0316115
291.9621634	441.3204317
292.0621634	435.9497928
292.1621634	435.848028
292.2621634	436.6549283
292.3621634	436.5498789
292.4621634	433.9294584
292.5621634	428.1513017
292.6621634	430.0922322
292.7621634	429.2460841
292.8621634	431.9329991
292.9621634	431.7068185
293.0621634	425.6444497
293.1621634	428.5203283
293.2621634	418.8654301
293.3621634	424.8436052
293.4621634	424.6066686
293.5621634	429.9128999
293.6621634	427.2468573
293.7621634	426.06193
293.8621634	428.1225814
293.9621634	424.4084187
294.0621634	425.9568329
294.1621634	420.7955931
294.2621634	423.147127
294.3621634	426.6158558
294.4621634	424.6920319
294.5621634	425.3328407
294.6621634	425.7071158
294.7621634	425.460674
294.8621634	424.1972311
294.9621634	423.7873362
295.0621634	422.2141496
295.1621634	420.4952398
295.2621634	426.5784668
295.3621634	422.8455559
295.4621634	424.866932
295.5621634	421.1000177
295.6621634	423.2404208
295.7621634	420.2554724
295.8621634	419.1083777
295.9621634	420.0441554
296.0621634	421.8735799
296.1621634	416.8711478
296.2621634	413.6433712
296.3621634	418.0932506
296.4621634	414.4866416
296.5621634	412.8589844
296.6621634	414.7140304
296.7621634	414.1716451
296.8621634	412.5397398
296.9621634	415.0666034
297.0621634	415.7226347
297.1621634	413.0293558
297.2621634	413.117543
297.3621634	412.8979796
297.4621634	415.3736872
297.5621634	414.2280805
297.6621634	413.9309508
297.7621634	410.2749336
297.8621634	412.0879151
297.9621634	408.5638791
298.0621634	411.9594773
298.1621634	410.1835776
298.2621634	411.005879
298.3621634	411.0812789
298.4621634	412.4340098
298.5621634	410.1668403
298.6621634	409.9036439
298.7621634	408.0812443
298.8621634	410.7090183
298.9621634	410.0868934
299.0621634	409.7829215
299.1621634	406.7264785
299.2621634	410.2572101
299.3621634	408.8817277
299.4621634	410.4873705
299.5621634	410.9827022
299.6621634	408.7019695
299.7621634	405.7783669
299.8621634	402.620827
299.9621634	405.678642
300.0621634	406.9753334
300.1621634	407.3505048
300.2621634	402.355086
300.3621634	399.3025178
300.4621634	403.8978514
300.5621634	400.0974656
300.6621634	400.9696544
300.7621634	402.2569354
300.8621634	397.7383715
300.9621634	396.1028186
301.0621634	391.9525942
301.1621634	394.267822
301.2621634	395.5000085
301.3621634	393.1577319
301.4621634	395.1724831
301.5621634	391.0752346
301.6621634	395.9619571
301.7621634	397.008681
301.8621634	397.1052831
301.9621634	396.496117
302.0621634	396.6427796
302.1621634	396.0128104
302.2621634	392.8703996
302.3621634	392.8169305
302.4621634	390.4489009
302.5621634	389.3582612
302.6621634	390.0540399
302.7621634	392.9713741
302.8621634	387.342126
302.9621634	385.4431405
303.0621634	385.8810423
303.1621634	386.9204233
303.2621634	389.6373719
303.3621634	387.6789485
303.4621634	387.5517917
303.5621634	388.1131593
303.6621634	385.8207373
303.7621634	389.1234179
303.8621634	388.8769055
303.9621634	385.2485491
304.0621634	385.5808049
304.1621634	385.4852725
304.2621634	379.9034028
304.3621634	385.5422406
304.4621634	387.3269144
304.5621634	380.9850904
304.6621634	384.2924479
304.7621634	381.8724655
304.8621634	379.7867954
304.9621634	380.9347178
305.0621634	380.7311049
305.1621634	380.8949067
305.2621634	385.1782039
305.3621634	381.6334054
305.4621634	378.0347002
305.5621634	378.6152295
305.6621634	374.9411576
305.7621634	377.3518909
305.8621634	381.9018611
305.9621634	382.8971113
306.0621634	381.3041104
306.1621634	381.8249032
306.2621634	379.7907258
306.3621634	379.7277043
306.4621634	381.7420385
306.5621634	378.0949405
306.6621634	380.9079222
306.7621634	377.3329834
306.8621634	375.5515779
306.9621634	376.9783684
307.0621634	374.1108584
307.1621634	375.6259642
307.2621634	374.5464197
307.3621634	373.4723795
307.4621634	376.8576646
307.5621634	376.1515879
307.6621634	373.7121779
307.7621634	371.8636328
307.8621634	372.3336056
307.9621634	370.295002
308.0621634	367.548611
308.1621634	372.4942233
308.2621634	371.5199428
308.3621634	367.694091
308.4621634	367.9602859
308.5621634	369.0586695
308.6621634	367.0737519
308.7621634	370.2228046
308.8621634	369.7464799
308.9621634	372.7703147
309.0621634	372.3410413
309.1621634	369.4732261
309.2621634	370.126355
309.3621634	372.3663545
309.4621634	366.9316125
309.5621634	367.4658565
309.6621634	362.4286694
309.7621634	363.9423969
309.8621634	364.4719461
309.9621634	362.7115233
310.0621634	365.3477115
310.1621634	366.3899118
310.2621634	367.4624875
310.3621634	366.245201
310.4621634	360.2381244
310.5621634	366.5207351
310.6621634	368.1412057
310.7621634	366.8749069
310.8621634	366.4760675
310.9621634	363.1560461
311.0621634	357.6326439
311.1621634	362.1228306
311.2621634	359.8351465
311.3621634	362.576043
311.4621634	362.1328323
311.5621634	363.8462314
311.6621634	361.4381044
311.7621634	359.7467153
311.8621634	358.4792943
311.9621634	360.3750771
312.0621634	354.9254865
312.1621634	361.6161282
312.2621634	360.1762247
312.3621634	358.2234692
312.4621634	353.9755733
312.5621634	358.7211876
312.6621634	358.9058888
312.7621634	354.2368367
312.8621634	355.1056055
312.9621634	353.5162045
313.0621634	354.4291407
313.1621634	351.409786
313.2621634	350.1277346
313.3621634	349.28886
313.4621634	353.0524628
313.5621634	352.2811619
313.6621634	351.062197
313.7621634	349.1943511
313.8621634	347.7762086
313.9621634	349.3799694
314.0621634	344.3794778
314.1621634	344.0032504
314.2621634	338.3972834
314.3621634	338.20889
314.4621634	343.1152962
314.5621634	338.6651418
314.6621634	337.261872
314.7621634	332.5240779
314.8621634	328.1082931
314.9621634	326.6845524
315.0621634	319.1008863
315.1621634	317.8120332
315.2621634	319.9181856
315.3621634	307.2177476
315.4621634	304.3934789
315.5621634	295.3967801
