Data from https://doi.org/10.1038/s41467-019-09730-9
Upon cooling
Temperature(K)	Heat capacity(J/kg/K)
312.69	2391.69
312.68	2391.53
312.66	2391.37
312.64	2391.22
312.63	2391.08
312.61	2390.94
312.59	2390.82
312.58	2390.72
312.56	2390.63
312.54	2390.53
312.53	2390.51
312.51	2390.44
312.49	2390.34
312.48	2390.24
312.46	2390.11
312.44	2389.98
312.43	2389.84
312.41	2389.7
312.39	2389.54
312.38	2389.38
312.36	2389.21
312.34	2389.07
312.33	2388.95
312.31	2388.86
312.29	2388.76
312.28	2388.66
312.26	2388.55
312.24	2388.44
312.23	2388.33
312.21	2388.2
312.19	2388.04
312.18	2387.82
312.16	2387.62
312.14	2387.46
312.13	2387.36
312.11	2387.27
312.09	2387.17
312.08	2387.09
312.06	2386.99
312.04	2386.87
312.03	2386.72
312.01	2386.58
311.99	2386.44
311.98	2386.28
311.96	2386.13
311.94	2386.01
311.93	2385.89
311.91	2385.8
311.89	2385.71
311.88	2385.61
311.86	2385.51
311.84	2385.4
311.83	2385.3
311.81	2385.2
311.79	2385.1
311.78	2385.03
311.76	2384.96
311.74	2384.84
311.73	2384.73
311.71	2384.61
311.69	2384.48
311.68	2384.35
311.66	2384.21
311.64	2384.07
311.63	2383.93
311.61	2383.81
311.59	2383.71
311.58	2383.62
311.56	2383.49
311.54	2383.41
311.53	2383.4
311.51	2383.37
311.49	2383.29
311.48	2383.19
311.46	2383.12
311.44	2382.99
311.43	2382.87
311.41	2382.72
311.4	2382.61
311.38	2382.47
311.36	2382.37
311.34	2382.26
311.33	2382.16
311.31	2382.05
311.29	2381.93
311.28	2381.8
311.26	2381.68
311.24	2381.56
311.23	2381.45
311.21	2381.34
311.19	2381.22
311.18	2381.14
311.16	2381.05
311.14	2380.95
311.13	2380.86
311.11	2380.77
311.09	2380.66
311.08	2380.57
311.06	2380.47
311.05	2380.36
311.03	2380.09
311.01	2379.82
311	2379.67
310.98	2379.53
310.96	2379.41
310.95	2379.31
310.93	2379.2
310.91	2379.11
310.9	2379.04
310.88	2378.96
310.86	2378.87
310.84	2378.75
310.83	2378.61
310.81	2378.44
310.79	2378.26
310.78	2378.09
310.76	2377.93
310.74	2377.79
310.73	2377.69
310.71	2377.59
310.7	2377.5
310.68	2377.39
310.66	2377.28
310.65	2377.18
310.63	2377.08
310.61	2376.97
310.59	2376.85
310.58	2376.74
310.56	2376.64
310.54	2376.56
310.53	2376.46
310.51	2376.37
310.5	2376.29
310.48	2376.16
310.46	2376.06
310.45	2375.96
310.43	2375.85
310.41	2375.72
310.4	2375.63
310.38	2375.55
310.36	2375.45
310.35	2375.34
310.33	2375.2
310.31	2375.09
310.3	2374.95
310.28	2374.81
310.26	2374.67
310.24	2374.53
310.23	2374.4
310.21	2374.29
310.2	2374.19
310.18	2374.11
310.16	2374.04
310.15	2373.94
310.13	2373.86
310.11	2373.76
310.1	2373.67
310.08	2373.56
310.06	2373.48
310.05	2373.41
310.03	2373.4
310.01	2373.36
310	2373.29
309.98	2373.22
309.96	2373.12
309.95	2373.06
309.93	2372.98
309.91	2372.89
309.9	2372.78
309.88	2372.65
309.86	2372.52
309.85	2372.4
309.83	2372.25
309.81	2372.1
309.8	2371.95
309.78	2371.8
309.76	2371.68
309.74	2371.56
309.73	2371.48
309.71	2371.4
309.7	2371.33
309.68	2371.33
309.66	2371.27
309.65	2371.17
309.63	2371.06
309.61	2370.91
309.6	2370.75
309.58	2370.6
309.56	2370.44
309.55	2370.31
309.53	2370.17
309.51	2370.05
309.5	2369.92
309.48	2369.83
309.46	2369.73
309.44	2369.61
309.43	2369.48
309.41	2369.35
309.4	2369.25
309.38	2369.15
309.36	2369.09
309.35	2369.18
309.33	2369.16
309.31	2369.07
309.3	2369
309.28	2368.93
309.26	2368.85
309.25	2368.72
309.23	2368.61
309.21	2368.49
309.2	2368.35
309.18	2368.24
309.16	2368.15
309.15	2368.03
309.13	2367.89
309.11	2367.75
309.1	2367.6
309.08	2367.44
309.06	2367.31
309.05	2367.17
309.03	2367.04
309.01	2366.93
309	2366.85
308.98	2366.77
308.96	2366.7
308.95	2366.6
308.93	2366.47
308.91	2366.32
308.89	2366.17
308.88	2366.03
308.86	2365.91
308.84	2365.8
308.83	2365.73
308.81	2365.67
308.79	2365.58
308.78	2365.55
308.76	2365.46
308.75	2365.34
308.73	2365.2
308.71	2365.04
308.7	2364.87
308.68	2364.71
308.66	2364.57
308.65	2364.42
308.63	2364.31
308.61	2364.21
308.6	2364.12
308.58	2364.02
308.56	2363.92
308.55	2363.82
308.53	2363.69
308.51	2363.59
308.5	2363.46
308.48	2363.33
308.46	2363.18
308.45	2363.06
308.43	2362.93
308.41	2362.8
308.4	2362.67
308.38	2362.54
308.36	2362.44
308.35	2362.34
308.33	2362.24
308.31	2362.11
308.3	2361.97
308.28	2361.83
308.26	2361.71
308.25	2361.62
308.23	2361.62
308.21	2361.54
308.2	2361.45
308.18	2361.36
308.16	2361.28
308.15	2361.19
308.13	2361.09
308.11	2360.97
308.1	2360.83
308.08	2360.67
308.06	2360.54
308.05	2360.44
308.03	2360.32
308.01	2360.22
308	2360.1
307.98	2359.99
307.96	2359.91
307.95	2359.83
307.93	2359.73
307.91	2359.65
307.9	2359.61
307.88	2359.51
307.86	2359.31
307.85	2359.18
307.83	2359.03
307.81	2358.91
307.8	2358.77
307.78	2358.69
307.76	2358.63
307.75	2358.57
307.73	2358.53
307.71	2358.48
307.7	2358.42
307.68	2358.32
307.66	2358.18
307.65	2358.03
307.63	2357.88
307.61	2357.73
307.6	2357.56
307.58	2357.4
307.56	2357.26
307.55	2357.15
307.53	2357.06
307.51	2357.02
307.5	2356.86
307.48	2356.62
307.46	2356.32
307.45	2356.19
307.43	2356.07
307.41	2355.94
307.4	2355.82
307.38	2355.71
307.36	2355.59
307.35	2355.5
307.33	2355.41
307.31	2355.34
307.3	2355.22
307.28	2355.11
307.26	2354.99
307.25	2354.85
307.23	2354.73
307.21	2354.59
307.2	2354.48
307.18	2354.39
307.16	2354.31
307.15	2354.24
307.13	2354.15
307.11	2354.07
307.1	2353.98
307.08	2353.9
307.06	2353.8
307.05	2353.7
307.03	2353.56
307.01	2353.43
307	2353.28
306.98	2353.15
306.96	2353.03
306.95	2352.89
306.93	2352.75
306.91	2352.64
306.9	2352.55
306.88	2352.52
306.86	2352.47
306.85	2352.4
306.83	2352.17
306.81	2351.67
306.8	2351.4
306.78	2351.23
306.77	2351.07
306.75	2350.94
306.73	2350.83
306.71	2350.73
306.7	2350.64
306.68	2350.6
306.66	2350.63
306.65	2350.55
306.63	2350.46
306.62	2350.38
306.6	2350.25
306.58	2350.1
306.56	2349.93
306.55	2349.81
306.53	2349.69
306.52	2349.56
306.5	2349.43
306.48	2349.31
306.46	2349.18
306.45	2349.05
306.43	2348.95
306.41	2348.84
306.4	2348.75
306.38	2348.65
306.36	2348.56
306.35	2348.49
306.33	2348.43
306.32	2348.36
306.3	2348.29
306.28	2348.18
306.27	2348.08
306.25	2347.97
306.23	2347.84
306.21	2347.7
306.2	2347.57
306.18	2347.43
306.16	2347.3
306.15	2347.15
306.13	2346.94
306.12	2346.82
306.1	2346.7
306.08	2346.62
306.06	2346.55
306.05	2346.48
306.03	2346.45
306.01	2346.49
306	2346.45
305.98	2346.4
305.96	2346.33
305.95	2346.26
305.93	2346.14
305.91	2346.01
305.9	2345.54
305.88	2345.08
305.86	2344.56
305.85	2344.15
305.83	2343.95
305.81	2343.83
305.8	2343.7
305.78	2343.58
305.77	2343.49
305.75	2343.4
305.73	2343.31
305.71	2343.24
305.7	2343.21
305.68	2343.25
305.66	2343.33
305.65	2343.36
305.63	2343.32
305.61	2343.3
305.6	2343.22
305.58	2343.13
305.56	2343
305.55	2342.86
305.53	2342.7
305.52	2342.57
305.5	2342.47
305.48	2342.37
305.46	2342.25
305.45	2342.16
305.43	2342.09
305.41	2342.01
305.4	2341.9
305.38	2341.75
305.36	2341.54
305.35	2341.3
305.33	2341.14
305.31	2340.99
305.3	2340.88
305.28	2340.79
305.27	2340.67
305.25	2340.57
305.23	2340.48
305.22	2340.4
305.2	2340.3
305.18	2340.19
305.17	2340.03
305.15	2339.93
305.13	2339.84
305.12	2339.76
305.1	2339.82
305.08	2339.74
305.07	2339.65
305.05	2339.54
305.03	2339.46
305.02	2339.36
305	2339.24
304.98	2339.1
304.97	2339.01
304.95	2338.9
304.93	2338.8
304.92	2338.71
304.9	2338.63
304.88	2338.54
304.87	2338.44
304.85	2338.32
304.83	2338.19
304.82	2338.06
304.8	2337.88
304.78	2337.6
304.77	2337.45
304.75	2337.31
304.73	2337.21
304.72	2337.11
304.7	2337.04
304.68	2336.96
304.66	2336.87
304.65	2336.79
304.63	2336.7
304.62	2336.61
304.6	2336.5
304.58	2336.4
304.57	2336.29
304.55	2336.2
304.53	2336.12
304.52	2336.05
304.5	2335.99
304.48	2335.92
304.47	2335.85
304.45	2335.79
304.43	2335.71
304.42	2335.6
304.4	2335.48
304.38	2335.37
304.37	2335.24
304.35	2335.11
304.33	2334.98
304.32	2334.82
304.3	2334.72
304.28	2334.62
304.27	2334.55
304.25	2334.51
304.23	2334.45
304.22	2334.38
304.2	2334.31
304.18	2334.23
304.17	2334.13
304.15	2334.02
304.13	2333.88
304.12	2333.75
304.1	2333.58
304.08	2333.47
304.07	2333.37
304.05	2333.27
304.03	2333.19
304.02	2333.13
304	2333.05
303.98	2332.96
303.97	2332.87
303.95	2332.79
303.93	2332.71
303.92	2332.61
303.9	2332.51
303.88	2332.4
303.87	2332.27
303.85	2332.18
303.83	2332.1
303.82	2332.01
303.8	2331.91
303.78	2331.81
303.77	2331.69
303.75	2331.56
303.73	2331.43
303.72	2331.31
303.7	2331.17
303.68	2331.07
303.67	2330.98
303.65	2330.89
303.63	2330.8
303.62	2330.75
303.6	2330.76
303.58	2330.73
303.57	2330.67
303.55	2330.62
303.53	2330.56
303.52	2330.54
303.5	2330.5
303.48	2330.43
303.47	2330.36
303.45	2330.27
303.43	2330.17
303.42	2330.08
303.4	2329.97
303.38	2329.87
303.37	2329.81
303.35	2329.72
303.33	2329.67
303.32	2329.77
303.3	2330.19
303.28	2330.4
303.27	2330.54
303.25	2330.54
303.23	2330.45
303.22	2330.37
303.2	2330.28
303.18	2330.18
303.17	2330.08
303.15	2329.98
303.13	2329.89
303.12	2329.82
303.1	2329.7
303.08	2329.67
303.07	2329.64
303.05	2329.72
303.03	2330.14
303.02	2330.8
303	2331.54
302.98	2332.48
302.97	2332.96
302.95	2333.07
302.93	2333.02
302.92	2332.96
302.9	2332.88
302.88	2332.82
302.87	2332.81
302.85	2332.78
302.83	2332.7
302.82	2332.61
302.8	2332.49
302.78	2332.4
302.77	2332.28
302.75	2332.18
302.74	2332.09
302.72	2331.99
302.7	2331.91
302.68	2331.82
302.67	2331.75
302.65	2331.64
302.63	2331.54
302.62	2331.41
302.6	2331.3
302.58	2331.2
302.57	2331.09
302.55	2330.99
302.53	2330.9
302.52	2330.82
302.5	2330.72
302.48	2330.62
302.47	2330.5
302.45	2330.39
302.43	2330.3
302.42	2330.2
302.4	2330.11
302.38	2329.97
302.37	2329.84
302.35	2329.71
302.33	2329.58
302.32	2329.43
302.3	2329.28
302.29	2329.13
302.27	2328.96
302.25	2328.8
302.23	2328.65
302.22	2328.51
302.2	2328.37
302.18	2328.26
302.17	2328.14
302.15	2328.05
302.13	2328.02
302.12	2328.1
302.1	2328.16
302.08	2328.1
302.07	2328.1
302.05	2328.05
302.03	2327.96
302.02	2327.86
302	2327.72
301.98	2327.57
301.97	2327.38
301.95	2327.2
301.93	2327.05
301.92	2326.94
301.9	2326.86
301.88	2326.81
301.87	2326.82
301.85	2326.8
301.83	2326.74
301.82	2326.67
301.8	2326.6
301.78	2326.5
301.77	2326.38
301.75	2326.23
301.73	2326.06
301.72	2325.89
301.7	2325.74
301.68	2325.61
301.67	2325.5
301.65	2325.4
301.63	2325.32
301.62	2325.25
301.6	2325.21
301.58	2325.17
301.57	2325.12
301.55	2325.04
301.53	2324.86
301.52	2324.57
301.5	2324.46
301.48	2324.36
301.47	2324.27
301.45	2324.18
301.43	2324.11
301.42	2324.02
301.4	2323.93
301.38	2323.84
301.37	2323.75
301.35	2323.65
301.33	2323.53
301.32	2323.41
301.3	2323.3
301.28	2323.18
301.27	2323.08
301.25	2323.05
301.23	2323.02
301.22	2322.98
301.2	2322.9
301.18	2322.82
301.17	2322.74
301.15	2322.62
301.13	2322.5
301.12	2322.38
301.1	2322.28
301.08	2322.16
301.07	2322.05
301.05	2321.94
301.03	2321.83
301.02	2321.73
301	2321.63
300.98	2321.53
300.97	2321.44
300.95	2321.35
300.93	2321.29
300.92	2321.29
300.9	2321.24
300.88	2321.19
300.87	2321.17
300.85	2321.07
300.83	2321.15
300.82	2321.12
300.8	2321.06
300.78	2320.98
300.77	2320.9
300.75	2320.81
300.73	2320.7
300.72	2320.57
300.7	2320.45
300.68	2320.29
300.67	2319.91
300.65	2319.55
300.63	2319.41
300.62	2319.26
300.6	2319.11
300.58	2318.92
300.57	2318.76
300.55	2318.6
300.53	2318.44
300.52	2318.29
300.5	2318.17
300.49	2318.03
300.47	2317.87
300.45	2317.75
300.44	2317.64
300.42	2317.57
300.4	2317.51
300.38	2317.52
300.37	2317.63
300.35	2317.72
300.33	2317.7
300.32	2317.65
300.3	2317.55
300.28	2317.46
300.27	2317.38
300.25	2317.27
300.24	2317.16
300.22	2317.03
300.2	2316.9
300.18	2316.69
300.17	2316.6
300.15	2316.49
300.14	2316.36
300.12	2316.02
300.1	2315.89
300.09	2315.83
300.07	2315.76
300.05	2315.71
300.03	2315.64
300.02	2315.58
300	2315.5
299.98	2315.42
299.97	2315.32
299.95	2315.21
299.93	2315.06
299.92	2314.99
299.9	2314.88
299.88	2314.84
299.87	2314.81
299.85	2314.8
299.84	2314.76
299.82	2314.67
299.8	2314.59
299.79	2314.5
299.77	2314.41
299.75	2314.3
299.73	2314.23
299.72	2314.11
299.7	2314.01
299.69	2313.9
299.67	2313.8
299.65	2313.72
299.64	2313.67
299.62	2313.68
299.6	2313.96
299.59	2314.99
299.57	2317.38
299.55	2320.97
299.54	2326.42
299.52	2335.81
299.5	2351.42
299.49	2369.07
299.47	2384.33
299.45	2400.75
299.44	2419.78
299.42	2444.08
299.4	2469.89
299.39	2496.61
299.37	2526.71
299.36	2559.52
299.34	2595.78
299.32	2638.32
299.31	2683.68
299.29	2731.87
299.28	2786.24
299.26	2844.28
299.25	2909.71
299.23	2980.27
299.22	3052.71
299.21	3132.03
299.19	3212.73
299.18	3297.52
299.16	3385.24
299.15	3476.1
299.14	3566.6
299.12	3659.22
299.11	3757.15
299.1	3857.04
299.08	3958.21
299.07	4064.76
299.06	4173.97
299.05	4285.65
299.04	4402.88
299.03	4528.05
299.02	4653.93
299	4784.42
298.99	4918.52
298.99	5060.11
298.97	5204.13
298.96	5349.89
298.96	5500.27
298.95	5652.32
298.94	5803.88
298.93	5957.83
298.92	6114.01
298.92	6269.11
298.91	6425.09
298.9	6578.46
298.89	6733.76
298.89	6888.72
298.88	7044.27
298.88	7197.98
298.87	7352.2
298.87	7507.61
298.86	7662.13
298.86	7816.04
298.85	7971.95
298.85	8128.1
298.84	8286.24
298.84	8446.35
298.83	8608.84
298.83	8777.16
298.83	8947.39
298.82	9123.75
298.82	9305.05
298.82	9489.61
298.82	9678.38
298.81	9870.4
298.81	10062.36
298.81	10259.22
298.81	10402.51
298.81	10545.8
298.8	10689.08
298.81	10832.37
298.8	10975.66
298.8	11118.95
298.8	11262.24
298.8	11405.52
298.8	11548.81
298.8	11692.1
298.8	11835.39
298.8	11978.67
298.81	12121.96
298.8	12265.25
298.81	12408.54
298.81	12551.82
298.81	12695.11
298.81	12838.4
298.81	12981.69
298.81	13124.97
298.81	13268.26
298.81	13411.55
298.81	13554.84
298.81	13698.12
298.81	13841.41
298.81	13984.7
298.81	14127.99
298.81	14271.27
298.81	14414.56
298.81	14557.85
298.81	14701.14
298.81	14844.42
298.81	14987.71
298.81	15131
298.81	15274.29
298.81	15417.57
298.81	15560.86
298.81	15704.15
298.81	15847.44
298.81	15990.72
298.81	16134.01
298.81	16277.3
298.81	16420.59
298.81	16563.87
298.81	16707.16
298.8	16850.45
298.81	16993.74
298.8	17137.02
298.8	17280.31
298.8	17423.6
298.8	17566.89
298.8	17710.17
298.8	17853.46
298.8	17996.75
298.79	18140.04
298.79	18283.32
298.79	18426.61
298.78	18569.9
298.78	18713.19
298.78	18856.47
298.78	18999.76
298.77	19143.05
298.77	19286.34
298.77	19429.62
298.77	19572.91
298.76	19716.2
298.76	19859.49
298.76	20002.77
298.75	20146.06
298.75	20289.35
298.75	20432.64
298.75	20575.92
298.75	20719.21
298.75	20862.5
298.75	21005.79
298.75	21149.07
298.75	21292.36
298.75	21435.65
298.75	21578.94
298.75	21722.22
298.75	21865.51
298.76	22008.8
298.76	22152.09
298.77	22295.37
298.77	22438.66
298.78	22581.95
298.79	22725.24
298.79	22868.52
298.8	23011.81
298.81	23155.1
298.82	23298.39
298.83	23441.67
298.84	23584.96
298.85	23728.25
298.86	23871.54
298.87	24014.82
298.88	24158.11
298.89	24301.4
298.9	24444.69
298.9	24587.97
298.91	24731.26
298.91	24874.55
298.92	25017.84
298.92	25161.12
298.92	25304.41
298.93	25447.7
298.93	25590.99
298.93	25734.27
298.93	25877.56
298.93	26020.85
298.93	26164.14
298.93	26307.42
298.93	26450.71
298.93	26594
298.93	26737.29
298.93	26880.57
298.93	27023.86
298.93	27167.15
298.93	27167.15
298.93	27187.2
298.93	27197.65
298.93	27207.01
298.92	27210.2
298.92	27215.41
298.92	27222.5
298.91	27236.6
298.91	27253.23
298.91	27276.1
298.9	27298.3
298.9	27320.96
298.89	27341.32
298.89	27359.09
298.88	27370.78
298.88	27372.75
298.87	27369.72
298.86	27358.66
298.86	27342.07
298.85	27318.44
298.85	27289.22
298.84	27253.97
298.83	27210.63
298.82	27157.41
298.81	27101.59
298.8	27041.03
298.79	26978.8
298.78	26915.48
298.77	26851.95
298.76	26787.78
298.75	26722.3
298.74	26653.37
298.73	26582.49
298.72	26509.94
298.7	26433.92
298.69	26360.22
298.68	26281.88
298.67	26201.69
298.65	26118.71
298.64	26036.98
298.62	25957.81
298.61	25879.27
298.59	25803.53
298.58	25726.44
298.56	25655.41
298.54	25590.32
298.53	25533.55
298.51	25475.41
298.49	25417.2
298.48	25357.48
298.46	25296.85
298.44	25238.02
298.42	25176.33
298.41	25113.52
298.39	25046.48
298.37	24977.76
298.35	24907
298.33	24833.48
298.31	24758.23
298.3	24681.81
298.28	24603.42
298.26	24523.95
298.24	24442.29
298.22	24360.62
298.2	24277.25
298.18	24191.86
298.16	24105.81
298.14	24020.82
298.12	23933.52
298.1	23847.17
298.08	23760.7
298.05	23672.87
298.03	23582.69
298.01	23490.67
297.99	23399.79
297.97	23304.56
297.95	23209.6
297.92	23117.52
297.9	23022.69
297.88	22927.76
297.86	22832.48
297.83	22737.78
297.81	22643.52
297.79	22546.96
297.76	22447.59
297.74	22349.89
297.72	22253.03
297.69	22156.87
297.67	22060.68
297.65	21962.63
297.62	21865.76
297.6	21769.37
297.57	21672.8
297.55	21573.51
297.52	21475.1
297.5	21373.36
297.48	21271.67
297.45	21171.88
297.43	21071.61
297.4	20969.95
297.38	20865.96
297.35	20762.65
297.32	20661.14
297.3	20558.82
297.27	20457.73
297.25	20355.36
297.22	20251.46
297.2	20147.41
297.17	20040.61
297.15	19934.21
297.12	19824.21
297.09	19712.48
297.07	19602.6
297.04	19489.44
297.01	19376.03
296.99	19264.08
296.96	19148.64
296.93	19031.59
296.91	18913.87
296.88	18792.74
296.85	18670.67
296.82	18545
296.8	18416.83
296.77	18286.12
296.74	18151.95
296.71	18015.81
296.69	17883.11
296.66	17749.26
296.63	17614.34
296.6	17479.65
296.57	17343.55
296.54	17204.62
296.51	17069.06
296.48	16932.34
296.46	16797.77
296.43	16661.46
296.4	16525.06
296.37	16393.72
296.34	16266.52
296.31	16137.46
296.28	16006.4
296.25	15872.02
296.22	15737.03
296.19	15605.86
296.16	15476.58
296.13	15348.72
296.1	15218.8
296.07	15091.66
296.03	14965.73
296	14840.61
295.97	14713.8
295.94	14590.64
295.91	14466.58
295.88	14345.55
295.85	14229.15
295.82	14114.32
295.79	13998.49
295.76	13880.23
295.73	13762.87
295.7	13646.56
295.67	13531.77
295.63	13418.42
295.6	13306.03
295.57	13192.79
295.54	13083.68
295.51	12974.28
295.48	12867.58
295.45	12759.18
295.42	12652.42
295.39	12544.34
295.36	12435.71
295.33	12329.37
295.3	12223.31
295.26	12113.27
295.23	12004.6
295.2	11896.44
295.17	11788.4
295.14	11681.74
295.11	11577.85
295.08	11475.05
295.05	11371.43
295.02	11266.96
294.99	11166.56
294.96	11065.34
294.93	10963
294.9	10862.58
294.87	10763.52
294.84	10665.62
294.8	10567.16
294.77	10472.75
294.74	10377.47
294.71	10280.11
294.68	10182.85
294.65	10086.2
294.62	9989.78
294.59	9890.08
294.56	9794.65
294.53	9697.1
294.5	9600.65
294.47	9503.59
294.44	9406.85
294.41	9313.72
294.38	9219.77
294.35	9125.37
294.32	9035.49
294.29	8944.34
294.26	8851.92
294.23	8763.99
294.2	8676.27
294.17	8590.55
294.14	8507.51
294.11	8424.44
294.08	8343.12
294.06	8261.5
294.03	8179.89
294	8098.93
293.97	8021.08
293.94	7942.78
293.91	7863.41
293.88	7788.59
293.85	7716.24
293.82	7642.3
293.79	7569.17
293.76	7501.73
293.74	7433.81
293.71	7364.81
293.68	7296
293.65	7227.32
293.62	7159.15
293.6	7088.98
293.57	7020.03
293.54	6952.6
293.51	6883.93
293.48	6815.5
293.45	6751.21
293.43	6690.02
293.4	6630.12
293.37	6569.52
293.34	6511.65
293.32	6455.7
293.29	6400.45
293.26	6343.34
293.24	6289.17
293.21	6236.01
293.18	6181.06
293.15	6126.19
293.13	6072.18
293.1	6017.27
293.08	5962.44
293.05	5910.6
293.02	5861.21
293	5812.95
292.97	5768.81
292.94	5734.24
292.92	5713.04
292.89	5708.63
292.87	5726.59
292.84	5774.67
292.82	5859.35
292.79	5976.41
292.77	6123.76
292.74	6294.95
292.72	6474.45
292.7	6645.75
292.68	6800.75
292.66	6926.35
292.64	7016.2
292.62	7064.18
292.61	7078.24
292.59	7062.21
292.57	7024.35
292.55	6967.75
292.53	6902.97
292.51	6829.67
292.49	6744.7
292.47	6656.95
292.45	6563.87
292.43	6467.89
292.41	6372.27
292.39	6276.87
292.37	6182.7
292.35	6088.74
292.33	5994.77
292.31	5902.2
292.28	5814.39
292.26	5725.02
292.24	5637.51
292.22	5551.14
292.2	5460.52
292.17	5370.46
292.15	5280.75
292.13	5190.98
292.1	5103.68
292.08	5018.67
292.06	4937.17
292.03	4861.14
292.01	4789.4
291.99	4720.93
291.96	4658.02
291.94	4595.88
291.91	4534.55
291.89	4476.88
291.87	4420.15
291.85	4370.73
291.82	4321.35
291.8	4274.62
291.77	4230.08
291.75	4189.67
291.73	4149.79
291.7	4110.69
291.68	4076.2
291.66	4041.59
291.63	4006.93
291.61	3973.22
291.59	3942.44
291.57	3910.18
291.54	3877.08
291.52	3847.41
291.5	3818.56
291.47	3790.75
291.45	3762.88
291.43	3736.47
291.41	3709.95
291.38	3687.18
291.36	3666.53
291.34	3646.85
291.32	3624.61
291.3	3602.59
291.27	3581.17
291.25	3558.46
291.23	3533.51
291.21	3509.2
291.19	3483.59
291.16	3456
291.14	3432.2
291.12	3408.23
291.1	3388.42
291.08	3370.54
291.06	3351.53
291.03	3333.35
291.01	3316.41
290.99	3296.99
290.97	3279.77
290.95	3260.52
290.93	3240.59
290.91	3223.03
290.89	3203.32
290.87	3183.47
290.84	3168.31
290.82	3150.11
290.8	3130.53
290.78	3111.17
290.76	3092.65
290.74	3076.56
290.72	3058.25
290.7	3042.77
290.68	3027.2
290.66	3013.87
290.64	2999.05
290.62	2990.22
290.6	2987.14
290.58	2990.45
290.56	3001.96
290.54	3031.14
290.52	3087.43
290.5	3170.86
290.48	3284.9
290.46	3416.92
290.44	3559.77
290.42	3697.73
290.41	3819.01
290.39	3909.69
290.38	3956.55
290.36	3951.37
290.35	3898.05
290.33	3806.96
290.31	3691.46
290.29	3566.73
290.28	3440.4
290.26	3321.14
290.24	3214.78
290.22	3123.09
290.2	3044.41
290.18	2979.17
290.16	2923.77
290.14	2877.17
290.12	2839.01
290.1	2805.48
290.08	2776.18
290.06	2749.17
290.04	2724.2
290.02	2704.4
290	2688.05
289.99	2671.74
289.97	2658.05
289.95	2644.19
289.93	2631.37
289.91	2620.37
289.89	2610.25
289.87	2601.22
289.85	2591.37
289.83	2581.45
289.81	2573.06
289.79	2568
289.77	2559.8
289.75	2551.97
289.73	2541
289.71	2528.37
289.69	2518.16
289.68	2505.84
289.66	2494.33
289.64	2480.47
289.62	2468.85
289.6	2454.97
289.58	2445.06
289.56	2431.95
289.54	2421.66
289.52	2410.73
289.51	2400.21
289.49	2391.77
289.47	2383.36
289.45	2375.14
289.43	2364.74
289.41	2357.21
289.39	2349
289.37	2340.81
289.36	2332.25
289.34	2322.53
289.32	2316.14
289.3	2311.19
289.28	2302.61
289.26	2295.13
289.24	2286.56
289.23	2279.21
289.21	2270.5
289.19	2263.33
289.17	2253.29
289.15	2245.04
289.13	2235.51
289.12	2229.99
289.1	2224.49
289.08	2216.5
289.06	2207.92
289.04	2198.81
289.02	2191.47
289.01	2184.76
288.99	2179.02
288.97	2170.79
288.95	2164.72
288.93	2160.19
288.91	2155.98
288.9	2152.71
288.88	2149.29
288.86	2144.44
288.84	2140.96
288.83	2136.67
288.81	2131.71
288.79	2127.53
288.77	2121.72
288.75	2115.85
288.73	2108.26
288.72	2100.49
288.7	2095.14
288.68	2090.37
288.66	2084.54
288.65	2080.89
288.63	2075.36
288.61	2069.31
288.59	2065.85
288.57	2061.5
288.56	2054.84
288.54	2045.9
288.52	2034.99
288.5	2029.63
288.48	2024.41
288.47	2019.35
288.45	2014.56
288.43	2010.32
288.42	2006.38
288.4	2004.38
288.38	2002.78
288.36	2000.09
288.34	1997.01
288.33	1992.14
288.31	1988.33
288.29	1984.43
288.27	1978.13
288.26	1972.82
288.24	1965.41
288.22	1960.33
288.2	1955.15
288.19	1950.18
288.17	1943.59
288.15	1940.64
288.13	1934.85
288.12	1930.51
288.1	1927.56
288.08	1924.37
288.06	1922.08
288.05	1918.92
288.03	1917.01
288.01	1915.6
287.99	1913.01
287.97	1911.38
287.96	1908.34
287.94	1903.7
287.92	1898.81
287.91	1893.19
287.89	1888.15
287.87	1884.01
287.85	1879.11
287.84	1873.3
287.82	1868.75
287.8	1867.48
287.78	1868.53
287.77	1874.56
287.75	1884.44
287.73	1900.02
287.72	1924.49
287.7	1962.14
287.68	2013.09
287.66	2072.56
287.65	2130.81
287.63	2179.6
287.61	2215.17
287.6	2234.59
287.58	2231.67
287.57	2208.12
287.55	2163.12
287.54	2106.68
287.52	2097.35
287.5	2065.16
287.49	1957.43
287.47	1927.13
287.45	1904.92
287.43	1887.67
287.42	1877.57
287.4	1866.83
287.38	1859.72
287.36	1851.56
287.35	1844.87
287.33	1841.36
287.31	1837.84
287.29	1834.93
287.28	1832.5
287.26	1829.68
287.24	1824.95
287.23	1822.02
287.21	1818.06
287.19	1812.95
287.17	1809.2
287.16	1804.97
287.14	1801.24
287.12	1796.33
287.11	1790.45
287.09	1788.42
287.07	1786.09
287.05	1782.21
287.03	1780.51
287.02	1779.34
287	1777.34
286.98	1777.67
286.97	1780.92
286.95	1782.17
286.93	1781.74
286.92	1782.72
286.9	1784.82
286.88	1790.33
286.86	1794.09
286.85	1802.34
286.83	1811.78
286.81	1816.49
286.8	1820.89
286.78	1821.81
286.76	1818.14
286.75	1807.31
