%H field first colomn	Temp row	Ds array	Corrected for demagnetization using the Anaroni demagnetization factor	 NaN means no data
0.0000		127.73			177.66			212.56			227.43			237.33			247.10			256.87			262.30			263.35			264.37			265.37			266.35			267.31			268.29			269.28			270.28			271.29			272.31			273.29			274.26			275.27			276.27			277.25			278.23			279.25			280.23			281.16			282.14			283.14			284.14			285.14			286.12			287.14			288.12			289.07			290.05			291.03			292.02			293.00			293.96			294.93			295.91			296.88			297.86			298.84			299.82			300.80			302.28			304.23			306.18			308.11			310.03			311.94			313.86			315.80			317.75			319.72			
 0.310		 -0.0256		 -0.0426		 -0.0569		 -0.0717		 -0.1008		 -0.1474		 -0.2021		 -0.2157		 -0.2830		 -0.2838		 -0.2989		 -0.3099		 -0.3765		 -0.3469		 -0.3878		 -0.4324		 -0.4846		 -0.5140		 -0.5380		 -0.5958		 -0.7233		 -0.7235		 -0.7784		 -0.8904		 -1.0227		 -1.0405		 -1.2501		 -1.4177		 -1.5365		 -1.6125		 -1.7189		 -1.7698		 -1.7309		 -1.6319		 -1.4652		 -1.2665		 -1.0284		 -0.8287		 -0.6718		 -0.5396		 -0.4322		 -0.3486		 -0.2827		 -0.2350		 -0.1933		 -0.1616		 -0.1324		 -0.1090		 -0.0865		 -0.0677		 -0.0537		 -0.0430		 -0.0355		 -0.0287		 -0.0239		 -0.0198		     NaN		
 0.320		 -0.0266		 -0.0442		 -0.0590		 -0.0745		 -0.1046		 -0.1524		 -0.2084		 -0.2233		 -0.2919		 -0.2936		 -0.3094		 -0.3212		 -0.3885		 -0.3596		 -0.4013		 -0.4469		 -0.5006		 -0.5310		 -0.5562		 -0.6161		 -0.7455		 -0.7473		 -0.8043		 -0.9198		 -1.0555		 -1.0759		 -1.2899		 -1.4615		 -1.5841		 -1.6631		 -1.7724		 -1.8246		 -1.7861		 -1.6842		 -1.5143		 -1.3117		 -1.0680		 -0.8630		 -0.7016		 -0.5652		 -0.4536		 -0.3669		 -0.2980		 -0.2482		 -0.2044		 -0.1711		 -0.1403		 -0.1156		 -0.0919		 -0.0719		 -0.0571		 -0.0457		 -0.0377		 -0.0305		 -0.0254		 -0.0210		     NaN		
 0.330		 -0.0277		 -0.0458		 -0.0612		 -0.0772		 -0.1084		 -0.1574		 -0.2148		 -0.2310		 -0.3009		 -0.3035		 -0.3200		 -0.3325		 -0.4006		 -0.3724		 -0.4148		 -0.4613		 -0.5165		 -0.5479		 -0.5744		 -0.6363		 -0.7676		 -0.7710		 -0.8302		 -0.9491		 -1.0880		 -1.1112		 -1.3295		 -1.5050		 -1.6315		 -1.7133		 -1.8256		 -1.8792		 -1.8411		 -1.7365		 -1.5633		 -1.3569		 -1.1076		 -0.8975		 -0.7316		 -0.5910		 -0.4754		 -0.3854		 -0.3136		 -0.2615		 -0.2157		 -0.1808		 -0.1483		 -0.1223		 -0.0974		 -0.0763		 -0.0605		 -0.0485		 -0.0400		 -0.0324		 -0.0270		 -0.0223		     NaN		
 0.340		 -0.0287		 -0.0474		 -0.0633		 -0.0800		 -0.1122		 -0.1625		 -0.2212		 -0.2386		 -0.3099		 -0.3134		 -0.3306		 -0.3438		 -0.4127		 -0.3851		 -0.4283		 -0.4757		 -0.5323		 -0.5648		 -0.5926		 -0.6564		 -0.7896		 -0.7947		 -0.8559		 -0.9783		 -1.1205		 -1.1464		 -1.3688		 -1.5482		 -1.6786		 -1.7634		 -1.8785		 -1.9336		 -1.8960		 -1.7887		 -1.6122		 -1.4020		 -1.1474		 -0.9321		 -0.7618		 -0.6170		 -0.4973		 -0.4042		 -0.3295		 -0.2751		 -0.2273		 -0.1907		 -0.1566		 -0.1292		 -0.1030		 -0.0808		 -0.0641		 -0.0513		 -0.0423		 -0.0343		 -0.0286		 -0.0236		     NaN		
 0.350		 -0.0298		 -0.0490		 -0.0655		 -0.0828		 -0.1160		 -0.1675		 -0.2275		 -0.2463		 -0.3189		 -0.3233		 -0.3412		 -0.3551		 -0.4248		 -0.3979		 -0.4417		 -0.4901		 -0.5481		 -0.5816		 -0.6107		 -0.6765		 -0.8115		 -0.8184		 -0.8816		 -1.0073		 -1.1527		 -1.1815		 -1.4080		 -1.5911		 -1.7254		 -1.8131		 -1.9311		 -1.9878		 -1.9508		 -1.8408		 -1.6611		 -1.4472		 -1.1872		 -0.9670		 -0.7921		 -0.6432		 -0.5195		 -0.4232		 -0.3456		 -0.2889		 -0.2391		 -0.2007		 -0.1650		 -0.1363		 -0.1088		 -0.0854		 -0.0677		 -0.0543		 -0.0447		 -0.0363		 -0.0303		 -0.0250		     NaN		
 0.360		 -0.0308		 -0.0506		 -0.0676		 -0.0855		 -0.1198		 -0.1726		 -0.2339		 -0.2539		 -0.3279		 -0.3332		 -0.3518		 -0.3663		 -0.4369		 -0.4106		 -0.4552		 -0.5045		 -0.5638		 -0.5984		 -0.6288		 -0.6964		 -0.8333		 -0.8420		 -0.9071		 -1.0363		 -1.1848		 -1.2165		 -1.4469		 -1.6337		 -1.7721		 -1.8627		 -1.9835		 -2.0416		 -2.0053		 -1.8928		 -1.7100		 -1.4925		 -1.2272		 -1.0020		 -0.8225		 -0.6696		 -0.5420		 -0.4425		 -0.3620		 -0.3028		 -0.2510		 -0.2110		 -0.1736		 -0.1435		 -0.1147		 -0.0901		 -0.0715		 -0.0573		 -0.0472		 -0.0383		 -0.0320		 -0.0264		     NaN		
 0.370		 -0.0319		 -0.0522		 -0.0698		 -0.0883		 -0.1236		 -0.1777		 -0.2403		 -0.2616		 -0.3368		 -0.3430		 -0.3624		 -0.3776		 -0.4490		 -0.4234		 -0.4687		 -0.5188		 -0.5795		 -0.6151		 -0.6468		 -0.7163		 -0.8550		 -0.8655		 -0.9326		 -1.0652		 -1.2168		 -1.2513		 -1.4857		 -1.6760		 -1.8184		 -1.9119		 -2.0355		 -2.0952		 -2.0597		 -1.9447		 -1.7588		 -1.5377		 -1.2672		 -1.0371		 -0.8532		 -0.6963		 -0.5646		 -0.4620		 -0.3787		 -0.3170		 -0.2632		 -0.2215		 -0.1823		 -0.1508		 -0.1208		 -0.0949		 -0.0753		 -0.0604		 -0.0497		 -0.0404		 -0.0337		 -0.0279		     NaN		
 0.380		 -0.0330		 -0.0539		 -0.0720		 -0.0911		 -0.1274		 -0.1827		 -0.2467		 -0.2692		 -0.3457		 -0.3529		 -0.3730		 -0.3887		 -0.4611		 -0.4361		 -0.4822		 -0.5330		 -0.5952		 -0.6318		 -0.6648		 -0.7362		 -0.8767		 -0.8890		 -0.9580		 -1.0939		 -1.2487		 -1.2860		 -1.5242		 -1.7181		 -1.8645		 -1.9609		 -2.0873		 -2.1486		 -2.1139		 -1.9965		 -1.8075		 -1.5829		 -1.3074		 -1.0723		 -0.8840		 -0.7232		 -0.5874		 -0.4817		 -0.3956		 -0.3313		 -0.2755		 -0.2322		 -0.1912		 -0.1582		 -0.1269		 -0.0998		 -0.0792		 -0.0635		 -0.0523		 -0.0426		 -0.0355		 -0.0294		     NaN		
 0.390		 -0.0340		 -0.0555		 -0.0741		 -0.0939		 -0.1313		 -0.1878		 -0.2530		 -0.2768		 -0.3545		 -0.3628		 -0.3836		 -0.3999		 -0.4732		 -0.4489		 -0.4956		 -0.5473		 -0.6109		 -0.6485		 -0.6828		 -0.7560		 -0.8984		 -0.9125		 -0.9833		 -1.1226		 -1.2804		 -1.3205		 -1.5626		 -1.7600		 -1.9105		 -2.0097		 -2.1388		 -2.2017		 -2.1679		 -2.0482		 -1.8562		 -1.6282		 -1.3477		 -1.1078		 -0.9150		 -0.7503		 -0.6105		 -0.5016		 -0.4127		 -0.3459		 -0.2880		 -0.2430		 -0.2003		 -0.1658		 -0.1332		 -0.1049		 -0.0832		 -0.0668		 -0.0550		 -0.0448		 -0.0374		 -0.0309		     NaN		
 0.400		 -0.0351		 -0.0571		 -0.0763		 -0.0967		 -0.1351		 -0.1929		 -0.2593		 -0.2845		 -0.3634		 -0.3726		 -0.3942		 -0.4110		 -0.4851		 -0.4616		 -0.5089		 -0.5615		 -0.6265		 -0.6651		 -0.7006		 -0.7758		 -0.9200		 -0.9358		 -1.0086		 -1.1512		 -1.3120		 -1.3548		 -1.6008		 -1.8016		 -1.9562		 -2.0582		 -2.1900		 -2.2546		 -2.2218		 -2.0996		 -1.9048		 -1.6734		 -1.3880		 -1.1433		 -0.9461		 -0.7776		 -0.6338		 -0.5218		 -0.4301		 -0.3608		 -0.3007		 -0.2540		 -0.2095		 -0.1735		 -0.1396		 -0.1100		 -0.0873		 -0.0701		 -0.0577		 -0.0470		 -0.0393		 -0.0325		     NaN		
 0.410		 -0.0362		 -0.0588		 -0.0785		 -0.0995		 -0.1390		 -0.1980		 -0.2656		 -0.2921		 -0.3722		 -0.3824		 -0.4047		 -0.4222		 -0.4971		 -0.4742		 -0.5222		 -0.5757		 -0.6421		 -0.6817		 -0.7184		 -0.7955		 -0.9416		 -0.9591		 -1.0339		 -1.1796		 -1.3434		 -1.3888		 -1.6388		 -1.8429		 -2.0018		 -2.1063		 -2.2410		 -2.3073		 -2.2756		 -2.1508		 -1.9534		 -1.7187		 -1.4285		 -1.1788		 -0.9774		 -0.8052		 -0.6573		 -0.5421		 -0.4476		 -0.3758		 -0.3136		 -0.2652		 -0.2189		 -0.1813		 -0.1461		 -0.1152		 -0.0915		 -0.0735		 -0.0605		 -0.0493		 -0.0412		 -0.0341		     NaN		
 0.420		 -0.0372		 -0.0604		 -0.0806		 -0.1023		 -0.1428		 -0.2031		 -0.2719		 -0.2997		 -0.3811		 -0.3922		 -0.4152		 -0.4334		 -0.5090		 -0.4869		 -0.5355		 -0.5899		 -0.6576		 -0.6983		 -0.7362		 -0.8151		 -0.9631		 -0.9823		 -1.0591		 -1.2079		 -1.3748		 -1.4228		 -1.6766		 -1.8841		 -2.0472		 -2.1542		 -2.2917		 -2.3597		 -2.3292		 -2.2019		 -2.0020		 -1.7641		 -1.4689		 -1.2145		 -1.0090		 -0.8329		 -0.6811		 -0.5627		 -0.4653		 -0.3910		 -0.3267		 -0.2766		 -0.2285		 -0.1893		 -0.1527		 -0.1206		 -0.0958		 -0.0769		 -0.0634		 -0.0517		 -0.0432		 -0.0357		     NaN		
 0.430		 -0.0383		 -0.0620		 -0.0828		 -0.1051		 -0.1466		 -0.2082		 -0.2782		 -0.3074		 -0.3900		 -0.4021		 -0.4256		 -0.4446		 -0.5208		 -0.4994		 -0.5488		 -0.6041		 -0.6730		 -0.7149		 -0.7540		 -0.8346		 -0.9845		 -1.0054		 -1.0842		 -1.2360		 -1.4060		 -1.4565		 -1.7142		 -1.9250		 -2.0924		 -2.2018		 -2.3422		 -2.4120		 -2.3825		 -2.2527		 -2.0505		 -1.8094		 -1.5095		 -1.2503		 -1.0407		 -0.8607		 -0.7050		 -0.5835		 -0.4832		 -0.4065		 -0.3399		 -0.2881		 -0.2382		 -0.1974		 -0.1594		 -0.1260		 -0.1001		 -0.0805		 -0.0663		 -0.0541		 -0.0452		 -0.0374		     NaN		
 0.440		 -0.0394		 -0.0637		 -0.0850		 -0.1079		 -0.1505		 -0.2133		 -0.2846		 -0.3150		 -0.3989		 -0.4119		 -0.4361		 -0.4559		 -0.5326		 -0.5120		 -0.5621		 -0.6182		 -0.6884		 -0.7314		 -0.7717		 -0.8541		 -1.0059		 -1.0284		 -1.1093		 -1.2640		 -1.4371		 -1.4900		 -1.7516		 -1.9658		 -2.1374		 -2.2491		 -2.3924		 -2.4639		 -2.4357		 -2.3034		 -2.0991		 -1.8548		 -1.5501		 -1.2863		 -1.0726		 -0.8888		 -0.7292		 -0.6044		 -0.5013		 -0.4221		 -0.3534		 -0.2997		 -0.2480		 -0.2057		 -0.1662		 -0.1316		 -0.1046		 -0.0841		 -0.0693		 -0.0566		 -0.0473		 -0.0391		     NaN		
 0.450		 -0.0405		 -0.0653		 -0.0872		 -0.1107		 -0.1544		 -0.2184		 -0.2909		 -0.3226		 -0.4078		 -0.4217		 -0.4465		 -0.4671		 -0.5444		 -0.5245		 -0.5754		 -0.6324		 -0.7037		 -0.7479		 -0.7893		 -0.8735		 -1.0273		 -1.0514		 -1.1343		 -1.2918		 -1.4680		 -1.5233		 -1.7889		 -2.0064		 -2.1821		 -2.2962		 -2.4424		 -2.5156		 -2.4886		 -2.3540		 -2.1476		 -1.9002		 -1.5909		 -1.3224		 -1.1047		 -0.9170		 -0.7536		 -0.6256		 -0.5195		 -0.4380		 -0.3670		 -0.3115		 -0.2581		 -0.2141		 -0.1732		 -0.1372		 -0.1091		 -0.0877		 -0.0723		 -0.0591		 -0.0494		 -0.0409		     NaN		
 0.460		 -0.0415		 -0.0670		 -0.0894		 -0.1135		 -0.1582		 -0.2235		 -0.2972		 -0.3302		 -0.4167		 -0.4314		 -0.4569		 -0.4783		 -0.5562		 -0.5370		 -0.5886		 -0.6465		 -0.7189		 -0.7644		 -0.8070		 -0.8928		 -1.0485		 -1.0744		 -1.1591		 -1.3196		 -1.4988		 -1.5565		 -1.8260		 -2.0468		 -2.2265		 -2.3430		 -2.4920		 -2.5670		 -2.5413		 -2.4045		 -2.1961		 -1.9457		 -1.6318		 -1.3586		 -1.1370		 -0.9454		 -0.7782		 -0.6469		 -0.5379		 -0.4540		 -0.3808		 -0.3235		 -0.2682		 -0.2225		 -0.1802		 -0.1430		 -0.1138		 -0.0915		 -0.0754		 -0.0616		 -0.0515		 -0.0427		     NaN		
 0.470		 -0.0426		 -0.0686		 -0.0916		 -0.1164		 -0.1621		 -0.2286		 -0.3036		 -0.3378		 -0.4256		 -0.4412		 -0.4673		 -0.4896		 -0.5680		 -0.5495		 -0.6018		 -0.6607		 -0.7341		 -0.7808		 -0.8245		 -0.9121		 -1.0697		 -1.0973		 -1.1838		 -1.3472		 -1.5294		 -1.5895		 -1.8629		 -2.0870		 -2.2706		 -2.3896		 -2.5413		 -2.6182		 -2.5938		 -2.4550		 -2.2446		 -1.9912		 -1.6729		 -1.3950		 -1.1694		 -0.9739		 -0.8030		 -0.6683		 -0.5565		 -0.4702		 -0.3948		 -0.3357		 -0.2785		 -0.2312		 -0.1874		 -0.1488		 -0.1185		 -0.0953		 -0.0786		 -0.0642		 -0.0537		 -0.0445		     NaN		
 0.480		 -0.0437		 -0.0703		 -0.0938		 -0.1192		 -0.1659		 -0.2337		 -0.3099		 -0.3454		 -0.4345		 -0.4510		 -0.4777		 -0.5008		 -0.5798		 -0.5620		 -0.6150		 -0.6747		 -0.7492		 -0.7972		 -0.8421		 -0.9314		 -1.0909		 -1.1201		 -1.2085		 -1.3747		 -1.5598		 -1.6224		 -1.8996		 -2.1271		 -2.3143		 -2.4360		 -2.5904		 -2.6691		 -2.6462		 -2.5054		 -2.2929		 -2.0368		 -1.7140		 -1.4314		 -1.2019		 -1.0026		 -0.8279		 -0.6899		 -0.5752		 -0.4865		 -0.4089		 -0.3480		 -0.2890		 -0.2399		 -0.1946		 -0.1548		 -0.1232		 -0.0992		 -0.0818		 -0.0669		 -0.0559		 -0.0464		     NaN		
 0.490		 -0.0448		 -0.0719		 -0.0960		 -0.1220		 -0.1698		 -0.2388		 -0.3162		 -0.3530		 -0.4434		 -0.4607		 -0.4881		 -0.5119		 -0.5915		 -0.5745		 -0.6282		 -0.6888		 -0.7642		 -0.8137		 -0.8596		 -0.9506		 -1.1120		 -1.1429		 -1.2329		 -1.4022		 -1.5902		 -1.6551		 -1.9362		 -2.1669		 -2.3577		 -2.4822		 -2.6392		 -2.7197		 -2.6983		 -2.5558		 -2.3411		 -2.0824		 -1.7552		 -1.4680		 -1.2346		 -1.0315		 -0.8530		 -0.7116		 -0.5941		 -0.5030		 -0.4232		 -0.3604		 -0.2996		 -0.2488		 -0.2020		 -0.1608		 -0.1281		 -0.1031		 -0.0851		 -0.0696		 -0.0582		 -0.0482		     NaN		
 0.500		 -0.0459		 -0.0736		 -0.0981		 -0.1249		 -0.1737		 -0.2439		 -0.3226		 -0.3606		 -0.4522		 -0.4705		 -0.4985		 -0.5231		 -0.6033		 -0.5869		 -0.6414		 -0.7028		 -0.7792		 -0.8301		 -0.8770		 -0.9697		 -1.1329		 -1.1656		 -1.2573		 -1.4296		 -1.6205		 -1.6876		 -1.9726		 -2.2065		 -2.4008		 -2.5282		 -2.6878		 -2.7702		 -2.7503		 -2.6061		 -2.3892		 -2.1280		 -1.7965		 -1.5047		 -1.2675		 -1.0605		 -0.8782		 -0.7335		 -0.6131		 -0.5197		 -0.4377		 -0.3730		 -0.3103		 -0.2579		 -0.2095		 -0.1670		 -0.1330		 -0.1072		 -0.0884		 -0.0724		 -0.0605		 -0.0502		     NaN		
 0.510		 -0.0470		 -0.0752		 -0.1003		 -0.1277		 -0.1776		 -0.2489		 -0.3289		 -0.3682		 -0.4611		 -0.4802		 -0.5089		 -0.5342		 -0.6150		 -0.5994		 -0.6545		 -0.7169		 -0.7943		 -0.8465		 -0.8944		 -0.9887		 -1.1538		 -1.1883		 -1.2816		 -1.4569		 -1.6507		 -1.7201		 -2.0088		 -2.2459		 -2.4437		 -2.5739		 -2.7361		 -2.8206		 -2.8022		 -2.6563		 -2.4371		 -2.1737		 -1.8377		 -1.5415		 -1.3005		 -1.0897		 -0.9035		 -0.7556		 -0.6323		 -0.5366		 -0.4523		 -0.3858		 -0.3212		 -0.2670		 -0.2171		 -0.1732		 -0.1381		 -0.1112		 -0.0918		 -0.0752		 -0.0629		 -0.0521		     NaN		
 0.520		 -0.0480		 -0.0769		 -0.1025		 -0.1306		 -0.1814		 -0.2540		 -0.3352		 -0.3758		 -0.4700		 -0.4899		 -0.5192		 -0.5454		 -0.6267		 -0.6117		 -0.6676		 -0.7309		 -0.8093		 -0.8628		 -0.9118		 -1.0077		 -1.1747		 -1.2108		 -1.3057		 -1.4841		 -1.6808		 -1.7524		 -2.0448		 -2.2850		 -2.4862		 -2.6195		 -2.7842		 -2.8707		 -2.8538		 -2.7064		 -2.4850		 -2.2194		 -1.8790		 -1.5784		 -1.3336		 -1.1191		 -0.9290		 -0.7778		 -0.6517		 -0.5536		 -0.4671		 -0.3987		 -0.3322		 -0.2763		 -0.2248		 -0.1796		 -0.1432		 -0.1154		 -0.0953		 -0.0781		 -0.0653		 -0.0542		     NaN		
 0.530		 -0.0491		 -0.0785		 -0.1047		 -0.1334		 -0.1853		 -0.2591		 -0.3415		 -0.3834		 -0.4788		 -0.4996		 -0.5296		 -0.5564		 -0.6384		 -0.6241		 -0.6807		 -0.7448		 -0.8243		 -0.8791		 -0.9291		 -1.0267		 -1.1955		 -1.2332		 -1.3298		 -1.5113		 -1.7108		 -1.7846		 -2.0807		 -2.3240		 -2.5285		 -2.6648		 -2.8320		 -2.9207		 -2.9053		 -2.7564		 -2.5328		 -2.2651		 -1.9202		 -1.6154		 -1.3667		 -1.1485		 -0.9547		 -0.8003		 -0.6712		 -0.5708		 -0.4820		 -0.4117		 -0.3433		 -0.2858		 -0.2326		 -0.1860		 -0.1483		 -0.1196		 -0.0988		 -0.0810		 -0.0677		 -0.0562		     NaN		
 0.540		 -0.0502		 -0.0802		 -0.1069		 -0.1363		 -0.1892		 -0.2641		 -0.3478		 -0.3910		 -0.4876		 -0.5093		 -0.5399		 -0.5675		 -0.6501		 -0.6364		 -0.6938		 -0.7588		 -0.8393		 -0.8954		 -0.9463		 -1.0456		 -1.2162		 -1.2556		 -1.3538		 -1.5384		 -1.7406		 -1.8166		 -2.1164		 -2.3627		 -2.5706		 -2.7099		 -2.8796		 -2.9705		 -2.9566		 -2.8064		 -2.5806		 -2.3108		 -1.9615		 -1.6525		 -1.4000		 -1.1781		 -0.9804		 -0.8228		 -0.6909		 -0.5881		 -0.4970		 -0.4249		 -0.3546		 -0.2953		 -0.2405		 -0.1925		 -0.1536		 -0.1239		 -0.1024		 -0.0839		 -0.0702		 -0.0583		     NaN		
 0.550		 -0.0513		 -0.0819		 -0.1090		 -0.1391		 -0.1931		 -0.2691		 -0.3541		 -0.3986		 -0.4964		 -0.5189		 -0.5503		 -0.5785		 -0.6617		 -0.6487		 -0.7068		 -0.7727		 -0.8542		 -0.9116		 -0.9635		 -1.0644		 -1.2369		 -1.2779		 -1.3777		 -1.5654		 -1.7704		 -1.8485		 -2.1520		 -2.4012		 -2.6124		 -2.7549		 -2.9270		 -3.0201		 -3.0076		 -2.8563		 -2.6284		 -2.3565		 -2.0029		 -1.6898		 -1.4333		 -1.2077		 -1.0063		 -0.8456		 -0.7108		 -0.6056		 -0.5123		 -0.4382		 -0.3660		 -0.3050		 -0.2485		 -0.1991		 -0.1589		 -0.1282		 -0.1060		 -0.0870		 -0.0727		 -0.0604		     NaN		
 0.560		 -0.0524		 -0.0835		 -0.1112		 -0.1420		 -0.1970		 -0.2742		 -0.3603		 -0.4062		 -0.5052		 -0.5285		 -0.5606		 -0.5895		 -0.6733		 -0.6611		 -0.7198		 -0.7866		 -0.8692		 -0.9278		 -0.9806		 -1.0831		 -1.2576		 -1.3001		 -1.4015		 -1.5924		 -1.8000		 -1.8803		 -2.1873		 -2.4396		 -2.6540		 -2.7996		 -2.9742		 -3.0695		 -3.0585		 -2.9061		 -2.6760		 -2.4022		 -2.0443		 -1.7271		 -1.4667		 -1.2375		 -1.0324		 -0.8685		 -0.7309		 -0.6233		 -0.5276		 -0.4517		 -0.3775		 -0.3148		 -0.2566		 -0.2058		 -0.1643		 -0.1327		 -0.1097		 -0.0900		 -0.0753		 -0.0625		     NaN		
 0.570		 -0.0535		 -0.0852		 -0.1134		 -0.1448		 -0.2009		 -0.2792		 -0.3666		 -0.4137		 -0.5139		 -0.5382		 -0.5708		 -0.6004		 -0.6849		 -0.6733		 -0.7327		 -0.8004		 -0.8842		 -0.9440		 -0.9977		 -1.1018		 -1.2782		 -1.3222		 -1.4252		 -1.6192		 -1.8294		 -1.9119		 -2.2225		 -2.4778		 -2.6954		 -2.8442		 -3.0212		 -3.1186		 -3.1092		 -2.9558		 -2.7236		 -2.4478		 -2.0858		 -1.7646		 -1.5002		 -1.2674		 -1.0586		 -0.8915		 -0.7511		 -0.6412		 -0.5432		 -0.4653		 -0.3892		 -0.3247		 -0.2649		 -0.2126		 -0.1697		 -0.1371		 -0.1134		 -0.0931		 -0.0779		 -0.0647		     NaN		
 0.580		 -0.0546		 -0.0868		 -0.1156		 -0.1477		 -0.2048		 -0.2842		 -0.3728		 -0.4213		 -0.5226		 -0.5478		 -0.5811		 -0.6113		 -0.6965		 -0.6856		 -0.7456		 -0.8142		 -0.8991		 -0.9601		 -1.0147		 -1.1205		 -1.2988		 -1.3443		 -1.4489		 -1.6460		 -1.8588		 -1.9433		 -2.2575		 -2.5158		 -2.7367		 -2.8885		 -3.0681		 -3.1675		 -3.1596		 -3.0053		 -2.7712		 -2.4935		 -2.1275		 -1.8021		 -1.5338		 -1.2974		 -1.0849		 -0.9147		 -0.7715		 -0.6591		 -0.5589		 -0.4790		 -0.4009		 -0.3347		 -0.2732		 -0.2195		 -0.1753		 -0.1417		 -0.1172		 -0.0963		 -0.0806		 -0.0669		     NaN		
 0.590		 -0.0557		 -0.0885		 -0.1177		 -0.1506		 -0.2086		 -0.2892		 -0.3791		 -0.4289		 -0.5312		 -0.5573		 -0.5913		 -0.6222		 -0.7080		 -0.6979		 -0.7585		 -0.8279		 -0.9141		 -0.9761		 -1.0317		 -1.1391		 -1.3193		 -1.3663		 -1.4724		 -1.6727		 -1.8880		 -1.9746		 -2.2923		 -2.5537		 -2.7777		 -2.9326		 -3.1148		 -3.2163		 -3.2099		 -3.0547		 -2.8186		 -2.5391		 -2.1692		 -1.8396		 -1.5675		 -1.3276		 -1.1113		 -0.9381		 -0.7921		 -0.6773		 -0.5748		 -0.4929		 -0.4128		 -0.3448		 -0.2816		 -0.2265		 -0.1809		 -0.1463		 -0.1211		 -0.0995		 -0.0833		 -0.0691		     NaN		
 0.600		 -0.0568		 -0.0902		 -0.1199		 -0.1534		 -0.2125		 -0.2942		 -0.3853		 -0.4364		 -0.5399		 -0.5669		 -0.6016		 -0.6330		 -0.7195		 -0.7102		 -0.7713		 -0.8416		 -0.9290		 -0.9921		 -1.0487		 -1.1577		 -1.3397		 -1.3882		 -1.4959		 -1.6993		 -1.9171		 -2.0057		 -2.3269		 -2.5914		 -2.8186		 -2.9764		 -3.1613		 -3.2647		 -3.2601		 -3.1040		 -2.8661		 -2.5847		 -2.2110		 -1.8773		 -1.6013		 -1.3579		 -1.1379		 -0.9616		 -0.8128		 -0.6955		 -0.5908		 -0.5070		 -0.4247		 -0.3550		 -0.2902		 -0.2335		 -0.1866		 -0.1510		 -0.1250		 -0.1027		 -0.0860		 -0.0714		     NaN		
 0.610		 -0.0579		 -0.0918		 -0.1221		 -0.1563		 -0.2164		 -0.2992		 -0.3915		 -0.4440		 -0.5485		 -0.5764		 -0.6118		 -0.6438		 -0.7311		 -0.7224		 -0.7841		 -0.8553		 -0.9440		 -1.0081		 -1.0656		 -1.1762		 -1.3601		 -1.4100		 -1.5193		 -1.7257		 -1.9462		 -2.0367		 -2.3614		 -2.6290		 -2.8592		 -3.0199		 -3.2076		 -3.3130		 -3.3101		 -3.1532		 -2.9135		 -2.6303		 -2.2529		 -1.9150		 -1.6352		 -1.3883		 -1.1646		 -0.9853		 -0.8336		 -0.7140		 -0.6069		 -0.5211		 -0.4368		 -0.3653		 -0.2988		 -0.2406		 -0.1924		 -0.1557		 -0.1290		 -0.1060		 -0.0888		 -0.0737		     NaN		
 0.620		 -0.0590		 -0.0935		 -0.1243		 -0.1592		 -0.2203		 -0.3042		 -0.3977		 -0.4515		 -0.5571		 -0.5860		 -0.6220		 -0.6546		 -0.7426		 -0.7347		 -0.7968		 -0.8689		 -0.9589		 -1.0240		 -1.0825		 -1.1947		 -1.3803		 -1.4317		 -1.5425		 -1.7519		 -1.9751		 -2.0676		 -2.3957		 -2.6664		 -2.8997		 -3.0631		 -3.2537		 -3.3610		 -3.3599		 -3.2022		 -2.9610		 -2.6758		 -2.2948		 -1.9529		 -1.6693		 -1.4190		 -1.1915		 -1.0091		 -0.8545		 -0.7325		 -0.6232		 -0.5354		 -0.4490		 -0.3757		 -0.3076		 -0.2479		 -0.1982		 -0.1605		 -0.1330		 -0.1094		 -0.0916		 -0.0760		     NaN		
 0.630		 -0.0601		 -0.0952		 -0.1265		 -0.1621		 -0.2242		 -0.3091		 -0.4039		 -0.4590		 -0.5657		 -0.5955		 -0.6322		 -0.6653		 -0.7542		 -0.7469		 -0.8096		 -0.8826		 -0.9738		 -1.0398		 -1.0995		 -1.2132		 -1.4005		 -1.4533		 -1.5657		 -1.7780		 -2.0039		 -2.0983		 -2.4300		 -2.7037		 -2.9400		 -3.1061		 -3.2996		 -3.4089		 -3.4096		 -3.2511		 -3.0083		 -2.7213		 -2.3368		 -1.9908		 -1.7035		 -1.4497		 -1.2186		 -1.0331		 -0.8756		 -0.7511		 -0.6396		 -0.5498		 -0.4614		 -0.3862		 -0.3164		 -0.2551		 -0.2042		 -0.1654		 -0.1371		 -0.1128		 -0.0945		 -0.0784		     NaN		
 0.640		 -0.0612		 -0.0968		 -0.1286		 -0.1649		 -0.2281		 -0.3141		 -0.4102		 -0.4666		 -0.5742		 -0.6051		 -0.6425		 -0.6760		 -0.7657		 -0.7591		 -0.8223		 -0.8962		 -0.9886		 -1.0556		 -1.1164		 -1.2316		 -1.4205		 -1.4748		 -1.5888		 -1.8039		 -2.0327		 -2.1289		 -2.4641		 -2.7408		 -2.9801		 -3.1489		 -3.3453		 -3.4565		 -3.4591		 -3.2998		 -3.0557		 -2.7669		 -2.3789		 -2.0288		 -1.7379		 -1.4806		 -1.2459		 -1.0572		 -0.8967		 -0.7699		 -0.6561		 -0.5643		 -0.4738		 -0.3968		 -0.3254		 -0.2625		 -0.2102		 -0.1704		 -0.1412		 -0.1162		 -0.0974		 -0.0808		     NaN		
