Data from https://doi.org/10.1002/adma.201903577
Upon heating
Temperature(K)	Heat capacity(J/kg/K)
262.51	418.6
262.54	418.66
262.58	418.72
262.61	418.78
262.64	418.85
262.68	418.93
262.71	418.98
262.74	419.02
262.78	419.05
262.81	419.12
262.84	419.23
262.88	419.32
262.91	419.37
262.95	419.42
262.98	419.46
263.01	419.5
263.04	419.53
263.08	419.56
263.11	419.6
263.15	419.64
263.18	419.67
263.21	419.65
263.25	419.6
263.28	419.59
263.31	419.61
263.35	419.65
263.38	419.69
263.41	419.74
263.45	419.79
263.48	419.85
263.51	419.91
263.55	419.97
263.58	420.03
263.61	420.09
263.65	420.15
263.68	420.21
263.71	420.29
263.75	420.37
263.78	420.46
263.81	420.53
263.85	420.5
263.88	420.39
263.91	420.31
263.95	420.32
263.98	420.37
264.01	420.42
264.05	420.47
264.08	420.5
264.11	420.53
264.15	420.57
264.18	420.62
264.21	420.68
264.25	420.72
264.28	420.74
264.31	420.75
264.35	420.78
264.38	420.85
264.41	420.94
264.45	420.98
264.48	420.96
264.51	420.87
264.55	420.77
264.58	420.7
264.61	420.69
264.65	420.7
264.68	420.73
264.71	420.73
264.75	420.67
264.78	420.59
264.82	420.56
264.85	420.57
264.88	420.59
264.91	420.62
264.95	420.65
264.98	420.68
265.01	420.72
265.05	420.76
265.08	420.81
265.12	420.88
265.15	420.94
265.18	421
265.22	421.09
265.25	421.21
265.28	421.38
265.31	421.56
265.35	421.67
265.38	421.73
265.41	421.78
265.45	421.83
265.48	421.88
265.51	421.94
265.55	422
265.58	422.05
265.62	422.03
265.65	421.95
265.68	421.88
265.72	421.87
265.75	421.94
265.78	422.06
265.82	422.14
265.85	422.13
265.88	422.08
265.92	422.08
265.95	422.11
265.98	422.15
266.02	422.18
266.05	422.21
266.08	422.25
266.12	422.28
266.15	422.3
266.18	422.32
266.22	422.34
266.25	422.36
266.28	422.39
266.32	422.44
266.35	422.48
266.38	422.5
266.42	422.5
266.45	422.44
266.48	422.36
266.52	422.34
266.55	422.34
266.58	422.37
266.61	422.41
266.65	422.47
266.68	422.58
266.71	422.74
266.75	422.88
266.78	422.95
266.82	423.01
266.85	423.04
266.88	423.02
266.92	423
266.95	423.02
266.98	423.07
267.01	423.16
267.05	423.28
267.09	423.46
267.12	423.67
267.15	423.86
267.18	424.04
267.22	424.15
267.25	424.18
267.28	424.16
267.32	424.15
267.35	424.17
267.38	424.23
267.42	424.3
267.45	424.37
267.48	424.42
267.52	424.44
267.55	424.45
267.58	424.46
267.62	424.46
267.65	424.47
267.68	424.49
267.72	424.51
267.75	424.54
267.79	424.58
267.82	424.64
267.85	424.71
267.88	424.76
267.92	424.8
267.95	424.82
267.98	424.8
268.02	424.79
268.05	424.81
268.09	424.84
268.12	424.88
268.15	424.91
268.19	424.94
268.22	424.94
268.25	424.87
268.28	424.74
268.32	424.63
268.35	424.56
268.38	424.55
268.41	424.58
268.45	424.62
268.48	424.66
268.52	424.69
268.55	424.71
268.58	424.72
268.62	424.71
268.65	424.75
268.68	424.79
268.72	424.88
268.75	425.07
268.78	425.3
268.82	425.48
268.85	425.63
268.88	425.86
268.92	426.18
268.95	426.41
268.99	426.52
269.02	426.58
269.05	426.63
269.08	426.69
269.12	426.76
269.15	426.83
269.19	426.92
269.22	427
269.25	427.06
269.28	427.1
269.32	427.14
269.35	427.19
269.39	427.24
269.42	427.3
269.45	427.35
269.49	427.41
269.52	427.46
269.55	427.51
269.58	427.55
269.62	427.59
269.65	427.63
269.69	427.66
269.72	427.69
269.75	427.72
269.79	427.76
269.82	427.82
269.85	427.85
269.89	427.88
269.92	427.9
269.95	427.95
269.98	428.01
270.02	428.06
270.05	428.11
270.08	428.16
270.12	428.25
270.15	428.4
270.18	428.55
270.22	428.56
270.25	428.37
270.29	428.14
270.32	428.07
270.35	428.1
270.39	428.15
270.42	428.2
270.45	428.24
270.49	428.27
270.52	428.29
270.55	428.3
270.59	428.32
270.62	428.4
270.65	428.58
270.69	428.86
270.72	429.1
270.75	429.21
270.79	429.27
270.82	429.32
270.85	429.38
270.89	429.45
270.92	429.52
270.95	429.59
270.99	429.64
271.02	429.68
271.05	429.73
271.09	429.8
271.12	429.88
271.15	429.96
271.19	430.05
271.22	430.13
271.25	430.21
271.29	430.27
271.32	430.3
271.35	430.31
271.39	430.35
271.42	430.45
271.45	430.6
271.49	430.76
271.52	430.8
271.55	430.74
271.59	430.72
271.62	430.75
271.65	430.83
271.69	430.94
271.72	431.04
271.75	431.12
271.79	431.23
271.82	431.37
271.86	431.4
271.89	431.36
271.92	431.36
271.95	431.4
271.99	431.46
272.02	431.54
272.06	431.61
272.09	431.66
272.12	431.68
272.15	431.66
272.19	431.64
272.22	431.67
272.25	431.73
272.29	431.79
272.32	431.84
272.35	431.88
272.39	431.9
272.42	431.94
272.45	432.01
272.49	432.09
272.52	432.18
272.55	432.27
272.59	432.35
272.62	432.44
272.65	432.56
272.69	432.69
272.72	432.79
272.75	432.83
272.79	432.79
272.82	432.75
272.85	432.92
272.89	433.27
272.92	433.72
272.95	434.2
272.99	434.48
273.02	434.59
273.05	434.67
273.09	434.77
273.12	434.88
273.15	434.97
273.19	435.04
273.22	435.12
273.25	435.24
273.29	435.41
273.32	435.53
273.35	435.64
273.39	435.77
273.42	435.92
273.45	436.13
273.49	436.32
273.52	436.46
273.55	436.54
273.59	436.59
273.62	436.64
273.65	436.67
273.69	436.7
273.72	436.75
273.75	436.81
273.79	436.88
273.82	436.95
273.85	436.97
273.89	436.95
273.92	436.93
273.95	436.93
273.99	436.96
274.02	437
274.05	437.04
274.09	437.08
274.12	437.11
274.15	437.14
274.19	437.18
274.22	437.22
274.25	437.27
274.29	437.33
274.32	437.41
274.35	437.52
274.39	437.68
274.42	437.8
274.45	437.87
274.49	437.92
274.52	437.98
274.55	438.07
274.59	438.22
274.62	438.36
274.66	438.42
274.69	438.45
274.72	438.46
274.76	438.49
274.79	438.53
274.82	438.58
274.86	438.62
274.89	438.67
274.92	438.73
274.95	438.79
274.99	438.83
275.02	438.87
275.06	438.9
275.09	438.93
275.12	438.92
275.16	438.84
275.19	438.78
275.22	438.79
275.26	438.83
275.29	438.87
275.32	438.88
275.36	438.87
275.39	438.87
275.42	438.83
275.45	438.82
275.49	438.87
275.52	438.93
275.56	438.99
275.59	439.02
275.62	439.02
275.66	439.12
275.69	439.34
275.72	439.51
275.76	439.61
275.79	439.68
275.82	439.75
275.85	439.82
275.89	439.88
275.92	439.92
275.96	439.93
275.99	439.95
276.02	439.97
276.05	440.03
276.09	440.15
276.12	440.27
276.16	440.32
276.19	440.33
276.22	440.34
276.26	440.37
276.29	440.41
276.32	440.47
276.35	440.54
276.39	440.58
276.42	440.59
276.46	440.57
276.49	440.56
276.52	440.58
276.56	440.7
276.59	440.99
276.62	441.41
276.66	441.82
276.69	442.09
276.72	442.23
276.76	442.31
276.79	442.36
276.82	442.4
276.86	442.44
276.89	442.48
276.92	442.52
276.96	442.56
276.99	442.61
277.02	442.63
277.06	442.65
277.09	442.69
277.12	442.72
277.16	442.77
277.19	442.84
277.22	442.91
277.26	442.98
277.29	443.03
277.32	443.08
277.36	443.12
277.39	443.2
277.42	443.29
277.46	443.36
277.49	443.41
277.52	443.44
277.56	443.46
277.59	443.53
277.62	443.66
277.66	443.79
277.69	443.88
277.72	443.96
277.75	444.08
277.79	444.31
277.82	444.58
277.85	444.8
277.89	444.92
277.92	445.02
277.96	445.11
277.99	445.17
278.02	445.2
278.06	445.22
278.09	445.26
278.12	445.32
278.16	445.38
278.19	445.41
278.22	445.44
278.26	445.49
278.29	445.55
278.32	445.63
278.36	445.71
278.39	445.77
278.42	445.82
278.46	445.87
278.49	445.93
278.52	446.07
278.56	446.35
278.59	446.88
278.62	447.75
278.66	448.8
278.69	449.68
278.72	450.2
278.76	450.4
278.79	450.48
278.82	450.51
278.86	450.51
278.89	450.49
278.92	450.47
278.96	450.46
278.99	450.46
279.02	450.43
279.06	450.33
279.09	450.16
279.12	450.02
279.16	449.96
279.19	449.96
279.22	449.98
279.26	450
279.29	449.99
279.32	449.97
279.36	449.98
279.39	450.01
279.42	450.05
279.46	450.09
279.49	450.14
279.52	450.18
279.56	450.21
279.59	450.25
279.62	450.28
279.66	450.31
279.69	450.37
279.72	450.42
279.76	450.47
279.79	450.52
279.82	450.57
279.86	450.61
279.89	450.64
279.92	450.67
279.96	450.72
279.99	450.79
280.02	450.86
280.06	450.9
280.09	450.92
280.12	450.92
280.15	450.94
280.19	450.96
280.22	450.98
280.26	451
280.29	451
280.32	450.97
280.36	450.85
280.39	450.71
280.42	450.6
280.46	450.54
280.49	450.51
280.52	450.48
280.56	450.51
280.59	450.68
280.62	450.88
280.66	450.99
280.69	451.03
280.73	450.98
280.76	450.87
280.79	450.86
280.82	450.92
280.86	451.01
280.89	451.13
280.93	451.21
280.96	451.24
280.99	451.26
281.03	451.26
281.06	451.25
281.09	451.27
281.13	451.3
281.16	451.31
281.19	451.31
281.23	451.32
281.26	451.36
281.29	451.4
281.32	451.43
281.36	451.47
281.39	451.51
281.42	451.59
281.46	451.73
281.49	451.89
281.52	451.98
281.56	452.01
281.59	452.04
281.62	452.09
281.66	452.15
281.69	452.27
281.72	452.42
281.76	452.5
281.79	452.52
281.83	452.5
281.86	452.52
281.89	452.62
281.92	452.92
281.96	453.37
281.99	453.81
282.02	454.07
282.06	454.18
282.09	454.25
282.12	454.24
282.16	454.16
282.19	454.07
282.23	454.04
282.26	454.06
282.29	454.08
282.33	454.09
282.36	454.1
282.39	454.12
282.43	454.17
282.46	454.26
282.49	454.37
282.52	454.49
282.56	454.57
282.59	454.62
282.63	454.67
282.66	454.73
282.69	454.78
282.73	454.83
282.76	454.87
282.79	454.9
282.83	454.93
282.86	454.97
282.89	455.2
282.92	455.86
282.96	457.12
282.99	458.51
283.02	459.27
283.06	459.47
283.09	459.5
283.12	459.52
283.16	459.51
283.19	459.5
283.22	459.48
283.26	459.46
283.29	459.44
283.32	459.41
283.36	459.4
283.39	459.42
283.42	459.45
283.46	459.48
283.49	459.49
283.53	459.48
283.56	459.48
283.59	459.5
283.62	459.53
283.66	459.6
283.69	459.7
283.72	459.86
283.76	460.06
283.79	460.26
283.82	460.4
283.86	460.47
283.89	460.47
283.92	460.42
283.96	460.38
283.99	460.41
284.02	460.48
284.06	460.58
284.09	460.76
284.12	461.03
284.16	461.23
284.19	461.31
284.22	461.33
284.26	461.36
284.29	461.48
284.32	461.69
284.36	461.91
284.39	462.04
284.43	462.09
284.46	462.12
284.49	462.21
284.53	462.4
284.56	462.68
284.59	462.99
284.63	463.23
284.66	463.35
284.69	463.41
284.72	463.43
284.76	463.43
284.79	463.45
284.82	463.49
284.86	463.55
284.89	463.6
284.92	463.61
284.96	463.55
284.99	463.48
285.02	463.45
285.06	463.47
285.09	463.51
285.12	463.56
285.16	463.6
285.19	463.66
285.22	463.74
285.26	463.86
285.29	464.12
285.32	464.6
285.36	465.31
285.39	466.02
285.42	466.49
285.46	466.79
285.49	467.19
285.52	467.95
285.56	469.06
285.59	470.16
285.62	471.12
285.66	472.13
285.69	473.21
285.72	474.08
285.76	474.5
285.79	474.65
285.82	474.7
285.86	474.72
285.89	474.73
285.92	474.77
285.96	474.83
285.99	474.93
286.02	475.05
286.06	475.11
286.09	475.12
286.12	475.12
286.16	475.12
286.19	475.14
286.22	475.17
286.26	475.17
286.29	475.13
286.32	475.06
286.35	475.04
286.39	475.04
286.42	475.04
286.46	475.02
286.49	474.99
286.52	474.97
286.55	474.97
286.59	474.98
286.62	475.01
286.66	475.03
286.69	475.06
286.72	475.14
286.75	475.25
286.79	475.4
286.82	475.73
286.85	476.53
286.89	477.93
286.92	479.3
286.96	480.08
286.99	480.36
287.02	480.43
287.05	480.53
287.09	480.87
287.12	481.49
287.15	482.07
287.19	482.28
287.22	482.26
287.25	482.21
287.29	482.15
287.32	482.1
287.35	482.06
287.39	482.01
287.42	481.97
287.45	481.91
287.49	481.77
287.52	481.61
287.55	481.5
287.59	481.49
287.62	481.65
287.65	481.99
287.69	482.38
287.72	482.64
287.75	482.78
287.79	482.88
287.82	482.95
287.85	483.07
287.89	483.2
287.92	483.36
287.95	483.55
287.99	483.7
288.02	483.81
288.05	484.01
288.09	484.31
288.12	484.87
288.15	485.66
288.19	486.25
288.22	486.6
288.25	486.93
288.28	487.36
288.32	487.87
288.35	488.26
288.39	488.46
288.42	488.56
288.45	488.69
288.48	488.94
288.52	489.39
288.55	490.26
288.58	491.87
288.62	493.99
288.65	495.63
288.68	496.47
288.72	497.05
288.75	497.62
288.78	498.13
288.82	498.46
288.85	498.62
288.88	498.84
288.92	499.41
288.95	500.5
288.98	501.61
289.02	502.3
289.05	502.68
289.08	502.9
289.12	503.1
289.15	503.23
289.18	503.26
289.22	503.23
289.25	503.19
289.28	503.26
289.31	503.5
289.35	503.83
289.38	504.13
289.41	504.31
289.45	504.39
289.48	504.51
289.51	504.77
289.55	505.3
289.58	506.09
289.61	507.15
289.65	508.8
289.68	511.04
289.71	513.11
289.75	514.68
289.78	515.97
289.81	517.12
289.85	518.34
289.88	519.2
289.91	519.5
289.94	519.75
289.98	520.24
290.01	520.97
290.04	521.7
290.08	522.08
290.11	522.23
290.14	522.5
290.17	522.95
290.21	523.41
290.24	523.73
290.27	523.89
290.31	524.05
290.34	524.64
290.37	525.67
290.41	526.94
290.44	528.17
290.47	528.99
290.51	529.62
290.54	530.38
290.57	531.43
290.6	532.82
290.64	534.37
290.67	535.75
290.7	536.81
290.74	537.83
290.77	538.73
290.8	539.25
290.84	539.56
290.87	540.23
290.9	541.92
290.93	544.02
290.97	545.09
291	544.96
291.04	544.17
291.07	542.95
291.1	542.2
291.13	542.36
291.17	543.23
291.2	544.78
291.23	546.31
291.27	547.29
291.3	548.07
291.33	548.93
291.37	550.27
291.4	552.45
291.43	555.1
291.46	557.62
291.5	558.93
291.53	558.94
291.56	558.9
291.6	559.71
291.63	561.59
291.66	564.34
291.69	566.83
291.73	568.99
291.76	571.1
291.79	572.74
291.83	574.24
291.86	576.05
291.89	578.64
291.92	581.49
291.96	583.92
291.99	585.35
292.02	585.85
292.06	586.35
292.09	587.14
292.12	588.47
292.15	590.9
292.19	593.37
292.22	595.22
292.25	596.99
292.28	598.91
292.32	601.04
292.35	603.24
292.38	605.04
292.42	606.27
292.45	608.2
292.48	610.78
292.51	613.08
292.55	614.97
292.58	616.51
292.61	618.07
292.64	620.13
292.68	622.08
292.71	623.5
292.74	624.62
292.78	626.35
292.81	629.23
292.84	632.45
292.87	635.03
292.9	636.89
292.94	639.18
292.97	642.54
293	647.05
293.03	652.39
293.07	657.25
293.1	660.96
293.13	664.44
293.16	667.79
293.19	671.12
293.23	674.53
293.26	677.66
293.29	680.83
293.33	684.94
293.36	690.27
293.39	695.25
293.42	698.74
293.45	701.49
293.48	704.25
293.51	708.02
293.55	713.57
293.58	720.25
293.61	728.15
293.64	736.98
293.68	745.56
293.71	753.16
293.74	759.26
293.77	764.37
293.8	769.51
293.83	775.14
293.86	781.18
293.89	787.69
293.92	793.93
293.96	798.6
293.99	802.07
294.02	805.64
294.05	810.22
294.08	816.4
294.11	824.13
294.14	833.4
294.17	844.5
294.2	857.21
294.23	870.08
294.27	882.33
294.3	893.55
294.33	903.52
294.36	913.22
294.39	922.81
294.42	932.31
294.45	941.6
294.47	949.97
294.5	957.55
294.54	964.72
294.57	971.64
294.59	979.06
294.62	987.23
294.66	996.01
294.69	1005.86
294.71	1016.56
294.74	1027.49
294.77	1038.95
294.8	1050.48
294.83	1060.56
294.86	1069.11
294.89	1077.63
294.92	1087.5
294.95	1098.84
294.98	1110.05
295.01	1119.56
295.04	1127.66
295.07	1135.81
295.1	1143.16
295.13	1149.29
295.16	1155.22
295.18	1162.46
295.21	1173.27
295.24	1187.34
295.27	1202.98
295.3	1219.31
295.33	1235.28
295.36	1250.23
295.39	1264.02
295.42	1276.62
295.45	1288.45
295.47	1300.45
295.5	1313.73
295.53	1327.74
295.56	1342.06
295.59	1355.01
295.62	1364.06
295.64	1369.43
295.67	1371.98
295.7	1372.72
295.73	1372.82
295.76	1371.59
295.79	1369.09
295.82	1367.07
295.85	1367.68
295.88	1371.24
295.91	1375.76
295.94	1379.48
295.97	1381.91
296	1383.87
296.03	1386.69
296.06	1390.9
296.09	1396.61
296.12	1404
296.15	1412.25
296.18	1419.51
296.21	1425.59
296.24	1431.22
296.27	1437.31
296.31	1444.89
296.33	1453.44
296.36	1461.46
296.39	1467.6
296.43	1471.34
296.46	1474.25
296.49	1479.01
296.52	1486.07
296.55	1494.79
296.58	1503.61
296.61	1511.59
296.64	1520.24
296.67	1531.86
296.7	1548.14
296.73	1568.64
296.76	1590.09
296.79	1608.99
296.82	1623.53
296.85	1634.82
296.87	1645.16
296.9	1654.34
296.93	1661.68
296.96	1668.72
296.99	1678.21
297.02	1691.63
297.05	1707.54
297.08	1721.99
297.1	1731.32
297.13	1734.37
297.16	1733.06
297.19	1730.42
297.22	1728.12
297.25	1726.32
297.28	1724.63
297.31	1723.02
297.34	1722.55
297.37	1724.57
297.4	1728.89
297.43	1734.03
297.46	1738.8
297.5	1742.08
297.53	1743.07
297.56	1742.7
297.59	1742.75
297.62	1743.68
297.65	1745.23
297.68	1747.26
297.72	1748.88
297.75	1749.74
297.78	1750.3
297.81	1749.74
297.84	1747.74
297.87	1745.39
297.9	1743.25
297.94	1742.65
297.97	1744.04
298	1746.73
298.03	1750.08
298.07	1752.18
298.1	1752.56
298.13	1752.13
298.16	1750.87
298.19	1748.5
298.23	1745.88
298.26	1744.09
298.29	1743.88
298.33	1745.08
298.36	1746.38
298.39	1749.72
298.42	1756.83
298.45	1763.27
298.49	1767.15
298.52	1769.37
298.55	1770.55
298.59	1772.45
298.62	1775.58
298.65	1780.48
298.68	1786.03
298.71	1790.09
298.75	1791.95
298.78	1791.57
298.81	1790.63
298.84	1792.74
298.88	1798.47
298.91	1805.04
298.94	1810.23
298.97	1812.35
299.01	1811.6
299.04	1810.66
299.07	1812.16
299.1	1815.84
299.13	1820.17
299.17	1824.33
299.2	1827.66
299.23	1830.87
299.26	1834.37
299.3	1837.86
299.33	1840.53
299.36	1841.13
299.39	1839.94
299.42	1837.67
299.46	1834.35
299.49	1829.86
299.52	1825.12
299.56	1819.47
299.59	1812.79
299.62	1806.95
299.65	1801.72
299.69	1796.21
299.72	1790.91
299.76	1786.11
299.79	1781.72
299.83	1778.54
299.86	1777.06
299.89	1777.67
299.93	1780.47
299.96	1784.37
299.99	1787.59
300.03	1789.18
300.06	1789.44
300.1	1789.12
300.13	1788.59
300.16	1787.96
300.2	1787.38
300.23	1786.43
300.26	1785.07
300.3	1783.3
300.33	1780.03
300.36	1774.34
300.4	1766.94
300.43	1759.39
300.47	1753.17
300.5	1749.07
300.53	1746.34
300.57	1742.6
300.6	1736.73
300.64	1729.32
300.67	1720.95
300.7	1712.43
300.74	1704.27
300.78	1696.51
300.81	1689.48
300.85	1683.22
300.88	1678.01
300.92	1674.1
300.95	1670.86
300.99	1667.57
301.02	1663.2
301.06	1656.64
301.09	1648.01
301.13	1638.32
301.16	1627.36
301.2	1616.08
301.24	1605.72
301.27	1595.7
301.31	1586.71
301.35	1579.81
301.38	1574.58
301.42	1570.31
301.45	1566.36
301.49	1561.6
301.52	1556.02
301.56	1551.13
301.6	1548.22
301.63	1546.18
301.67	1544.09
301.71	1541.93
301.74	1538.87
301.78	1535.44
301.81	1531.42
301.85	1525.62
301.88	1518.35
301.92	1511.3
301.96	1505.28
301.99	1500.39
302.03	1496.24
302.06	1491.99
302.1	1487.62
302.13	1483.78
302.17	1480.74
302.2	1477.3
302.24	1472.98
302.28	1467.45
302.31	1459.87
302.35	1450.4
302.38	1439.96
302.42	1429.43
302.45	1418.91
302.49	1408.42
302.53	1397.65
302.56	1386.62
302.6	1375.58
302.64	1364.17
302.67	1352.04
302.71	1338.89
302.75	1325.29
302.78	1312.71
302.82	1301.17
302.86	1290.69
302.9	1281.84
302.93	1273.54
302.97	1264.98
303.01	1255.97
303.05	1246.17
303.08	1235.91
303.12	1225.61
303.16	1214.89
303.2	1203.32
303.23	1191.81
303.27	1180.51
303.31	1169.37
303.35	1159.45
303.39	1151.12
303.42	1143.71
303.46	1135.7
303.5	1125.84
303.54	1114.38
303.57	1102.66
303.61	1091.79
303.65	1081.7
303.69	1072.46
303.72	1064.07
303.76	1056.01
303.8	1047.84
303.84	1039.38
303.88	1030.65
303.91	1021.96
303.95	1014.13
303.99	1007.25
304.03	1000.05
304.06	992.85
304.1	985.55
304.14	977.71
304.18	970.82
304.21	964.96
304.25	959.2
304.29	953.1
304.33	946.48
304.36	939.27
304.4	931.51
304.44	923.92
304.48	917.49
304.51	912.17
304.55	907.7
304.58	902.74
304.62	896.16
304.66	888.35
304.7	880.28
304.73	873.12
304.77	866.61
304.81	860.07
304.84	853.77
304.88	847.56
304.92	841.61
304.95	835.9
304.99	829.46
305.03	821.56
305.06	813.15
305.1	805.07
305.14	797.5
305.17	791.37
305.21	786.35
305.25	781.35
305.28	776.24
305.32	771.1
305.36	765.68
305.39	759.91
305.43	754.3
305.47	749.33
305.5	744.88
305.54	741.57
305.58	739.22
305.61	736.66
305.65	733.7
305.68	730.13
305.72	725.7
305.76	721.52
305.79	717.95
305.83	714.36
305.86	710.33
305.9	705.95
305.94	701.26
305.97	696.41
306.01	692.1
306.04	687.74
306.08	683.04
306.12	678.48
306.15	674.43
306.19	671
306.22	667.46
306.26	663.54
306.29	659.7
306.33	656.18
306.36	653.27
306.4	650.59
306.43	647.68
306.47	644.51
306.51	641.26
306.54	638.59
306.58	636.49
306.61	634.17
306.65	631.41
306.68	629.15
306.72	627.6
306.75	626.03
306.79	623.88
306.82	621.1
306.86	618.37
306.89	616.16
306.93	614.62
306.96	613.16
307	610.83
307.03	608.3
307.07	606.29
307.1	604.61
307.14	603.47
307.17	602.34
307.2	600.97
307.24	600.32
307.27	599.97
307.31	599.34
307.34	598.05
307.38	595.4
307.41	591.9
307.45	588.39
307.48	585.41
307.52	583.03
307.55	580.79
307.58	578.58
307.62	576.52
307.65	574.71
307.69	573.28
307.72	571.57
307.76	569.4
307.79	567.35
307.83	565.47
307.86	564.18
307.9	563.49
307.93	562.53
307.96	560.74
308	558.21
308.03	555.51
308.07	553.45
308.1	552.05
308.14	551.45
308.17	551.27
308.2	550.67
308.24	549.57
308.27	547.82
308.31	546.06
308.34	545.02
308.38	544.55
308.41	544.13
308.44	542.94
308.48	540.93
308.51	538.87
308.55	536.88
308.58	535.9
308.61	535.82
308.65	535.77
308.68	535.62
308.72	534.61
308.75	532.59
308.78	530.77
308.82	529.45
308.85	528.43
308.89	527.69
308.92	526.83
308.95	525.93
308.99	525.09
309.02	524.38
309.06	523.79
309.09	523.2
309.12	522.76
309.16	522.02
309.19	520.55
309.23	519.06
309.26	518.11
309.3	517.62
309.33	517.3
309.36	516.89
309.4	516.42
309.43	516.05
309.46	515.82
309.5	515.31
309.53	514.14
309.57	512.6
309.6	511.4
309.63	510.85
309.67	510.68
309.7	510.38
309.73	509.68
309.77	508.58
309.8	507.33
309.84	506.3
309.87	505.6
309.9	505.28
309.94	505.13
309.97	504.77
310	503.85
310.04	502.43
310.07	501.41
310.1	501.19
310.14	501.12
310.17	500.85
310.21	500.33
310.24	499.52
310.27	498.74
310.31	498.34
310.34	498.1
310.38	497.78
310.41	497.28
310.44	496.43
310.48	495.33
310.51	494.43
310.55	493.77
310.58	493.25
310.61	492.75
310.65	492.01
310.68	491.36
310.71	490.93
310.75	490.53
310.78	490.15
310.81	489.75
310.85	489.31
310.88	488.89
310.92	488.49
310.95	488
310.98	487.39
311.02	486.71
311.05	486.15
311.08	485.92
311.12	485.89
311.15	485.87
311.19	485.8
311.22	485.62
311.25	485.12
311.29	484.45
311.32	483.8
311.35	483.15
311.39	482.79
311.42	482.71
311.45	482.5
311.49	482.03
311.52	480.88
311.56	479.33
311.59	478.28
311.62	477.85
311.66	477.68
311.69	477.5
311.72	477.14
311.76	476.73
311.79	476.41
311.82	476.11
311.86	475.79
311.89	475.45
311.92	475.13
311.96	474.94
311.99	474.88
312.02	474.8
312.06	474.63
312.09	474.45
312.13	474.24
312.16	474.04
312.19	473.91
312.23	473.78
312.26	473.67
312.29	473.63
312.33	473.61
312.36	473.6
312.39	473.62
312.43	473.63
312.46	473.63
312.49	473.62
312.53	473.59
312.56	473.51
312.6	473.2
312.63	472.44
312.66	471.71
312.69	471.38
312.73	471.3
312.76	471.27
312.8	471.19
312.83	471.07
312.86	470.88
312.9	470.61
312.93	470.29
312.96	470
313	469.8
313.03	469.5
313.06	468.87
313.1	467.93
313.13	467.05
313.16	466.48
313.2	466.17
313.23	465.96
313.27	465.67
313.3	465.04
313.33	463.99
313.37	463.05
313.4	462.59
313.43	462.42
313.47	462.37
313.5	462.32
313.53	462.19
313.57	461.97
313.6	461.63
313.63	461.19
313.67	460.92
313.7	460.87
313.73	460.87
313.77	460.87
313.8	460.85
313.83	460.76
313.87	460.57
313.9	460.23
313.94	459.8
313.97	459.46
314	459.31
314.04	459.27
314.07	459.23
314.1	459.18
314.14	459.1
314.17	459.03
314.2	458.99
314.24	458.93
314.27	458.63
314.31	458.02
314.34	457.46
314.37	457.13
314.41	456.99
314.44	456.88
314.47	456.58
314.51	456.09
314.54	455.59
314.57	455.26
314.61	455.13
314.64	455.08
314.67	455.04
314.71	455.02
314.74	454.93
314.77	454.77
314.81	454.61
314.84	454.52
314.87	454.47
314.91	454.33
314.94	453.92
314.98	453.35
315.01	452.94
315.04	452.8
315.07	452.79
315.11	452.8
315.14	452.8
315.18	452.78
315.21	452.75
315.24	452.7
315.28	452.68
315.31	452.65
315.34	452.6
315.38	452.49
315.41	452.29
315.45	452.04
315.48	451.8
315.51	451.52
315.54	451.17
315.58	450.82
315.61	450.54
315.64	450.33
315.68	450.13
315.71	449.89
315.74	449.71
315.78	449.61
315.81	449.56
315.85	449.49
315.88	449.26
315.91	448.91
315.95	448.68
315.98	448.56
316.02	448.49
316.05	448.45
316.08	448.35
316.12	448.25
316.15	448.19
316.18	448.14
316.21	448.07
316.25	448.03
316.28	447.93
316.32	447.74
316.35	447.31
316.38	446.64
316.42	446.06
316.45	445.64
316.48	445.24
316.52	444.88
316.55	444.38
316.58	443.67
316.62	443.08
316.65	442.71
316.68	442.46
316.72	442.29
316.75	442.18
316.79	442.13
316.82	442.08
316.85	442.03
316.88	441.92
316.92	441.72
316.95	441.44
316.98	441.15
317.02	440.96
317.05	440.88
317.09	440.85
317.12	440.82
317.15	440.81
317.19	440.77
317.22	440.68
317.25	440.51
317.29	440.26
317.32	440.08
317.35	440.01
317.38	439.98
317.42	439.93
317.45	439.82
317.49	439.72
317.52	439.66
317.55	439.59
317.59	439.51
317.62	439.4
317.66	439.26
317.69	439.17
317.72	439.14
317.76	439.12
317.79	439.12
317.82	439.12
317.85	439.12
317.89	439.12
317.92	439.05
317.96	438.87
317.99	438.62
318.02	438.25
318.06	437.82
318.09	437.5
318.12	437.28
318.15	437.17
318.19	437.09
318.22	436.99
318.26	436.85
318.29	436.73
318.32	436.65
318.36	436.59
318.39	436.56
318.42	436.53
318.46	436.51
318.49	436.5
318.52	436.49
318.56	436.49
318.59	436.5
318.63	436.5
318.66	436.5
318.69	436.48
318.73	436.43
318.76	436.32
318.79	436.2
318.82	436.15
318.86	436.12
318.89	436.06
318.93	435.85
318.96	435.34
318.99	434.75
319.03	434.32
319.06	434.09
319.09	434.02
319.13	433.97
319.16	433.9
319.19	433.78
319.23	433.65
319.26	433.54
319.29	433.48
319.33	433.44
319.36	433.4
319.39	433.33
319.43	433.15
319.46	432.94
319.49	432.8
319.53	432.73
319.56	432.71
319.59	432.71
319.63	432.72
319.66	432.71
